,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday,Datetime
14411,63 F,61 F,94 %,NW,3 mph,0 mph,30.3 in,0,2017-10-25 22:00:00
14412,63 F,59 F,88 %,NNW,5 mph,0 mph,30.3 in,0,2017-10-25 22:00:00
14413,63 F,59 F,88 %,NNW,6 mph,0 mph,30.3 in,0,2017-10-25 23:00:00
14414,61 F,57 F,88 %,VAR,2 mph,0 mph,30.3 in,0,2017-10-25 23:00:00
14415,61 F,57 F,88 %,VAR,2 mph,0 mph,30.3 in,0,2017-10-26 00:00:00
14416,61 F,57 F,88 %,NNW,7 mph,0 mph,30.3 in,0,2017-10-26 00:00:00
14417,61 F,57 F,88 %,NNW,7 mph,0 mph,30.3 in,0,2017-10-26 01:30:00
14418,61 F,57 F,88 %,NW,8 mph,0 mph,30.3 in,0,2017-10-26 02:00:00
14419,61 F,57 F,88 %,NNW,10 mph,0 mph,30.3 in,0,2017-10-26 02:30:00
14420,61 F,59 F,94 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-26 03:00:00
14421,61 F,59 F,94 %,NNW,8 mph,0 mph,30.3 in,0,2017-10-26 03:30:00
14422,61 F,57 F,88 %,NNW,8 mph,0 mph,30.3 in,0,2017-10-26 04:00:00
14423,61 F,57 F,88 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-26 04:30:00
14424,59 F,57 F,94 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-26 05:00:00
14425,59 F,55 F,88 %,NNW,8 mph,0 mph,30.3 in,0,2017-10-26 05:30:00
14426,59 F,55 F,88 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-26 06:00:00
14427,59 F,55 F,88 %,NW,8 mph,0 mph,30.3 in,0,2017-10-26 06:30:00
14428,59 F,55 F,88 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-26 07:00:00
14429,59 F,55 F,88 %,NW,8 mph,0 mph,30.3 in,0,2017-10-26 07:30:00
14430,59 F,55 F,88 %,NNW,8 mph,0 mph,30.3 in,0,2017-10-26 08:00:00
14431,59 F,54 F,82 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-26 08:30:00
14432,59 F,54 F,82 %,NNW,10 mph,22 mph,30.3 in,0,2017-10-26 09:00:00
14433,59 F,54 F,82 %,NNW,8 mph,0 mph,30.3 in,0,2017-10-26 09:30:00
14434,59 F,55 F,88 %,NNW,10 mph,24 mph,30.3 in,0,2017-10-26 10:00:00
14435,61 F,55 F,82 %,NNW,9 mph,0 mph,30.3 in,0,2017-10-26 10:30:00
14436,63 F,55 F,77 %,NNW,7 mph,0 mph,30.3 in,0,2017-10-26 11:00:00
14437,66 F,59 F,78 %,NW,5 mph,0 mph,30.3 in,0,2017-10-26 11:30:00
14438,68 F,61 F,78 %,NW,3 mph,0 mph,30.3 in,0,2017-10-26 12:00:00
14439,72 F,63 F,73 %,SW,6 mph,0 mph,30.3 in,0,2017-10-26 12:00:00
14440,72 F,63 F,73 %,SW,8 mph,0 mph,30.3 in,0,2017-10-26 13:00:00
14441,72 F,63 F,73 %,SW,8 mph,0 mph,30.3 in,0,2017-10-26 13:00:00
14442,72 F,63 F,73 %,SSW,9 mph,0 mph,30.3 in,0,2017-10-26 14:00:00
14443,72 F,63 F,73 %,SSW,8 mph,0 mph,30.3 in,0,2017-10-26 14:00:00
14444,72 F,63 F,73 %,S,8 mph,0 mph,30.3 in,0,2017-10-26 15:00:00
14445,72 F,64 F,78 %,S,7 mph,0 mph,30.3 in,0,2017-10-26 15:00:00
14446,72 F,64 F,78 %,S,7 mph,0 mph,30.3 in,0,2017-10-26 16:00:00
14447,72 F,64 F,78 %,S,7 mph,0 mph,30.3 in,0,2017-10-26 16:00:00
14448,72 F,64 F,78 %,SSE,6 mph,0 mph,30.3 in,0,2017-10-26 17:00:00
14449,72 F,64 F,78 %,S,6 mph,0 mph,30.3 in,0,2017-10-26 17:00:00
14450,72 F,64 F,78 %,S,3 mph,0 mph,30.3 in,0,2017-10-26 18:00:00
14451,70 F,64 F,83 %,VAR,2 mph,0 mph,30.3 in,0,2017-10-26 18:00:00
14452,70 F,64 F,83 %,SSW,2 mph,0 mph,30.3 in,0,2017-10-26 19:00:00
14453,70 F,64 F,83 %,SSW,3 mph,0 mph,30.3 in,0,2017-10-26 19:00:00
14454,68 F,64 F,88 %,SSW,5 mph,0 mph,30.3 in,0,2017-10-26 20:00:00
14455,66 F,64 F,94 %,WSW,7 mph,0 mph,30.3 in,0,2017-10-26 20:00:00
14456,66 F,63 F,88 %,W,7 mph,0 mph,30.3 in,0,2017-10-26 21:00:00
14457,66 F,63 F,88 %,W,5 mph,0 mph,30.3 in,0,2017-10-26 21:00:00
14458,66 F,63 F,88 %,W,3 mph,0 mph,30.3 in,0,2017-10-26 22:00:00
14459,64 F,63 F,94 %,W,7 mph,0 mph,30.3 in,0,2017-10-26 22:00:00
14460,64 F,61 F,88 %,W,7 mph,0 mph,30.3 in,0,2017-10-26 23:00:00
14461,64 F,61 F,88 %,WNW,6 mph,0 mph,30.3 in,0,2017-10-26 23:00:00
14462,64 F,63 F,94 %,WNW,5 mph,0 mph,30.3 in,0,2017-10-27 00:00:00
14463,64 F,61 F,88 %,WNW,6 mph,0 mph,30.3 in,0,2017-10-27 00:00:00
14464,64 F,61 F,88 %,WNW,3 mph,0 mph,30.3 in,0,2017-10-27 01:00:00
14465,63 F,61 F,94 %,WNW,5 mph,0 mph,30.3 in,0,2017-10-27 01:30:00
14466,63 F,61 F,94 %,WNW,3 mph,0 mph,30.3 in,0,2017-10-27 02:00:00
14467,63 F,61 F,94 %,NW,6 mph,0 mph,30.3 in,0,2017-10-27 02:30:00
14468,63 F,61 F,94 %,WNW,8 mph,0 mph,30.3 in,0,2017-10-27 03:00:00
14469,63 F,59 F,88 %,WNW,7 mph,0 mph,30.3 in,0,2017-10-27 03:30:00
14470,63 F,59 F,88 %,NW,9 mph,0 mph,30.3 in,0,2017-10-27 04:00:00
14471,63 F,59 F,88 %,NW,10 mph,0 mph,30.3 in,0,2017-10-27 04:30:00
14472,61 F,59 F,94 %,NW,9 mph,0 mph,30.3 in,0,2017-10-27 05:00:00
14473,61 F,57 F,88 %,NW,9 mph,0 mph,30.2 in,0,2017-10-27 05:30:00
14474,61 F,57 F,88 %,NW,9 mph,0 mph,30.2 in,0,2017-10-27 06:00:00
14475,61 F,57 F,88 %,NW,10 mph,0 mph,30.2 in,0,2017-10-27 06:30:00
14476,61 F,55 F,82 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-27 07:00:00
14477,61 F,55 F,82 %,NW,9 mph,0 mph,30.2 in,0,2017-10-27 07:30:00
14478,59 F,55 F,88 %,NW,10 mph,0 mph,30.2 in,0,2017-10-27 08:00:00
14479,59 F,55 F,88 %,NW,10 mph,0 mph,30.2 in,0,2017-10-27 08:30:00
14480,61 F,55 F,82 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-27 09:00:00
14481,61 F,55 F,82 %,WNW,7 mph,0 mph,30.3 in,0,2017-10-27 09:30:00
14482,63 F,55 F,77 %,NW,7 mph,0 mph,30.3 in,0,2017-10-27 10:00:00
14483,64 F,57 F,77 %,WNW,6 mph,0 mph,30.3 in,0,2017-10-27 10:30:00
14484,66 F,57 F,73 %,N,9 mph,0 mph,30.2 in,0,2017-10-27 11:00:00
14485,70 F,57 F,64 %,N,9 mph,0 mph,30.3 in,0,2017-10-27 11:30:00
14486,72 F,57 F,60 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-27 12:00:00
14487,73 F,57 F,57 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-27 12:00:00
14488,73 F,59 F,61 %,NNW,6 mph,0 mph,30.2 in,0,2017-10-27 13:00:00
14489,72 F,61 F,69 %,SE,6 mph,0 mph,30.2 in,0,2017-10-27 13:00:00
14490,73 F,61 F,65 %,ESE,6 mph,0 mph,30.2 in,0,2017-10-27 14:00:00
14491,72 F,63 F,73 %,ESE,6 mph,0 mph,30.2 in,0,2017-10-27 14:00:00
14492,73 F,61 F,65 %,E,7 mph,0 mph,30.2 in,0,2017-10-27 15:00:00
14493,72 F,63 F,73 %,ENE,12 mph,0 mph,30.2 in,0,2017-10-27 15:00:00
14494,72 F,64 F,78 %,E,9 mph,0 mph,30.2 in,0,2017-10-27 16:00:00
14495,72 F,64 F,78 %,E,12 mph,0 mph,30.2 in,0,2017-10-27 16:00:00
14496,72 F,64 F,78 %,ENE,14 mph,0 mph,30.2 in,0,2017-10-27 17:00:00
14497,72 F,64 F,78 %,ENE,10 mph,0 mph,30.2 in,0,2017-10-27 17:00:00
14498,72 F,63 F,73 %,E,9 mph,0 mph,30.2 in,0,2017-10-27 18:00:00
14499,70 F,63 F,78 %,E,7 mph,0 mph,30.2 in,0,2017-10-27 18:00:00
14500,70 F,63 F,78 %,ENE,5 mph,0 mph,30.2 in,0,2017-10-27 19:00:00
14501,70 F,63 F,78 %,VAR,2 mph,0 mph,30.2 in,0,2017-10-27 19:00:00
14502,70 F,63 F,78 %,VAR,1 mph,0 mph,30.2 in,0,2017-10-27 20:00:00
14503,70 F,63 F,78 %,VAR,2 mph,0 mph,30.2 in,0,2017-10-27 20:00:00
14504,70 F,63 F,78 %,CALM,0 mph,0 mph,30.2 in,0,2017-10-27 21:00:00
14505,68 F,61 F,78 %,SSW,2 mph,0 mph,30.2 in,0,2017-10-27 21:00:00
14506,66 F,63 F,88 %,WNW,7 mph,0 mph,30.2 in,0,2017-10-27 22:00:00
14507,66 F,63 F,88 %,NW,6 mph,0 mph,30.2 in,0,2017-10-27 22:00:00
14508,66 F,63 F,88 %,NNW,6 mph,0 mph,30.2 in,0,2017-10-27 23:00:00
14509,66 F,61 F,83 %,WNW,6 mph,0 mph,30.2 in,0,2017-10-27 23:00:00
14510,66 F,63 F,88 %,NNW,7 mph,0 mph,30.2 in,0,2017-10-28 00:00:00
14511,64 F,61 F,88 %,NW,5 mph,0 mph,30.2 in,0,2017-10-28 00:00:00
14512,64 F,61 F,88 %,NNW,6 mph,0 mph,30.2 in,0,2017-10-28 01:00:00
14513,64 F,61 F,88 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-28 01:30:00
14514,64 F,61 F,88 %,NW,8 mph,0 mph,30.2 in,0,2017-10-28 02:00:00
14515,64 F,61 F,88 %,NW,7 mph,0 mph,30.2 in,0,2017-10-28 02:30:00
14516,64 F,61 F,88 %,NNW,6 mph,0 mph,30.2 in,0,2017-10-28 03:00:00
14517,64 F,59 F,83 %,N,7 mph,0 mph,30.2 in,0,2017-10-28 03:30:00
14518,63 F,55 F,77 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-28 04:00:00
14519,63 F,55 F,77 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-28 04:30:00
14520,61 F,54 F,77 %,N,9 mph,0 mph,30.2 in,0,2017-10-28 05:00:00
14521,61 F,54 F,77 %,NNW,7 mph,0 mph,30.2 in,0,2017-10-28 05:30:00
14522,59 F,54 F,82 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-28 06:00:00
14523,59 F,54 F,82 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-28 06:30:00
14524,59 F,52 F,77 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-28 07:00:00
14525,59 F,52 F,77 %,NNW,12 mph,0 mph,30.2 in,0,2017-10-28 07:30:00
14526,59 F,52 F,77 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-28 08:00:00
14527,59 F,52 F,77 %,NNW,13 mph,0 mph,30.2 in,0,2017-10-28 08:30:00
14528,59 F,52 F,77 %,NNW,13 mph,26 mph,30.2 in,0,2017-10-28 09:00:00
14529,59 F,52 F,77 %,NNW,14 mph,0 mph,30.2 in,0,2017-10-28 09:30:00
14530,61 F,52 F,72 %,NNW,14 mph,26 mph,30.3 in,0,2017-10-28 10:00:00
14531,61 F,52 F,72 %,NNW,14 mph,0 mph,30.3 in,0,2017-10-28 10:30:00
14532,63 F,52 F,68 %,NNW,15 mph,28 mph,30.3 in,0,2017-10-28 11:00:00
14533,64 F,52 F,64 %,NNW,10 mph,0 mph,30.2 in,0,2017-10-28 11:30:00
14534,66 F,54 F,64 %,NNW,13 mph,24 mph,30.2 in,0,2017-10-28 12:00:00
14535,68 F,54 F,60 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-28 12:00:00
14536,68 F,54 F,60 %,NW,7 mph,0 mph,30.2 in,0,2017-10-28 13:00:00
14537,70 F,55 F,60 %,WNW,5 mph,0 mph,30.2 in,0,2017-10-28 13:00:00
14538,72 F,57 F,60 %,SW,3 mph,0 mph,30.2 in,0,2017-10-28 14:00:00
14539,72 F,55 F,57 %,S,7 mph,0 mph,30.2 in,0,2017-10-28 14:00:00
14540,72 F,57 F,60 %,SSW,7 mph,0 mph,30.2 in,0,2017-10-28 15:00:00
14541,72 F,55 F,57 %,SSW,8 mph,0 mph,30.2 in,0,2017-10-28 15:00:00
14542,72 F,57 F,60 %,SSW,9 mph,0 mph,30.2 in,0,2017-10-28 16:00:00
14543,70 F,57 F,64 %,SSW,9 mph,0 mph,30.2 in,0,2017-10-28 16:00:00
14544,70 F,59 F,68 %,SW,8 mph,0 mph,30.2 in,0,2017-10-28 17:00:00
14545,70 F,59 F,68 %,SW,8 mph,0 mph,30.2 in,0,2017-10-28 17:00:00
14546,70 F,59 F,68 %,SW,8 mph,0 mph,30.2 in,0,2017-10-28 18:00:00
14547,68 F,59 F,73 %,SW,8 mph,0 mph,30.2 in,0,2017-10-28 18:00:00
14548,68 F,59 F,73 %,SW,9 mph,0 mph,30.2 in,0,2017-10-28 19:00:00
14549,66 F,59 F,78 %,SW,8 mph,0 mph,30.2 in,0,2017-10-28 19:00:00
14550,66 F,57 F,73 %,SW,7 mph,0 mph,30.2 in,0,2017-10-28 20:00:00
14551,64 F,57 F,77 %,WSW,6 mph,0 mph,30.2 in,0,2017-10-28 20:00:00
14552,64 F,55 F,73 %,WNW,7 mph,0 mph,30.2 in,0,2017-10-28 21:00:00
14553,64 F,55 F,73 %,W,5 mph,0 mph,30.2 in,0,2017-10-28 21:00:00
14554,64 F,55 F,73 %,W,3 mph,0 mph,30.2 in,0,2017-10-28 22:00:00
14555,61 F,55 F,82 %,W,6 mph,0 mph,30.2 in,0,2017-10-28 22:00:00
14556,63 F,57 F,82 %,WNW,6 mph,0 mph,30.2 in,0,2017-10-28 23:00:00
14557,63 F,57 F,82 %,WNW,3 mph,0 mph,30.2 in,0,2017-10-28 23:00:00
14558,61 F,55 F,82 %,NW,5 mph,0 mph,30.2 in,0,2017-10-29 00:00:00
14559,61 F,55 F,82 %,NW,6 mph,0 mph,30.1 in,0,2017-10-29 00:00:00
14560,61 F,54 F,77 %,NNW,7 mph,0 mph,30.1 in,0,2017-10-29 01:00:00
14561,59 F,54 F,82 %,NNW,9 mph,0 mph,30.1 in,0,2017-10-29 01:30:00
14562,59 F,52 F,77 %,NNW,7 mph,0 mph,30.1 in,0,2017-10-29 02:00:00
14563,59 F,52 F,77 %,NNW,10 mph,0 mph,30.1 in,0,2017-10-29 02:30:00
14564,59 F,52 F,77 %,NNW,15 mph,0 mph,30.1 in,0,2017-10-29 02:00:00
14565,57 F,50 F,77 %,NNW,13 mph,0 mph,30.1 in,0,2017-10-29 02:30:00
14566,57 F,50 F,77 %,NNW,10 mph,0 mph,30.1 in,0,2017-10-29 03:00:00
14567,57 F,50 F,77 %,NNW,9 mph,0 mph,30.1 in,0,2017-10-29 03:30:00
14568,57 F,48 F,72 %,NNW,7 mph,0 mph,30.1 in,0,2017-10-29 04:00:00
14569,57 F,48 F,72 %,NNW,12 mph,0 mph,30.1 in,0,2017-10-29 04:30:00
14570,55 F,48 F,77 %,NW,12 mph,0 mph,30.1 in,0,2017-10-29 05:00:00
14571,55 F,48 F,77 %,NNW,13 mph,0 mph,30.1 in,0,2017-10-29 05:30:00
14572,55 F,46 F,72 %,NW,14 mph,0 mph,30.1 in,0,2017-10-29 06:00:00
14573,57 F,46 F,67 %,NW,18 mph,0 mph,30.1 in,0,2017-10-29 06:30:00
14574,57 F,46 F,67 %,NW,17 mph,0 mph,30.1 in,0,2017-10-29 07:00:00
14575,55 F,46 F,72 %,NNW,17 mph,0 mph,30.1 in,0,2017-10-29 07:30:00
14576,55 F,46 F,72 %,NW,15 mph,0 mph,30.1 in,0,2017-10-29 08:00:00
14577,55 F,46 F,72 %,NNW,17 mph,0 mph,30.1 in,0,2017-10-29 08:30:00
14578,57 F,46 F,67 %,NNW,18 mph,0 mph,30.1 in,0,2017-10-29 09:00:00
14579,59 F,46 F,63 %,NNW,15 mph,0 mph,30.1 in,0,2017-10-29 09:30:00
14580,61 F,46 F,59 %,NNW,14 mph,35 mph,30.1 in,0,2017-10-29 10:00:00
14581,63 F,46 F,55 %,NNW,13 mph,29 mph,30.1 in,0,2017-10-29 10:30:00
14582,64 F,46 F,52 %,NNW,13 mph,0 mph,30.1 in,0,2017-10-29 11:00:00
14583,66 F,48 F,52 %,NNW,10 mph,0 mph,30.1 in,0,2017-10-29 11:30:00
14584,68 F,48 F,49 %,NNW,10 mph,0 mph,30.1 in,0,2017-10-29 12:00:00
14585,70 F,48 F,46 %,NW,9 mph,0 mph,30.1 in,0,2017-10-29 12:00:00
14586,70 F,48 F,46 %,NNW,8 mph,0 mph,30.1 in,0,2017-10-29 13:00:00
14587,72 F,46 F,41 %,NW,6 mph,0 mph,30.0 in,0,2017-10-29 13:00:00
14588,72 F,50 F,46 %,W,5 mph,0 mph,30.0 in,0,2017-10-29 14:00:00
14589,72 F,50 F,46 %,SSW,6 mph,0 mph,30.0 in,0,2017-10-29 14:00:00
14590,73 F,52 F,47 %,SW,7 mph,0 mph,30.0 in,0,2017-10-29 15:00:00
14591,73 F,52 F,47 %,WNW,7 mph,0 mph,30.0 in,0,2017-10-29 15:00:00
14592,73 F,50 F,44 %,NW,10 mph,0 mph,30.0 in,0,2017-10-29 16:00:00
14593,73 F,43 F,33 %,NW,13 mph,0 mph,30.0 in,0,2017-10-29 16:00:00
14594,72 F,43 F,35 %,NW,10 mph,0 mph,30.0 in,0,2017-10-29 17:00:00
14595,72 F,41 F,33 %,NW,12 mph,0 mph,30.0 in,0,2017-10-29 17:00:00
14596,70 F,39 F,33 %,NW,8 mph,0 mph,30.0 in,0,2017-10-29 18:00:00
14597,68 F,41 F,37 %,NW,6 mph,0 mph,30.0 in,0,2017-10-29 18:00:00
14598,68 F,41 F,37 %,NW,6 mph,0 mph,30.0 in,0,2017-10-29 19:00:00
14599,66 F,41 F,40 %,NNW,6 mph,0 mph,30.0 in,0,2017-10-29 19:00:00
14600,64 F,43 F,45 %,NNW,8 mph,0 mph,30.0 in,0,2017-10-29 20:00:00
14601,64 F,43 F,45 %,NW,6 mph,0 mph,30.0 in,0,2017-10-29 20:00:00
14602,63 F,45 F,52 %,NW,8 mph,0 mph,30.0 in,0,2017-10-29 21:00:00
14603,63 F,45 F,52 %,N,3 mph,0 mph,30.0 in,0,2017-10-29 21:00:00
14604,61 F,45 F,55 %,NW,8 mph,0 mph,30.0 in,0,2017-10-29 22:00:00
14605,61 F,45 F,55 %,NNW,8 mph,0 mph,30.0 in,0,2017-10-29 22:00:00
14606,59 F,45 F,59 %,NNW,8 mph,0 mph,30.0 in,0,2017-10-29 23:00:00
14607,59 F,46 F,63 %,NNW,9 mph,0 mph,30.0 in,0,2017-10-29 23:00:00
14608,57 F,46 F,67 %,NNW,9 mph,0 mph,30.0 in,0,2017-10-30 00:00:00
14609,57 F,46 F,67 %,NNW,7 mph,0 mph,30.0 in,0,2017-10-30 00:00:00
14610,55 F,46 F,72 %,NNW,7 mph,0 mph,30.0 in,0,2017-10-30 01:00:00
14611,57 F,46 F,67 %,NNW,10 mph,0 mph,30.0 in,0,2017-10-30 01:30:00
14612,55 F,45 F,67 %,NNW,12 mph,0 mph,30.0 in,0,2017-10-30 02:00:00
14613,55 F,46 F,72 %,NNW,12 mph,0 mph,30.0 in,0,2017-10-30 02:30:00
14614,55 F,46 F,72 %,NNW,13 mph,0 mph,30.0 in,0,2017-10-30 03:00:00
14615,55 F,46 F,72 %,NNW,13 mph,0 mph,30.0 in,0,2017-10-30 03:30:00
14616,55 F,46 F,72 %,NNW,15 mph,0 mph,30.0 in,0,2017-10-30 04:00:00
14617,55 F,46 F,72 %,NNW,15 mph,0 mph,30.0 in,0,2017-10-30 04:30:00
14618,55 F,46 F,72 %,NNW,15 mph,0 mph,30.0 in,0,2017-10-30 05:00:00
14619,55 F,46 F,72 %,NNW,14 mph,0 mph,30.0 in,0,2017-10-30 05:30:00
14620,55 F,46 F,72 %,NNW,15 mph,0 mph,30.0 in,0,2017-10-30 06:00:00
14621,54 F,46 F,77 %,NW,14 mph,0 mph,30.0 in,0,2017-10-30 06:30:00
14622,54 F,46 F,77 %,NNW,15 mph,0 mph,30.0 in,0,2017-10-30 07:00:00
14623,54 F,46 F,77 %,NNW,16 mph,31 mph,30.0 in,0,2017-10-30 07:30:00
14624,55 F,46 F,72 %,NNW,16 mph,0 mph,30.0 in,0,2017-10-30 08:00:00
14625,55 F,48 F,77 %,NNW,17 mph,0 mph,30.0 in,0,2017-10-30 08:30:00
14626,57 F,48 F,72 %,NNW,15 mph,30 mph,30.0 in,0,2017-10-30 09:00:00
14627,59 F,48 F,67 %,NNW,14 mph,0 mph,30.0 in,0,2017-10-30 09:30:00
14628,59 F,48 F,67 %,NNW,16 mph,0 mph,30.0 in,0,2017-10-30 10:00:00
14629,61 F,48 F,63 %,NNW,14 mph,0 mph,30.0 in,0,2017-10-30 10:30:00
14630,63 F,48 F,59 %,NW,14 mph,0 mph,30.0 in,0,2017-10-30 11:00:00
14631,64 F,50 F,59 %,NNW,12 mph,0 mph,30.0 in,0,2017-10-30 11:30:00
14632,66 F,50 F,56 %,NW,10 mph,0 mph,30.0 in,0,2017-10-30 12:00:00
14633,66 F,50 F,56 %,NW,9 mph,0 mph,30.0 in,0,2017-10-30 12:00:00
14634,68 F,50 F,52 %,NW,6 mph,0 mph,30.0 in,0,2017-10-30 13:00:00
14635,68 F,52 F,56 %,SSW,5 mph,0 mph,30.0 in,0,2017-10-30 13:00:00
14636,66 F,52 F,60 %,S,8 mph,0 mph,30.0 in,0,2017-10-30 14:00:00
14637,68 F,52 F,56 %,S,9 mph,0 mph,30.0 in,0,2017-10-30 14:00:00
14638,68 F,54 F,60 %,S,8 mph,0 mph,30.0 in,0,2017-10-30 15:00:00
14639,68 F,54 F,60 %,SSE,7 mph,0 mph,30.0 in,0,2017-10-30 15:00:00
14640,66 F,54 F,64 %,SE,3 mph,0 mph,30.0 in,0,2017-10-30 16:00:00
14641,68 F,54 F,60 %,SSE,5 mph,0 mph,30.0 in,0,2017-10-30 16:00:00
14642,66 F,54 F,64 %,SE,5 mph,0 mph,30.0 in,0,2017-10-30 17:00:00
14643,66 F,55 F,68 %,SE,5 mph,0 mph,30.0 in,0,2017-10-30 17:00:00
14644,66 F,55 F,68 %,SE,5 mph,0 mph,30.0 in,0,2017-10-30 18:00:00
14645,66 F,55 F,68 %,VAR,2 mph,0 mph,30.0 in,0,2017-10-30 18:00:00
14646,66 F,55 F,68 %,VAR,2 mph,0 mph,30.0 in,0,2017-10-30 19:00:00
14647,66 F,55 F,68 %,E,1 mph,0 mph,30.0 in,0,2017-10-30 19:00:00
14648,66 F,57 F,73 %,ENE,2 mph,0 mph,30.0 in,0,2017-10-30 20:00:00
14649,64 F,55 F,73 %,VAR,1 mph,0 mph,30.1 in,0,2017-10-30 20:00:00
14650,64 F,55 F,73 %,NNW,5 mph,0 mph,30.1 in,0,2017-10-30 21:00:00
14651,63 F,55 F,77 %,NNW,6 mph,0 mph,30.1 in,0,2017-10-30 21:00:00
14652,63 F,55 F,77 %,NNW,5 mph,0 mph,30.1 in,0,2017-10-30 22:00:00
14653,61 F,55 F,82 %,NNW,7 mph,0 mph,30.1 in,0,2017-10-30 22:00:00
14654,61 F,55 F,82 %,WNW,9 mph,0 mph,30.1 in,0,2017-10-30 23:00:00
14655,63 F,59 F,88 %,S,6 mph,0 mph,30.1 in,0,2017-10-30 23:00:00
14656,63 F,59 F,88 %,SSE,10 mph,0 mph,30.1 in,0,2017-10-31 00:00:00
14657,63 F,59 F,88 %,S,6 mph,0 mph,30.1 in,0,2017-10-31 00:00:00
14658,61 F,57 F,88 %,S,6 mph,0 mph,30.1 in,0,2017-10-31 01:00:00
14659,61 F,57 F,88 %,E,2 mph,0 mph,30.1 in,0,2017-10-31 01:30:00
14660,61 F,57 F,88 %,ENE,5 mph,0 mph,30.1 in,0,2017-10-31 02:00:00
14661,59 F,57 F,94 %,E,6 mph,0 mph,30.1 in,0,2017-10-31 02:30:00
14662,59 F,57 F,94 %,E,5 mph,0 mph,30.1 in,0,2017-10-31 03:00:00
14663,59 F,55 F,88 %,E,5 mph,0 mph,30.1 in,0,2017-10-31 03:30:00
14664,59 F,57 F,94 %,E,3 mph,0 mph,30.1 in,0,2017-10-31 04:00:00
14665,59 F,57 F,94 %,VAR,2 mph,0 mph,30.1 in,0,2017-10-31 04:30:00
14666,57 F,55 F,94 %,NNW,5 mph,0 mph,30.1 in,0,2017-10-31 05:00:00
14667,57 F,54 F,88 %,NE,6 mph,0 mph,30.1 in,0,2017-10-31 05:30:00
14668,59 F,55 F,88 %,NNE,6 mph,0 mph,30.1 in,0,2017-10-31 06:00:00
14669,59 F,54 F,82 %,NE,5 mph,0 mph,30.1 in,0,2017-10-31 06:30:00
14670,59 F,54 F,82 %,ENE,6 mph,0 mph,30.1 in,0,2017-10-31 07:00:00
14671,59 F,55 F,88 %,NE,6 mph,0 mph,30.1 in,0,2017-10-31 07:30:00
14672,57 F,55 F,94 %,NW,8 mph,0 mph,30.2 in,0,2017-10-31 08:00:00
14673,57 F,54 F,88 %,NW,7 mph,0 mph,30.2 in,0,2017-10-31 08:30:00
14674,57 F,52 F,82 %,NW,9 mph,0 mph,30.2 in,0,2017-10-31 09:00:00
14675,57 F,52 F,82 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-31 09:30:00
14676,57 F,50 F,77 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-31 10:00:00
14677,57 F,48 F,72 %,NNW,9 mph,0 mph,30.2 in,0,2017-10-31 10:30:00
14678,59 F,50 F,72 %,NNW,8 mph,0 mph,30.2 in,0,2017-10-31 11:00:00
14679,59 F,50 F,72 %,NNW,7 mph,0 mph,30.2 in,0,2017-10-31 11:30:00
14680,63 F,50 F,63 %,NNW,5 mph,0 mph,30.2 in,0,2017-10-31 12:00:00
14681,63 F,48 F,59 %,NNE,2 mph,0 mph,30.2 in,0,2017-10-31 12:00:00
14682,63 F,50 F,63 %,E,3 mph,0 mph,30.2 in,0,2017-10-31 13:00:00
14683,63 F,50 F,63 %,ESE,5 mph,0 mph,30.2 in,0,2017-10-31 13:00:00
14684,64 F,50 F,59 %,ESE,5 mph,0 mph,30.2 in,0,2017-10-31 14:00:00
14685,64 F,50 F,59 %,SSE,3 mph,0 mph,30.2 in,0,2017-10-31 14:00:00
14686,64 F,48 F,56 %,SSE,5 mph,0 mph,30.2 in,0,2017-10-31 15:00:00
14687,64 F,46 F,52 %,SSE,6 mph,0 mph,30.2 in,0,2017-10-31 15:00:00
14688,64 F,48 F,56 %,SE,5 mph,0 mph,30.2 in,0,2017-10-31 16:00:00
14689,64 F,48 F,56 %,S,5 mph,0 mph,30.2 in,0,2017-10-31 16:00:00
14690,64 F,48 F,56 %,VAR,2 mph,0 mph,30.2 in,0,2017-10-31 17:00:00
14691,64 F,48 F,56 %,VAR,1 mph,0 mph,30.2 in,0,2017-10-31 17:00:00
