,Datetime,Weekday,Part of the day,counts,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday
1632,2017-04-26 11:00:00,Wednesday,Morning,1,57 F,54 F,88 %,ENE,10 mph,0 mph,29.7 in,0.0
1633,2017-04-26 13:00:00,Wednesday,Morning,2,57 F,54 F,88 %,NE,7 mph,0 mph,29.8 in,0.0
1634,2017-04-26 15:00:00,Wednesday,Afternoon,1,55 F,54 F,94 %,ENE,9 mph,0 mph,29.8 in,0.0
1635,2017-04-26 16:00:00,Wednesday,Afternoon,2,55 F,54 F,94 %,ENE,9 mph,0 mph,29.8 in,0.0
1636,2017-04-26 17:00:00,Wednesday,Afternoon,3,57 F,54 F,88 %,ENE,12 mph,0 mph,29.8 in,0.0
1637,2017-04-26 18:00:00,Wednesday,Afternoon,1,57 F,54 F,88 %,ENE,13 mph,0 mph,29.8 in,0.0
1638,2017-04-26 19:00:00,Wednesday,Afternoon,2,57 F,52 F,82 %,E,13 mph,0 mph,29.8 in,0.0
1639,2017-04-26 20:00:00,Wednesday,Afternoon,2,55 F,50 F,82 %,ENE,10 mph,0 mph,29.8 in,0.0
1640,2017-04-26 21:00:00,Wednesday,Afternoon,2,55 F,48 F,77 %,ENE,8 mph,0 mph,29.8 in,0.0
1641,2017-04-26 22:00:00,Wednesday,Night,1,55 F,46 F,72 %,ENE,6 mph,0 mph,29.8 in,0.0
1642,2017-04-27 04:00:00,Thursday,Night,1,52 F,50 F,94 %,NNW,9 mph,0 mph,29.9 in,0.0
1643,2017-04-27 06:00:00,Thursday,Morning,2,48 F,43 F,82 %,NW,14 mph,0 mph,29.9 in,0.0
1644,2017-04-27 07:00:00,Thursday,Morning,2,46 F,43 F,87 %,NW,10 mph,0 mph,29.9 in,0.0
1645,2017-04-27 08:00:00,Thursday,Morning,3,46 F,43 F,87 %,NNW,7 mph,0 mph,29.9 in,0.0
1646,2017-04-27 09:00:00,Thursday,Morning,1,46 F,43 F,87 %,NW,10 mph,0 mph,29.9 in,0.0
1647,2017-04-27 10:00:00,Thursday,Morning,2,46 F,43 F,87 %,NW,12 mph,0 mph,29.9 in,0.0
1648,2017-04-27 12:00:00,Thursday,Morning,2,46 F,43 F,87 %,NNW,12 mph,0 mph,29.9 in,0.0
1649,2017-04-27 13:00:00,Thursday,Morning,2,46 F,41 F,81 %,NW,8 mph,0 mph,29.9 in,0.0
1650,2017-04-27 14:00:00,Thursday,Afternoon,5,46 F,41 F,81 %,NW,7 mph,0 mph,29.9 in,0.0
1651,2017-04-27 15:00:00,Thursday,Afternoon,4,48 F,43 F,82 %,NW,5 mph,0 mph,29.9 in,0.0
1652,2017-04-27 16:00:00,Thursday,Afternoon,5,48 F,41 F,76 %,VAR,2 mph,0 mph,29.9 in,0.0
1653,2017-04-27 17:00:00,Thursday,Afternoon,3,48 F,43 F,82 %,VAR,2 mph,0 mph,29.9 in,0.0
1654,2017-04-27 18:00:00,Thursday,Afternoon,5,50 F,41 F,71 %,S,3 mph,0 mph,29.9 in,0.0
1655,2017-04-27 19:00:00,Thursday,Afternoon,1,52 F,43 F,71 %,S,6 mph,0 mph,29.9 in,0.0
1656,2017-04-27 20:00:00,Thursday,Afternoon,3,50 F,43 F,76 %,SSW,6 mph,0 mph,29.9 in,0.0
1657,2017-04-27 21:00:00,Thursday,Afternoon,1,50 F,43 F,76 %,W,6 mph,0 mph,30.0 in,0.0
1658,2017-04-27 22:00:00,Thursday,Night,1,48 F,45 F,87 %,WNW,3 mph,0 mph,30.0 in,0.0
1659,2017-04-27 23:00:00,Thursday,Night,2,46 F,43 F,87 %,WNW,6 mph,0 mph,30.0 in,0.0
1660,2017-04-28 02:00:00,Friday,Night,1,46 F,43 F,87 %,NW,7 mph,0 mph,30.0 in,0.0
1661,2017-04-28 07:00:00,Friday,Morning,2,43 F,39 F,87 %,NNW,10 mph,0 mph,30.0 in,0.0
1662,2017-04-28 08:00:00,Friday,Morning,2,43 F,39 F,87 %,NNW,12 mph,0 mph,30.0 in,0.0
1663,2017-04-28 10:00:00,Friday,Morning,1,52 F,37 F,58 %,NNW,12 mph,0 mph,30.0 in,0.0
1664,2017-04-28 12:00:00,Friday,Morning,2,57 F,36 F,44 %,SW,3 mph,0 mph,30.0 in,0.0
1665,2017-04-28 13:00:00,Friday,Morning,4,57 F,36 F,44 %,S,10 mph,0 mph,30.0 in,0.0
1666,2017-04-28 14:00:00,Friday,Afternoon,1,57 F,37 F,48 %,SSW,13 mph,0 mph,30.0 in,0.0
1667,2017-04-28 15:00:00,Friday,Afternoon,3,59 F,37 F,45 %,SSW,12 mph,0 mph,30.0 in,0.0
1668,2017-04-28 16:00:00,Friday,Afternoon,2,61 F,39 F,45 %,S,10 mph,0 mph,30.0 in,0.0
1669,2017-04-28 17:00:00,Friday,Afternoon,3,59 F,37 F,45 %,S,12 mph,0 mph,30.0 in,0.0
1670,2017-04-28 19:00:00,Friday,Afternoon,3,59 F,39 F,48 %,SSW,10 mph,0 mph,30.0 in,0.0
1671,2017-04-28 21:00:00,Friday,Afternoon,3,57 F,39 F,51 %,S,5 mph,0 mph,30.0 in,0.0
1672,2017-04-28 22:00:00,Friday,Night,1,57 F,41 F,55 %,S,5 mph,0 mph,30.0 in,0.0
1673,2017-04-29 01:00:00,Saturday,Night,1,50 F,41 F,71 %,NNW,7 mph,0 mph,30.0 in,0.0
1674,2017-04-29 04:00:00,Saturday,Night,2,48 F,41 F,76 %,NNW,9 mph,0 mph,30.0 in,0.0
1675,2017-04-29 06:00:00,Saturday,Morning,1,46 F,41 F,81 %,NNW,13 mph,0 mph,30.0 in,0.0
1676,2017-04-29 10:00:00,Saturday,Morning,2,55 F,43 F,63 %,NNW,8 mph,0 mph,30.0 in,0.0
1677,2017-04-29 12:00:00,Saturday,Morning,3,59 F,46 F,63 %,S,8 mph,0 mph,30.0 in,0.0
1678,2017-04-29 13:00:00,Saturday,Morning,1,61 F,48 F,63 %,S,12 mph,0 mph,30.0 in,0.0
1679,2017-04-29 14:00:00,Saturday,Afternoon,3,61 F,45 F,55 %,SSW,14 mph,0 mph,29.9 in,0.0
1680,2017-04-29 15:00:00,Saturday,Afternoon,1,61 F,45 F,55 %,SSW,17 mph,0 mph,29.9 in,0.0
1681,2017-04-29 16:00:00,Saturday,Afternoon,1,61 F,45 F,55 %,SW,18 mph,0 mph,29.9 in,0.0
1682,2017-04-29 17:00:00,Saturday,Afternoon,1,59 F,45 F,59 %,SW,15 mph,0 mph,29.9 in,0.0
1683,2017-04-29 19:00:00,Saturday,Afternoon,1,59 F,45 F,59 %,SW,15 mph,0 mph,29.9 in,0.0
1684,2017-04-29 20:00:00,Saturday,Afternoon,2,59 F,41 F,51 %,WSW,15 mph,0 mph,29.9 in,0.0
1685,2017-04-29 21:00:00,Saturday,Afternoon,1,57 F,46 F,67 %,SW,13 mph,0 mph,29.9 in,0.0
1686,2017-04-29 22:00:00,Saturday,Night,2,57 F,48 F,72 %,WSW,7 mph,0 mph,29.9 in,0.0
1687,2017-04-30 00:00:00,Sunday,Night,1,59 F,50 F,72 %,SW,14 mph,0 mph,29.9 in,0.0
1688,2017-04-30 02:00:00,Sunday,Night,1,59 F,50 F,72 %,NW,3 mph,0 mph,29.9 in,0.0
1689,2017-04-30 06:00:00,Sunday,Morning,2,59 F,52 F,77 %,SW,13 mph,0 mph,29.9 in,0.0
1690,2017-04-30 07:00:00,Sunday,Morning,2,59 F,52 F,77 %,SW,15 mph,0 mph,29.9 in,0.0
1691,2017-04-30 09:00:00,Sunday,Morning,1,61 F,55 F,82 %,SSW,17 mph,0 mph,29.9 in,0.0
1692,2017-04-30 10:00:00,Sunday,Morning,1,61 F,55 F,82 %,SSW,16 mph,0 mph,29.9 in,0.0
1693,2017-04-30 11:00:00,Sunday,Morning,4,61 F,55 F,82 %,SSW,17 mph,0 mph,29.9 in,0.0
1694,2017-04-30 12:00:00,Sunday,Morning,2,61 F,59 F,94 %,SSW,17 mph,0 mph,29.8 in,0.0
1695,2017-04-30 13:00:00,Sunday,Morning,1,63 F,59 F,88 %,SSW,18 mph,0 mph,29.8 in,0.0
1696,2017-04-30 14:00:00,Sunday,Afternoon,1,64 F,57 F,77 %,SSW,15 mph,0 mph,29.8 in,0.0
1697,2017-04-30 15:00:00,Sunday,Afternoon,1,63 F,59 F,88 %,SSW,13 mph,0 mph,29.8 in,0.0
1698,2017-04-30 17:00:00,Sunday,Afternoon,2,66 F,57 F,73 %,SSW,17 mph,0 mph,29.8 in,0.0
1699,2017-04-30 19:00:00,Sunday,Afternoon,1,63 F,57 F,82 %,SW,17 mph,0 mph,29.7 in,0.0
1700,2017-05-01 00:00:00,Monday,Night,1,61 F,43 F,52 %,WNW,15 mph,0 mph,29.8 in,1.0
1701,2017-05-01 01:00:00,Monday,Night,2,59 F,43 F,55 %,WSW,3 mph,0 mph,29.8 in,1.0
1702,2017-05-01 02:00:00,Monday,Night,3,57 F,43 F,59 %,W,3 mph,0 mph,29.9 in,1.0
1703,2017-05-01 05:00:00,Monday,Night,1,54 F,48 F,82 %,ESE,10 mph,0 mph,29.9 in,1.0
1704,2017-05-01 11:00:00,Monday,Morning,1,57 F,41 F,55 %,NNE,5 mph,0 mph,30.0 in,1.0
1705,2017-05-01 12:00:00,Monday,Morning,1,59 F,46 F,63 %,E,5 mph,0 mph,30.0 in,1.0
1706,2017-05-01 15:00:00,Monday,Afternoon,1,61 F,39 F,45 %,S,10 mph,0 mph,30.1 in,1.0
1707,2017-05-01 19:00:00,Monday,Afternoon,1,61 F,43 F,52 %,S,12 mph,0 mph,30.1 in,1.0
1708,2017-05-01 20:00:00,Monday,Afternoon,1,61 F,43 F,52 %,SSW,9 mph,0 mph,30.1 in,1.0
1709,2017-05-01 22:00:00,Monday,Night,1,59 F,48 F,67 %,SSW,8 mph,0 mph,30.1 in,1.0
1710,2017-05-02 06:00:00,Tuesday,Morning,1,50 F,45 F,82 %,N,8 mph,0 mph,30.1 in,0.0
1711,2017-05-02 07:00:00,Tuesday,Morning,3,50 F,43 F,76 %,NW,8 mph,0 mph,30.1 in,0.0
1712,2017-05-02 08:00:00,Tuesday,Morning,2,52 F,43 F,71 %,NNW,7 mph,0 mph,30.1 in,0.0
1713,2017-05-02 09:00:00,Tuesday,Morning,4,54 F,45 F,72 %,NW,6 mph,0 mph,30.1 in,0.0
1714,2017-05-02 10:00:00,Tuesday,Morning,2,61 F,45 F,55 %,VAR,2 mph,0 mph,30.1 in,0.0
1715,2017-05-02 11:00:00,Tuesday,Morning,3,63 F,45 F,52 %,WSW,7 mph,0 mph,30.1 in,0.0
1716,2017-05-02 12:00:00,Tuesday,Morning,2,63 F,43 F,48 %,SW,21 mph,0 mph,30.1 in,0.0
1717,2017-05-02 13:00:00,Tuesday,Morning,4,64 F,45 F,49 %,SW,15 mph,0 mph,30.1 in,0.0
1718,2017-05-02 14:00:00,Tuesday,Afternoon,1,64 F,50 F,59 %,SW,21 mph,0 mph,30.0 in,0.0
1719,2017-05-02 15:00:00,Tuesday,Afternoon,4,63 F,55 F,77 %,SW,18 mph,0 mph,30.0 in,0.0
1720,2017-05-02 16:00:00,Tuesday,Afternoon,4,64 F,57 F,77 %,SW,20 mph,0 mph,30.0 in,0.0
1721,2017-05-02 17:00:00,Tuesday,Afternoon,6,63 F,57 F,82 %,SW,20 mph,0 mph,30.0 in,0.0
1722,2017-05-02 18:00:00,Tuesday,Afternoon,3,64 F,57 F,77 %,SW,18 mph,0 mph,30.0 in,0.0
1723,2017-05-02 20:00:00,Tuesday,Afternoon,2,63 F,57 F,82 %,SW,17 mph,0 mph,30.0 in,0.0
1724,2017-05-02 22:00:00,Tuesday,Night,3,61 F,55 F,82 %,SW,10 mph,0 mph,30.0 in,0.0
1725,2017-05-02 23:00:00,Tuesday,Night,1,61 F,55 F,82 %,SW,7 mph,0 mph,30.1 in,0.0
1726,2017-05-03 00:00:00,Wednesday,Night,1,61 F,52 F,72 %,ENE,13 mph,0 mph,30.1 in,0.0
1727,2017-05-03 05:00:00,Wednesday,Night,1,57 F,52 F,82 %,NE,6 mph,0 mph,30.1 in,0.0
1728,2017-05-03 07:00:00,Wednesday,Morning,1,59 F,50 F,72 %,NE,7 mph,0 mph,30.0 in,0.0
1729,2017-05-03 08:00:00,Wednesday,Morning,4,59 F,50 F,72 %,NNE,5 mph,0 mph,30.0 in,0.0
1730,2017-05-03 09:00:00,Wednesday,Morning,4,59 F,50 F,72 %,NE,3 mph,0 mph,30.0 in,0.0
1731,2017-05-03 11:00:00,Wednesday,Morning,2,61 F,52 F,72 %,ENE,6 mph,0 mph,30.0 in,0.0
1732,2017-05-03 12:00:00,Wednesday,Morning,1,61 F,54 F,77 %,ESE,5 mph,0 mph,30.0 in,0.0
1733,2017-05-03 13:00:00,Wednesday,Morning,2,61 F,54 F,77 %,E,7 mph,0 mph,30.0 in,0.0
1734,2017-05-03 14:00:00,Wednesday,Afternoon,1,61 F,54 F,77 %,E,7 mph,0 mph,30.0 in,0.0
1735,2017-05-03 15:00:00,Wednesday,Afternoon,2,59 F,55 F,88 %,E,7 mph,0 mph,30.0 in,0.0
1736,2017-05-03 16:00:00,Wednesday,Afternoon,3,61 F,57 F,88 %,NE,3 mph,0 mph,30.0 in,0.0
1737,2017-05-03 17:00:00,Wednesday,Afternoon,3,61 F,57 F,88 %,E,3 mph,0 mph,30.0 in,0.0
1738,2017-05-03 18:00:00,Wednesday,Afternoon,2,63 F,55 F,77 %,E,6 mph,0 mph,30.0 in,0.0
1739,2017-05-03 19:00:00,Wednesday,Afternoon,5,61 F,55 F,82 %,E,7 mph,0 mph,30.0 in,0.0
1740,2017-05-03 20:00:00,Wednesday,Afternoon,2,61 F,55 F,82 %,NE,8 mph,0 mph,30.0 in,0.0
1741,2017-05-03 21:00:00,Wednesday,Afternoon,1,59 F,55 F,88 %,ENE,8 mph,0 mph,30.0 in,0.0
1742,2017-05-03 23:00:00,Wednesday,Night,1,59 F,57 F,94 %,ENE,2 mph,0 mph,30.0 in,0.0
1743,2017-05-04 08:00:00,Thursday,Morning,2,55 F,52 F,88 %,NNW,7 mph,0 mph,29.9 in,0.0
1744,2017-05-04 09:00:00,Thursday,Morning,1,57 F,54 F,88 %,NNW,7 mph,0 mph,29.9 in,0.0
1745,2017-05-04 10:00:00,Thursday,Morning,7,61 F,54 F,77 %,W,3 mph,0 mph,29.9 in,0.0
1746,2017-05-04 11:00:00,Thursday,Morning,3,63 F,55 F,77 %,S,7 mph,0 mph,29.9 in,0.0
1747,2017-05-04 12:00:00,Thursday,Morning,3,63 F,54 F,72 %,SSE,8 mph,0 mph,29.9 in,0.0
1748,2017-05-04 13:00:00,Thursday,Morning,4,63 F,55 F,77 %,S,12 mph,0 mph,29.9 in,0.0
1749,2017-05-04 14:00:00,Thursday,Afternoon,1,64 F,55 F,73 %,SSW,15 mph,0 mph,29.9 in,0.0
1750,2017-05-04 15:00:00,Thursday,Afternoon,1,64 F,55 F,73 %,S,10 mph,0 mph,29.9 in,0.0
1751,2017-05-04 16:00:00,Thursday,Afternoon,3,64 F,57 F,77 %,S,12 mph,0 mph,29.9 in,0.0
1752,2017-05-04 17:00:00,Thursday,Afternoon,1,64 F,55 F,73 %,S,10 mph,0 mph,29.9 in,0.0
1753,2017-05-04 18:00:00,Thursday,Afternoon,1,64 F,57 F,77 %,S,9 mph,0 mph,29.9 in,0.0
1754,2017-05-04 19:00:00,Thursday,Afternoon,2,63 F,55 F,77 %,S,7 mph,0 mph,29.9 in,0.0
1755,2017-05-04 22:00:00,Thursday,Night,2,61 F,57 F,88 %,E,5 mph,0 mph,29.9 in,0.0
1756,2017-05-05 00:00:00,Friday,Night,1,61 F,57 F,88 %,ENE,8 mph,0 mph,29.9 in,0.0
1757,2017-05-05 02:00:00,Friday,Night,1,61 F,55 F,82 %,NE,8 mph,0 mph,29.9 in,0.0
1758,2017-05-05 07:00:00,Friday,Morning,3,59 F,55 F,88 %,ENE,9 mph,0 mph,29.9 in,0.0
1759,2017-05-05 08:00:00,Friday,Morning,2,59 F,55 F,88 %,E,13 mph,0 mph,29.9 in,0.0
1760,2017-05-05 09:00:00,Friday,Morning,3,61 F,54 F,77 %,ENE,16 mph,0 mph,29.9 in,0.0
1761,2017-05-05 10:00:00,Friday,Morning,1,61 F,54 F,77 %,ENE,20 mph,0 mph,29.9 in,0.0
1762,2017-05-05 11:00:00,Friday,Morning,1,63 F,54 F,72 %,NE,21 mph,0 mph,29.9 in,0.0
1763,2017-05-05 12:00:00,Friday,Morning,2,66 F,54 F,64 %,NNE,13 mph,0 mph,29.9 in,0.0
1764,2017-05-05 13:00:00,Friday,Morning,2,70 F,48 F,46 %,E,13 mph,0 mph,29.9 in,0.0
1765,2017-05-05 14:00:00,Friday,Afternoon,4,68 F,54 F,60 %,E,17 mph,0 mph,29.9 in,0.0
1766,2017-05-05 15:00:00,Friday,Afternoon,1,66 F,57 F,73 %,E,17 mph,0 mph,29.9 in,0.0
1767,2017-05-05 16:00:00,Friday,Afternoon,3,64 F,57 F,77 %,ENE,21 mph,0 mph,29.9 in,0.0
1768,2017-05-05 17:00:00,Friday,Afternoon,1,64 F,57 F,77 %,ENE,21 mph,0 mph,29.9 in,0.0
1769,2017-05-05 18:00:00,Friday,Afternoon,1,64 F,55 F,73 %,ENE,22 mph,0 mph,29.9 in,0.0
1770,2017-05-05 20:00:00,Friday,Afternoon,2,64 F,52 F,64 %,ENE,20 mph,0 mph,29.8 in,0.0
1771,2017-05-05 21:00:00,Friday,Afternoon,2,63 F,50 F,63 %,ENE,17 mph,0 mph,29.8 in,0.0
1772,2017-05-05 23:00:00,Friday,Night,1,64 F,50 F,59 %,ENE,14 mph,0 mph,29.8 in,0.0
1773,2017-05-06 00:00:00,Saturday,Night,1,64 F,50 F,59 %,ENE,14 mph,0 mph,29.8 in,0.0
1774,2017-05-06 04:00:00,Saturday,Night,1,63 F,55 F,77 %,VAR,1 mph,0 mph,29.8 in,0.0
1775,2017-05-06 07:00:00,Saturday,Morning,1,61 F,52 F,72 %,SSW,5 mph,0 mph,29.8 in,0.0
1776,2017-05-06 10:00:00,Saturday,Morning,1,68 F,45 F,43 %,W,21 mph,0 mph,29.8 in,0.0
1777,2017-05-06 11:00:00,Saturday,Morning,2,72 F,46 F,41 %,W,18 mph,0 mph,29.9 in,0.0
1778,2017-05-06 12:00:00,Saturday,Morning,4,73 F,48 F,41 %,WNW,22 mph,0 mph,29.9 in,0.0
1779,2017-05-06 13:00:00,Saturday,Morning,4,77 F,39 F,26 %,W,14 mph,0 mph,29.9 in,0.0
1780,2017-05-06 14:00:00,Saturday,Afternoon,2,77 F,43 F,29 %,WSW,21 mph,0 mph,29.9 in,0.0
1781,2017-05-06 15:00:00,Saturday,Afternoon,1,77 F,45 F,32 %,SSW,20 mph,0 mph,29.9 in,0.0
1782,2017-05-06 16:00:00,Saturday,Afternoon,3,70 F,52 F,53 %,SW,28 mph,0 mph,29.9 in,0.0
1783,2017-05-06 17:00:00,Saturday,Afternoon,3,73 F,46 F,38 %,WSW,24 mph,0 mph,29.9 in,0.0
1784,2017-05-06 18:00:00,Saturday,Afternoon,2,73 F,46 F,38 %,WSW,20 mph,0 mph,29.9 in,0.0
1785,2017-05-06 19:00:00,Saturday,Afternoon,2,68 F,55 F,64 %,ENE,17 mph,0 mph,30.0 in,0.0
1786,2017-05-06 20:00:00,Saturday,Afternoon,2,66 F,55 F,68 %,NE,17 mph,0 mph,30.0 in,0.0
1787,2017-05-06 21:00:00,Saturday,Afternoon,1,64 F,55 F,73 %,NE,13 mph,0 mph,30.0 in,0.0
1788,2017-05-06 23:00:00,Saturday,Night,3,63 F,55 F,77 %,NE,8 mph,0 mph,30.1 in,0.0
1789,2017-05-07 03:00:00,Sunday,Night,2,59 F,50 F,72 %,NNW,6 mph,0 mph,30.1 in,1.0
1790,2017-05-07 06:00:00,Sunday,Morning,1,57 F,50 F,77 %,NNW,8 mph,0 mph,30.1 in,1.0
1791,2017-05-07 07:00:00,Sunday,Morning,1,55 F,48 F,77 %,NNW,8 mph,0 mph,30.1 in,1.0
1792,2017-05-07 09:00:00,Sunday,Morning,1,61 F,48 F,63 %,NNW,7 mph,0 mph,30.1 in,1.0
1793,2017-05-07 10:00:00,Sunday,Morning,1,64 F,52 F,64 %,ENE,8 mph,0 mph,30.1 in,1.0
1794,2017-05-07 11:00:00,Sunday,Morning,2,66 F,54 F,64 %,ENE,9 mph,0 mph,30.1 in,1.0
1795,2017-05-07 12:00:00,Sunday,Morning,1,68 F,55 F,64 %,E,9 mph,0 mph,30.1 in,1.0
1796,2017-05-07 13:00:00,Sunday,Morning,2,66 F,57 F,73 %,E,9 mph,0 mph,30.1 in,1.0
1797,2017-05-07 14:00:00,Sunday,Afternoon,1,66 F,57 F,73 %,SE,8 mph,0 mph,30.1 in,1.0
1798,2017-05-07 16:00:00,Sunday,Afternoon,2,64 F,59 F,83 %,ESE,8 mph,0 mph,30.1 in,1.0
1799,2017-05-07 17:00:00,Sunday,Afternoon,1,66 F,59 F,78 %,ESE,9 mph,0 mph,30.0 in,1.0
1800,2017-05-07 18:00:00,Sunday,Afternoon,1,64 F,59 F,83 %,E,12 mph,0 mph,30.0 in,1.0
1801,2017-05-07 19:00:00,Sunday,Afternoon,1,64 F,55 F,73 %,E,12 mph,0 mph,30.1 in,1.0
1802,2017-05-07 21:00:00,Sunday,Afternoon,1,63 F,55 F,77 %,ESE,5 mph,0 mph,30.1 in,1.0
1803,2017-05-08 04:00:00,Monday,Night,1,57 F,52 F,82 %,NNW,8 mph,0 mph,30.0 in,0.0
1804,2017-05-08 07:00:00,Monday,Morning,4,55 F,52 F,88 %,NNW,8 mph,0 mph,30.0 in,0.0
1805,2017-05-08 08:00:00,Monday,Morning,3,57 F,52 F,82 %,NNW,9 mph,0 mph,30.0 in,0.0
1806,2017-05-08 09:00:00,Monday,Morning,4,61 F,54 F,77 %,NNW,7 mph,0 mph,30.0 in,0.0
1807,2017-05-08 10:00:00,Monday,Morning,1,64 F,54 F,68 %,N,3 mph,0 mph,30.0 in,0.0
1808,2017-05-08 11:00:00,Monday,Morning,2,64 F,55 F,73 %,SE,7 mph,0 mph,30.0 in,0.0
1809,2017-05-08 13:00:00,Monday,Morning,2,64 F,57 F,77 %,S,10 mph,0 mph,30.0 in,0.0
1810,2017-05-08 14:00:00,Monday,Afternoon,5,66 F,57 F,73 %,S,9 mph,0 mph,30.0 in,0.0
1811,2017-05-08 15:00:00,Monday,Afternoon,2,64 F,57 F,77 %,S,10 mph,0 mph,30.0 in,0.0
1812,2017-05-08 16:00:00,Monday,Afternoon,4,64 F,59 F,83 %,S,9 mph,0 mph,30.0 in,0.0
1813,2017-05-08 17:00:00,Monday,Afternoon,4,66 F,57 F,73 %,S,9 mph,0 mph,30.0 in,0.0
1814,2017-05-08 18:00:00,Monday,Afternoon,3,66 F,55 F,68 %,SSE,7 mph,0 mph,30.0 in,0.0
1815,2017-05-08 19:00:00,Monday,Afternoon,3,64 F,54 F,68 %,S,5 mph,0 mph,29.9 in,0.0
1816,2017-05-08 21:00:00,Monday,Afternoon,3,64 F,55 F,73 %,SSW,5 mph,0 mph,30.0 in,0.0
1817,2017-05-08 23:00:00,Monday,Night,1,63 F,55 F,77 %,S,5 mph,0 mph,30.0 in,0.0
1818,2017-05-09 00:00:00,Tuesday,Night,1,61 F,55 F,82 %,VAR,1 mph,0 mph,30.0 in,0.0
1819,2017-05-09 01:00:00,Tuesday,Night,1,59 F,52 F,77 %,WNW,3 mph,0 mph,30.0 in,0.0
1820,2017-05-09 04:00:00,Tuesday,Night,1,57 F,50 F,77 %,N,6 mph,0 mph,29.9 in,0.0
1821,2017-05-09 05:00:00,Tuesday,Night,1,55 F,50 F,82 %,NNW,7 mph,0 mph,29.9 in,0.0
1822,2017-05-09 07:00:00,Tuesday,Morning,1,55 F,50 F,82 %,N,5 mph,0 mph,29.9 in,0.0
1823,2017-05-09 08:00:00,Tuesday,Morning,5,57 F,50 F,77 %,NW,7 mph,0 mph,29.9 in,0.0
1824,2017-05-09 09:00:00,Tuesday,Morning,3,61 F,52 F,72 %,N,3 mph,0 mph,29.9 in,0.0
1825,2017-05-09 10:00:00,Tuesday,Morning,2,64 F,55 F,73 %,ENE,10 mph,0 mph,29.9 in,0.0
1826,2017-05-09 12:00:00,Tuesday,Morning,6,64 F,55 F,73 %,E,13 mph,0 mph,29.9 in,0.0
1827,2017-05-09 13:00:00,Tuesday,Morning,1,64 F,55 F,73 %,E,13 mph,0 mph,29.9 in,0.0
1828,2017-05-09 14:00:00,Tuesday,Afternoon,4,64 F,55 F,73 %,ESE,12 mph,0 mph,29.9 in,0.0
1829,2017-05-09 15:00:00,Tuesday,Afternoon,3,64 F,57 F,77 %,ESE,12 mph,0 mph,29.8 in,0.0
1830,2017-05-09 16:00:00,Tuesday,Afternoon,2,66 F,57 F,73 %,SE,9 mph,0 mph,29.8 in,0.0
1831,2017-05-09 17:00:00,Tuesday,Afternoon,5,64 F,59 F,83 %,SE,10 mph,0 mph,29.8 in,0.0
1832,2017-05-09 18:00:00,Tuesday,Afternoon,4,64 F,57 F,77 %,ESE,12 mph,0 mph,29.8 in,0.0
1833,2017-05-09 19:00:00,Tuesday,Afternoon,1,64 F,57 F,77 %,ESE,9 mph,0 mph,29.7 in,0.0
1834,2017-05-09 20:00:00,Tuesday,Afternoon,2,63 F,57 F,82 %,ESE,6 mph,0 mph,29.8 in,0.0
1835,2017-05-09 21:00:00,Tuesday,Afternoon,2,63 F,57 F,82 %,ESE,3 mph,0 mph,29.8 in,0.0
1836,2017-05-09 22:00:00,Tuesday,Night,5,63 F,57 F,82 %,E,6 mph,0 mph,29.8 in,0.0
1837,2017-05-10 02:00:00,Wednesday,Night,1,63 F,57 F,82 %,NE,3 mph,0 mph,29.7 in,0.0
1838,2017-05-10 06:00:00,Wednesday,Morning,1,61 F,55 F,82 %,CALM,0 mph,0 mph,29.7 in,0.0
1839,2017-05-10 08:00:00,Wednesday,Morning,2,61 F,55 F,82 %,N,3 mph,0 mph,29.7 in,0.0
1840,2017-05-10 09:00:00,Wednesday,Morning,1,61 F,55 F,82 %,N,5 mph,0 mph,29.7 in,0.0
1841,2017-05-10 10:00:00,Wednesday,Morning,1,63 F,55 F,77 %,ENE,7 mph,0 mph,29.7 in,0.0
1842,2017-05-10 11:00:00,Wednesday,Morning,2,66 F,57 F,73 %,NE,7 mph,0 mph,29.7 in,0.0
1843,2017-05-10 12:00:00,Wednesday,Morning,1,68 F,61 F,78 %,ENE,13 mph,0 mph,29.7 in,0.0
1844,2017-05-10 13:00:00,Wednesday,Morning,3,66 F,61 F,83 %,E,10 mph,0 mph,29.7 in,0.0
1845,2017-05-10 14:00:00,Wednesday,Afternoon,3,66 F,61 F,83 %,E,10 mph,0 mph,29.7 in,0.0
1846,2017-05-10 16:00:00,Wednesday,Afternoon,2,66 F,59 F,78 %,E,12 mph,0 mph,29.7 in,0.0
1847,2017-05-10 17:00:00,Wednesday,Afternoon,2,66 F,59 F,78 %,E,10 mph,0 mph,29.7 in,0.0
1848,2017-05-10 18:00:00,Wednesday,Afternoon,1,68 F,59 F,73 %,E,13 mph,0 mph,29.7 in,0.0
1849,2017-05-10 20:00:00,Wednesday,Afternoon,2,64 F,59 F,83 %,ENE,10 mph,0 mph,29.6 in,0.0
1850,2017-05-10 21:00:00,Wednesday,Afternoon,2,64 F,59 F,83 %,ENE,10 mph,0 mph,29.6 in,0.0
1851,2017-05-11 00:00:00,Thursday,Night,1,63 F,59 F,88 %,ENE,10 mph,0 mph,29.6 in,0.0
1852,2017-05-11 08:00:00,Thursday,Morning,4,63 F,57 F,82 %,ENE,10 mph,0 mph,29.5 in,0.0
