,Datetime,Weekday,Part of the day
4476,2017-11-14 00:00:00,Tuesday,Night
4477,2017-11-14 06:00:00,Tuesday,Morning
4478,2017-11-14 07:00:00,Tuesday,Morning
4479,2017-11-14 09:00:00,Tuesday,Morning
4480,2017-11-14 10:00:00,Tuesday,Morning
4481,2017-11-14 11:00:00,Tuesday,Morning
4482,2017-11-14 14:00:00,Tuesday,Afternoon
4483,2017-11-14 15:00:00,Tuesday,Afternoon
4484,2017-11-14 16:00:00,Tuesday,Afternoon
4485,2017-11-14 17:00:00,Tuesday,Afternoon
4486,2017-11-14 18:00:00,Tuesday,Afternoon
4487,2017-11-14 19:00:00,Tuesday,Afternoon
4488,2017-11-14 20:00:00,Tuesday,Afternoon
4489,2017-11-14 21:00:00,Tuesday,Afternoon
4490,2017-11-14 23:00:00,Tuesday,Night
4491,2017-11-15 08:00:00,Wednesday,Morning
4492,2017-11-15 09:00:00,Wednesday,Morning
4493,2017-11-15 10:00:00,Wednesday,Morning
4494,2017-11-15 11:00:00,Wednesday,Morning
4495,2017-11-15 12:00:00,Wednesday,Morning
4496,2017-11-15 13:00:00,Wednesday,Morning
4497,2017-11-15 14:00:00,Wednesday,Afternoon
4498,2017-11-15 15:00:00,Wednesday,Afternoon
4499,2017-11-15 16:00:00,Wednesday,Afternoon
4500,2017-11-15 17:00:00,Wednesday,Afternoon
4501,2017-11-15 18:00:00,Wednesday,Afternoon
4502,2017-11-15 19:00:00,Wednesday,Afternoon
4503,2017-11-15 20:00:00,Wednesday,Afternoon
4504,2017-11-15 21:00:00,Wednesday,Afternoon
4505,2017-11-15 22:00:00,Wednesday,Night
4506,2017-11-16 00:00:00,Thursday,Night
4507,2017-11-16 07:00:00,Thursday,Morning
4508,2017-11-16 08:00:00,Thursday,Morning
4509,2017-11-16 09:00:00,Thursday,Morning
4510,2017-11-16 10:00:00,Thursday,Morning
4511,2017-11-16 11:00:00,Thursday,Morning
4512,2017-11-16 12:00:00,Thursday,Morning
4513,2017-11-16 13:00:00,Thursday,Morning
4514,2017-11-16 14:00:00,Thursday,Afternoon
4515,2017-11-16 15:00:00,Thursday,Afternoon
4516,2017-11-16 16:00:00,Thursday,Afternoon
4517,2017-11-16 17:00:00,Thursday,Afternoon
4518,2017-11-16 18:00:00,Thursday,Afternoon
4519,2017-11-16 19:00:00,Thursday,Afternoon
4520,2017-11-16 20:00:00,Thursday,Afternoon
4521,2017-11-16 21:00:00,Thursday,Afternoon
4522,2017-11-16 22:00:00,Thursday,Night
4523,2017-11-16 23:00:00,Thursday,Night
4524,2017-11-17 00:00:00,Friday,Night
4525,2017-11-17 01:00:00,Friday,Night
4526,2017-11-17 08:00:00,Friday,Morning
4527,2017-11-17 09:00:00,Friday,Morning
4528,2017-11-17 10:00:00,Friday,Morning
4529,2017-11-17 11:00:00,Friday,Morning
4530,2017-11-17 13:00:00,Friday,Morning
4531,2017-11-17 14:00:00,Friday,Afternoon
4532,2017-11-17 15:00:00,Friday,Afternoon
4533,2017-11-17 16:00:00,Friday,Afternoon
4534,2017-11-17 17:00:00,Friday,Afternoon
4535,2017-11-17 18:00:00,Friday,Afternoon
4536,2017-11-17 19:00:00,Friday,Afternoon
4537,2017-11-17 20:00:00,Friday,Afternoon
4538,2017-11-17 21:00:00,Friday,Afternoon
4539,2017-11-17 23:00:00,Friday,Night
4540,2017-11-18 00:00:00,Saturday,Night
4541,2017-11-18 01:00:00,Saturday,Night
4542,2017-11-18 04:00:00,Saturday,Night
4543,2017-11-18 06:00:00,Saturday,Morning
4544,2017-11-18 09:00:00,Saturday,Morning
4545,2017-11-18 10:00:00,Saturday,Morning
4546,2017-11-18 12:00:00,Saturday,Morning
4547,2017-11-18 13:00:00,Saturday,Morning
4548,2017-11-18 14:00:00,Saturday,Afternoon
4549,2017-11-18 15:00:00,Saturday,Afternoon
4550,2017-11-18 16:00:00,Saturday,Afternoon
4551,2017-11-18 18:00:00,Saturday,Afternoon
4552,2017-11-18 19:00:00,Saturday,Afternoon
4553,2017-11-18 20:00:00,Saturday,Afternoon
4554,2017-11-18 21:00:00,Saturday,Afternoon
4555,2017-11-18 23:00:00,Saturday,Night
4556,2017-11-19 01:00:00,Sunday,Night
4557,2017-11-19 03:00:00,Sunday,Night
4558,2017-11-19 04:00:00,Sunday,Night
4559,2017-11-19 05:00:00,Sunday,Night
4560,2017-11-19 07:00:00,Sunday,Morning
4561,2017-11-19 12:00:00,Sunday,Morning
4562,2017-11-19 13:00:00,Sunday,Morning
4563,2017-11-19 14:00:00,Sunday,Afternoon
4564,2017-11-19 19:00:00,Sunday,Afternoon
4565,2017-11-19 20:00:00,Sunday,Afternoon
4566,2017-11-19 21:00:00,Sunday,Afternoon
4567,2017-11-19 23:00:00,Sunday,Night
4568,2017-11-20 07:00:00,Monday,Morning
4569,2017-11-20 09:00:00,Monday,Morning
4570,2017-11-20 10:00:00,Monday,Morning
4571,2017-11-20 12:00:00,Monday,Morning
4572,2017-11-20 13:00:00,Monday,Morning
4573,2017-11-20 14:00:00,Monday,Afternoon
4574,2017-11-20 15:00:00,Monday,Afternoon
4575,2017-11-20 16:00:00,Monday,Afternoon
4576,2017-11-20 17:00:00,Monday,Afternoon
4577,2017-11-20 19:00:00,Monday,Afternoon
4578,2017-11-20 20:00:00,Monday,Afternoon
4579,2017-11-20 21:00:00,Monday,Afternoon
4580,2017-11-20 22:00:00,Monday,Night
4581,2017-11-21 06:00:00,Tuesday,Morning
4582,2017-11-21 08:00:00,Tuesday,Morning
4583,2017-11-21 09:00:00,Tuesday,Morning
4584,2017-11-21 10:00:00,Tuesday,Morning
4585,2017-11-21 11:00:00,Tuesday,Morning
4586,2017-11-21 12:00:00,Tuesday,Morning
4587,2017-11-21 13:00:00,Tuesday,Morning
4588,2017-11-21 14:00:00,Tuesday,Afternoon
4589,2017-11-21 15:00:00,Tuesday,Afternoon
4590,2017-11-21 16:00:00,Tuesday,Afternoon
4591,2017-11-21 17:00:00,Tuesday,Afternoon
4592,2017-11-21 20:00:00,Tuesday,Afternoon
4593,2017-11-21 21:00:00,Tuesday,Afternoon
4594,2017-11-21 22:00:00,Tuesday,Night
4595,2017-11-21 23:00:00,Tuesday,Night
4596,2017-11-22 00:00:00,Wednesday,Night
4597,2017-11-22 06:00:00,Wednesday,Morning
4598,2017-11-22 07:00:00,Wednesday,Morning
4599,2017-11-22 08:00:00,Wednesday,Morning
4600,2017-11-22 09:00:00,Wednesday,Morning
4601,2017-11-22 10:00:00,Wednesday,Morning
4602,2017-11-22 12:00:00,Wednesday,Morning
4603,2017-11-22 13:00:00,Wednesday,Morning
4604,2017-11-22 14:00:00,Wednesday,Afternoon
4605,2017-11-22 15:00:00,Wednesday,Afternoon
4606,2017-11-22 16:00:00,Wednesday,Afternoon
4607,2017-11-22 18:00:00,Wednesday,Afternoon
4608,2017-11-22 19:00:00,Wednesday,Afternoon
4609,2017-11-22 20:00:00,Wednesday,Afternoon
4610,2017-11-22 21:00:00,Wednesday,Afternoon
4611,2017-11-23 00:00:00,Thursday,Night
4612,2017-11-23 07:00:00,Thursday,Morning
4613,2017-11-23 08:00:00,Thursday,Morning
4614,2017-11-23 09:00:00,Thursday,Morning
4615,2017-11-23 11:00:00,Thursday,Morning
4616,2017-11-23 12:00:00,Thursday,Morning
4617,2017-11-23 14:00:00,Thursday,Afternoon
4618,2017-11-23 15:00:00,Thursday,Afternoon
4619,2017-11-23 16:00:00,Thursday,Afternoon
4620,2017-11-23 17:00:00,Thursday,Afternoon
4621,2017-11-23 18:00:00,Thursday,Afternoon
4622,2017-11-23 19:00:00,Thursday,Afternoon
4623,2017-11-23 20:00:00,Thursday,Afternoon
4624,2017-11-23 21:00:00,Thursday,Afternoon
4625,2017-11-24 01:00:00,Friday,Night
4626,2017-11-24 06:00:00,Friday,Morning
4627,2017-11-24 07:00:00,Friday,Morning
4628,2017-11-24 08:00:00,Friday,Morning
4629,2017-11-24 09:00:00,Friday,Morning
4630,2017-11-24 10:00:00,Friday,Morning
4631,2017-11-24 11:00:00,Friday,Morning
4632,2017-11-24 12:00:00,Friday,Morning
4633,2017-11-24 13:00:00,Friday,Morning
4634,2017-11-24 14:00:00,Friday,Afternoon
4635,2017-11-24 15:00:00,Friday,Afternoon
4636,2017-11-24 17:00:00,Friday,Afternoon
4637,2017-11-24 18:00:00,Friday,Afternoon
4638,2017-11-24 19:00:00,Friday,Afternoon
4639,2017-11-24 20:00:00,Friday,Afternoon
4640,2017-11-24 21:00:00,Friday,Afternoon
4641,2017-11-24 22:00:00,Friday,Night
4642,2017-11-24 23:00:00,Friday,Night
4643,2017-11-25 00:00:00,Saturday,Night
4644,2017-11-25 04:00:00,Saturday,Night
4645,2017-11-25 08:00:00,Saturday,Morning
4646,2017-11-25 09:00:00,Saturday,Morning
4647,2017-11-25 10:00:00,Saturday,Morning
4648,2017-11-25 12:00:00,Saturday,Morning
4649,2017-11-25 13:00:00,Saturday,Morning
4650,2017-11-25 14:00:00,Saturday,Afternoon
4651,2017-11-25 15:00:00,Saturday,Afternoon
4652,2017-11-25 17:00:00,Saturday,Afternoon
4653,2017-11-25 18:00:00,Saturday,Afternoon
4654,2017-11-25 19:00:00,Saturday,Afternoon
4655,2017-11-25 20:00:00,Saturday,Afternoon
4656,2017-11-25 21:00:00,Saturday,Afternoon
4657,2017-11-25 22:00:00,Saturday,Night
4658,2017-11-25 23:00:00,Saturday,Night
4659,2017-11-26 05:00:00,Sunday,Night
4660,2017-11-26 06:00:00,Sunday,Morning
4661,2017-11-26 07:00:00,Sunday,Morning
4662,2017-11-26 08:00:00,Sunday,Morning
4663,2017-11-26 11:00:00,Sunday,Morning
4664,2017-11-26 13:00:00,Sunday,Morning
4665,2017-11-26 15:00:00,Sunday,Afternoon
4666,2017-11-26 17:00:00,Sunday,Afternoon
4667,2017-11-26 18:00:00,Sunday,Afternoon
4668,2017-11-26 23:00:00,Sunday,Night
4669,2017-11-27 01:00:00,Monday,Night
4670,2017-11-27 07:00:00,Monday,Morning
4671,2017-11-27 08:00:00,Monday,Morning
4672,2017-11-27 09:00:00,Monday,Morning
4673,2017-11-27 10:00:00,Monday,Morning
4674,2017-11-27 11:00:00,Monday,Morning
4675,2017-11-27 13:00:00,Monday,Morning
4676,2017-11-27 14:00:00,Monday,Afternoon
4677,2017-11-27 15:00:00,Monday,Afternoon
4678,2017-11-27 16:00:00,Monday,Afternoon
4679,2017-11-27 17:00:00,Monday,Afternoon
4680,2017-11-27 18:00:00,Monday,Afternoon
4681,2017-11-27 19:00:00,Monday,Afternoon
4682,2017-11-27 20:00:00,Monday,Afternoon
4683,2017-11-28 00:00:00,Tuesday,Night
4684,2017-11-28 08:00:00,Tuesday,Morning
4685,2017-11-28 09:00:00,Tuesday,Morning
4686,2017-11-28 10:00:00,Tuesday,Morning
4687,2017-11-28 11:00:00,Tuesday,Morning
4688,2017-11-28 12:00:00,Tuesday,Morning
4689,2017-11-28 13:00:00,Tuesday,Morning
4690,2017-11-28 14:00:00,Tuesday,Afternoon
4691,2017-11-28 15:00:00,Tuesday,Afternoon
4692,2017-11-28 16:00:00,Tuesday,Afternoon
4693,2017-11-28 17:00:00,Tuesday,Afternoon
4694,2017-11-28 18:00:00,Tuesday,Afternoon
4695,2017-11-28 20:00:00,Tuesday,Afternoon
4696,2017-11-28 21:00:00,Tuesday,Afternoon
4697,2017-11-29 00:00:00,Wednesday,Night
4698,2017-11-29 04:00:00,Wednesday,Night
4699,2017-11-29 05:00:00,Wednesday,Night
4700,2017-11-29 07:00:00,Wednesday,Morning
4701,2017-11-29 08:00:00,Wednesday,Morning
4702,2017-11-29 09:00:00,Wednesday,Morning
4703,2017-11-29 10:00:00,Wednesday,Morning
4704,2017-11-29 11:00:00,Wednesday,Morning
4705,2017-11-29 12:00:00,Wednesday,Morning
4706,2017-11-29 13:00:00,Wednesday,Morning
4707,2017-11-29 14:00:00,Wednesday,Afternoon
4708,2017-11-29 15:00:00,Wednesday,Afternoon
4709,2017-11-29 16:00:00,Wednesday,Afternoon
4710,2017-11-29 17:00:00,Wednesday,Afternoon
4711,2017-11-29 18:00:00,Wednesday,Afternoon
4712,2017-11-29 19:00:00,Wednesday,Afternoon
4713,2017-11-29 20:00:00,Wednesday,Afternoon
4714,2017-11-29 21:00:00,Wednesday,Afternoon
4715,2017-11-29 22:00:00,Wednesday,Night
4716,2017-11-30 08:00:00,Thursday,Morning
4717,2017-11-30 10:00:00,Thursday,Morning
4718,2017-11-30 11:00:00,Thursday,Morning
4719,2017-11-30 12:00:00,Thursday,Morning
4720,2017-11-30 13:00:00,Thursday,Morning
4721,2017-11-30 14:00:00,Thursday,Afternoon
4722,2017-11-30 15:00:00,Thursday,Afternoon
4723,2017-11-30 16:00:00,Thursday,Afternoon
4724,2017-11-30 17:00:00,Thursday,Afternoon
4725,2017-11-30 18:00:00,Thursday,Afternoon
4726,2017-11-30 19:00:00,Thursday,Afternoon
4727,2017-11-30 20:00:00,Thursday,Afternoon
4728,2017-11-30 21:00:00,Thursday,Afternoon
4729,2017-11-30 22:00:00,Thursday,Night
4730,2017-11-30 23:00:00,Thursday,Night
4731,2017-12-01 00:00:00,Friday,Night
4732,2017-12-01 02:00:00,Friday,Night
4733,2017-12-01 07:00:00,Friday,Morning
4734,2017-12-01 08:00:00,Friday,Morning
4735,2017-12-01 09:00:00,Friday,Morning
4736,2017-12-01 10:00:00,Friday,Morning
4737,2017-12-01 11:00:00,Friday,Morning
4738,2017-12-01 12:00:00,Friday,Morning
4739,2017-12-01 13:00:00,Friday,Morning
4740,2017-12-01 14:00:00,Friday,Afternoon
4741,2017-12-01 15:00:00,Friday,Afternoon
4742,2017-12-01 16:00:00,Friday,Afternoon
4743,2017-12-01 17:00:00,Friday,Afternoon
4744,2017-12-01 18:00:00,Friday,Afternoon
4745,2017-12-01 19:00:00,Friday,Afternoon
4746,2017-12-01 20:00:00,Friday,Afternoon
4747,2017-12-01 21:00:00,Friday,Afternoon
4748,2017-12-01 22:00:00,Friday,Night
4749,2017-12-01 23:00:00,Friday,Night
4750,2017-12-02 00:00:00,Saturday,Night
4751,2017-12-02 06:00:00,Saturday,Morning
4752,2017-12-02 09:00:00,Saturday,Morning
4753,2017-12-02 11:00:00,Saturday,Morning
4754,2017-12-02 12:00:00,Saturday,Morning
4755,2017-12-02 13:00:00,Saturday,Morning
4756,2017-12-02 14:00:00,Saturday,Afternoon
4757,2017-12-02 15:00:00,Saturday,Afternoon
4758,2017-12-02 17:00:00,Saturday,Afternoon
4759,2017-12-02 18:00:00,Saturday,Afternoon
4760,2017-12-02 20:00:00,Saturday,Afternoon
4761,2017-12-02 21:00:00,Saturday,Afternoon
4762,2017-12-02 22:00:00,Saturday,Night
4763,2017-12-03 00:00:00,Sunday,Night
4764,2017-12-03 07:00:00,Sunday,Morning
4765,2017-12-03 10:00:00,Sunday,Morning
4766,2017-12-03 11:00:00,Sunday,Morning
4767,2017-12-03 13:00:00,Sunday,Morning
4768,2017-12-03 14:00:00,Sunday,Afternoon
4769,2017-12-03 15:00:00,Sunday,Afternoon
4770,2017-12-03 17:00:00,Sunday,Afternoon
4771,2017-12-03 19:00:00,Sunday,Afternoon
4772,2017-12-03 20:00:00,Sunday,Afternoon
4773,2017-12-03 21:00:00,Sunday,Afternoon
4774,2017-12-04 00:00:00,Monday,Night
4775,2017-12-04 09:00:00,Monday,Morning
4776,2017-12-04 10:00:00,Monday,Morning
4777,2017-12-04 12:00:00,Monday,Morning
4778,2017-12-04 13:00:00,Monday,Morning
4779,2017-12-04 14:00:00,Monday,Afternoon
4780,2017-12-04 15:00:00,Monday,Afternoon
4781,2017-12-04 16:00:00,Monday,Afternoon
4782,2017-12-04 17:00:00,Monday,Afternoon
4783,2017-12-04 18:00:00,Monday,Afternoon
4784,2017-12-04 20:00:00,Monday,Afternoon
4785,2017-12-04 21:00:00,Monday,Afternoon
4786,2017-12-05 07:00:00,Tuesday,Morning
4787,2017-12-05 08:00:00,Tuesday,Morning
4788,2017-12-05 09:00:00,Tuesday,Morning
4789,2017-12-05 10:00:00,Tuesday,Morning
4790,2017-12-05 11:00:00,Tuesday,Morning
4791,2017-12-05 12:00:00,Tuesday,Morning
4792,2017-12-05 13:00:00,Tuesday,Morning
4793,2017-12-05 14:00:00,Tuesday,Afternoon
4794,2017-12-05 15:00:00,Tuesday,Afternoon
4795,2017-12-05 16:00:00,Tuesday,Afternoon
4796,2017-12-05 17:00:00,Tuesday,Afternoon
4797,2017-12-05 18:00:00,Tuesday,Afternoon
4798,2017-12-05 19:00:00,Tuesday,Afternoon
4799,2017-12-05 20:00:00,Tuesday,Afternoon
4800,2017-12-05 21:00:00,Tuesday,Afternoon
4801,2017-12-05 22:00:00,Tuesday,Night
4802,2017-12-06 00:00:00,Wednesday,Night
4803,2017-12-06 01:00:00,Wednesday,Night
4804,2017-12-06 05:00:00,Wednesday,Night
4805,2017-12-06 06:00:00,Wednesday,Morning
4806,2017-12-06 11:00:00,Wednesday,Morning
4807,2017-12-06 13:00:00,Wednesday,Morning
4808,2017-12-06 15:00:00,Wednesday,Afternoon
4809,2017-12-06 16:00:00,Wednesday,Afternoon
4810,2017-12-06 19:00:00,Wednesday,Afternoon
4811,2017-12-06 22:00:00,Wednesday,Night
4812,2017-12-07 01:00:00,Thursday,Night
4813,2017-12-07 10:00:00,Thursday,Morning
4814,2017-12-07 11:00:00,Thursday,Morning
4815,2017-12-07 12:00:00,Thursday,Morning
4816,2017-12-07 13:00:00,Thursday,Morning
4817,2017-12-07 14:00:00,Thursday,Afternoon
4818,2017-12-07 15:00:00,Thursday,Afternoon
4819,2017-12-07 16:00:00,Thursday,Afternoon
4820,2017-12-07 18:00:00,Thursday,Afternoon
4821,2017-12-08 00:00:00,Friday,Night
4822,2017-12-08 01:00:00,Friday,Night
4823,2017-12-08 06:00:00,Friday,Morning
4824,2017-12-08 13:00:00,Friday,Morning
4825,2017-12-08 15:00:00,Friday,Afternoon
4826,2017-12-08 18:00:00,Friday,Afternoon
4827,2017-12-08 21:00:00,Friday,Afternoon
4828,2017-12-08 22:00:00,Friday,Night
4829,2017-12-09 06:00:00,Saturday,Morning
4830,2017-12-09 07:00:00,Saturday,Morning
4831,2017-12-09 10:00:00,Saturday,Morning
4832,2017-12-09 13:00:00,Saturday,Morning
4833,2017-12-09 14:00:00,Saturday,Afternoon
4834,2017-12-09 15:00:00,Saturday,Afternoon
4835,2017-12-09 17:00:00,Saturday,Afternoon
4836,2017-12-09 19:00:00,Saturday,Afternoon
4837,2017-12-09 22:00:00,Saturday,Night
4838,2017-12-09 23:00:00,Saturday,Night
4839,2017-12-10 00:00:00,Sunday,Night
4840,2017-12-10 03:00:00,Sunday,Night
4841,2017-12-10 07:00:00,Sunday,Morning
4842,2017-12-10 11:00:00,Sunday,Morning
4843,2017-12-10 12:00:00,Sunday,Morning
4844,2017-12-10 14:00:00,Sunday,Afternoon
4845,2017-12-10 16:00:00,Sunday,Afternoon
4846,2017-12-10 17:00:00,Sunday,Afternoon
4847,2017-12-10 19:00:00,Sunday,Afternoon
4848,2017-12-10 23:00:00,Sunday,Night
4849,2017-12-11 05:00:00,Monday,Night
4850,2017-12-11 08:00:00,Monday,Morning
4851,2017-12-11 09:00:00,Monday,Morning
4852,2017-12-11 10:00:00,Monday,Morning
4853,2017-12-11 12:00:00,Monday,Morning
4854,2017-12-11 13:00:00,Monday,Morning
4855,2017-12-11 14:00:00,Monday,Afternoon
4856,2017-12-11 15:00:00,Monday,Afternoon
4857,2017-12-11 17:00:00,Monday,Afternoon
4858,2017-12-11 18:00:00,Monday,Afternoon
4859,2017-12-11 19:00:00,Monday,Afternoon
4860,2017-12-11 21:00:00,Monday,Afternoon
4861,2017-12-11 23:00:00,Monday,Night
4862,2017-12-12 02:00:00,Tuesday,Night
4863,2017-12-12 04:00:00,Tuesday,Night
4864,2017-12-12 07:00:00,Tuesday,Morning
4865,2017-12-12 08:00:00,Tuesday,Morning
4866,2017-12-12 09:00:00,Tuesday,Morning
4867,2017-12-12 10:00:00,Tuesday,Morning
4868,2017-12-12 11:00:00,Tuesday,Morning
4869,2017-12-12 12:00:00,Tuesday,Morning
4870,2017-12-12 13:00:00,Tuesday,Morning
4871,2017-12-12 14:00:00,Tuesday,Afternoon
4872,2017-12-12 15:00:00,Tuesday,Afternoon
4873,2017-12-12 16:00:00,Tuesday,Afternoon
4874,2017-12-12 17:00:00,Tuesday,Afternoon
4875,2017-12-12 18:00:00,Tuesday,Afternoon
4876,2017-12-12 19:00:00,Tuesday,Afternoon
4877,2017-12-12 20:00:00,Tuesday,Afternoon
4878,2017-12-12 21:00:00,Tuesday,Afternoon
4879,2017-12-13 06:00:00,Wednesday,Morning
4880,2017-12-13 07:00:00,Wednesday,Morning
4881,2017-12-13 08:00:00,Wednesday,Morning
4882,2017-12-13 09:00:00,Wednesday,Morning
4883,2017-12-13 10:00:00,Wednesday,Morning
4884,2017-12-13 11:00:00,Wednesday,Morning
4885,2017-12-13 12:00:00,Wednesday,Morning
4886,2017-12-13 13:00:00,Wednesday,Morning
4887,2017-12-13 14:00:00,Wednesday,Afternoon
4888,2017-12-13 15:00:00,Wednesday,Afternoon
4889,2017-12-13 17:00:00,Wednesday,Afternoon
4890,2017-12-13 18:00:00,Wednesday,Afternoon
4891,2017-12-13 19:00:00,Wednesday,Afternoon
4892,2017-12-13 20:00:00,Wednesday,Afternoon
4893,2017-12-13 21:00:00,Wednesday,Afternoon
4894,2017-12-13 22:00:00,Wednesday,Night
4895,2017-12-14 06:00:00,Thursday,Morning
4896,2017-12-14 07:00:00,Thursday,Morning
4897,2017-12-14 09:00:00,Thursday,Morning
4898,2017-12-14 11:00:00,Thursday,Morning
4899,2017-12-14 12:00:00,Thursday,Morning
4900,2017-12-14 13:00:00,Thursday,Morning
4901,2017-12-14 14:00:00,Thursday,Afternoon
4902,2017-12-14 17:00:00,Thursday,Afternoon
4903,2017-12-14 18:00:00,Thursday,Afternoon
4904,2017-12-14 19:00:00,Thursday,Afternoon
4905,2017-12-14 20:00:00,Thursday,Afternoon
4906,2017-12-14 21:00:00,Thursday,Afternoon
4907,2017-12-14 22:00:00,Thursday,Night
4908,2017-12-14 23:00:00,Thursday,Night
4909,2017-12-15 04:00:00,Friday,Night
4910,2017-12-15 05:00:00,Friday,Night
4911,2017-12-15 08:00:00,Friday,Morning
4912,2017-12-15 09:00:00,Friday,Morning
4913,2017-12-15 10:00:00,Friday,Morning
4914,2017-12-15 11:00:00,Friday,Morning
4915,2017-12-15 12:00:00,Friday,Morning
4916,2017-12-15 13:00:00,Friday,Morning
4917,2017-12-15 14:00:00,Friday,Afternoon
4918,2017-12-15 15:00:00,Friday,Afternoon
4919,2017-12-15 16:00:00,Friday,Afternoon
4920,2017-12-15 17:00:00,Friday,Afternoon
4921,2017-12-15 18:00:00,Friday,Afternoon
4922,2017-12-15 19:00:00,Friday,Afternoon
4923,2017-12-15 20:00:00,Friday,Afternoon
4924,2017-12-15 21:00:00,Friday,Afternoon
4925,2017-12-15 22:00:00,Friday,Night
4926,2017-12-15 23:00:00,Friday,Night
4927,2017-12-16 00:00:00,Saturday,Night
4928,2017-12-16 01:00:00,Saturday,Night
4929,2017-12-16 04:00:00,Saturday,Night
4930,2017-12-16 05:00:00,Saturday,Night
4931,2017-12-16 07:00:00,Saturday,Morning
4932,2017-12-16 09:00:00,Saturday,Morning
4933,2017-12-16 10:00:00,Saturday,Morning
4934,2017-12-16 11:00:00,Saturday,Morning
4935,2017-12-16 12:00:00,Saturday,Morning
4936,2017-12-16 13:00:00,Saturday,Morning
4937,2017-12-16 15:00:00,Saturday,Afternoon
4938,2017-12-16 17:00:00,Saturday,Afternoon
4939,2017-12-16 18:00:00,Saturday,Afternoon
4940,2017-12-16 19:00:00,Saturday,Afternoon
4941,2017-12-16 20:00:00,Saturday,Afternoon
4942,2017-12-16 21:00:00,Saturday,Afternoon
4943,2017-12-16 22:00:00,Saturday,Night
4944,2017-12-17 04:00:00,Sunday,Night
4945,2017-12-17 09:00:00,Sunday,Morning
4946,2017-12-17 12:00:00,Sunday,Morning
4947,2017-12-17 14:00:00,Sunday,Afternoon
4948,2017-12-17 17:00:00,Sunday,Afternoon
4949,2017-12-17 18:00:00,Sunday,Afternoon
4950,2017-12-17 20:00:00,Sunday,Afternoon
4951,2017-12-17 21:00:00,Sunday,Afternoon
4952,2017-12-18 05:00:00,Monday,Night
4953,2017-12-18 06:00:00,Monday,Morning
4954,2017-12-18 08:00:00,Monday,Morning
4955,2017-12-18 09:00:00,Monday,Morning
4956,2017-12-18 10:00:00,Monday,Morning
4957,2017-12-18 11:00:00,Monday,Morning
4958,2017-12-18 12:00:00,Monday,Morning
4959,2017-12-18 13:00:00,Monday,Morning
4960,2017-12-18 14:00:00,Monday,Afternoon
4961,2017-12-18 15:00:00,Monday,Afternoon
4962,2017-12-18 16:00:00,Monday,Afternoon
4963,2017-12-18 17:00:00,Monday,Afternoon
4964,2017-12-18 18:00:00,Monday,Afternoon
4965,2017-12-18 19:00:00,Monday,Afternoon
4966,2017-12-18 20:00:00,Monday,Afternoon
4967,2017-12-18 21:00:00,Monday,Afternoon
4968,2017-12-18 23:00:00,Monday,Night
4969,2017-12-19 00:00:00,Tuesday,Night
4970,2017-12-19 01:00:00,Tuesday,Night
4971,2017-12-19 05:00:00,Tuesday,Night
4972,2017-12-19 08:00:00,Tuesday,Morning
4973,2017-12-19 09:00:00,Tuesday,Morning
4974,2017-12-19 10:00:00,Tuesday,Morning
4975,2017-12-19 11:00:00,Tuesday,Morning
4976,2017-12-19 12:00:00,Tuesday,Morning
4977,2017-12-19 13:00:00,Tuesday,Morning
4978,2017-12-19 14:00:00,Tuesday,Afternoon
4979,2017-12-19 15:00:00,Tuesday,Afternoon
4980,2017-12-19 17:00:00,Tuesday,Afternoon
4981,2017-12-19 18:00:00,Tuesday,Afternoon
4982,2017-12-19 20:00:00,Tuesday,Afternoon
4983,2017-12-19 21:00:00,Tuesday,Afternoon
4984,2017-12-19 23:00:00,Tuesday,Night
4985,2017-12-20 06:00:00,Wednesday,Morning
4986,2017-12-20 07:00:00,Wednesday,Morning
4987,2017-12-20 08:00:00,Wednesday,Morning
4988,2017-12-20 09:00:00,Wednesday,Morning
4989,2017-12-20 11:00:00,Wednesday,Morning
4990,2017-12-20 12:00:00,Wednesday,Morning
4991,2017-12-20 13:00:00,Wednesday,Morning
4992,2017-12-20 14:00:00,Wednesday,Afternoon
4993,2017-12-20 15:00:00,Wednesday,Afternoon
4994,2017-12-20 16:00:00,Wednesday,Afternoon
4995,2017-12-20 17:00:00,Wednesday,Afternoon
4996,2017-12-20 18:00:00,Wednesday,Afternoon
4997,2017-12-20 19:00:00,Wednesday,Afternoon
4998,2017-12-20 20:00:00,Wednesday,Afternoon
4999,2017-12-20 23:00:00,Wednesday,Night
5000,2017-12-21 02:00:00,Thursday,Night
5001,2017-12-21 04:00:00,Thursday,Night
5002,2017-12-21 08:00:00,Thursday,Morning
5003,2017-12-21 10:00:00,Thursday,Morning
5004,2017-12-21 12:00:00,Thursday,Morning
5005,2017-12-21 13:00:00,Thursday,Morning
5006,2017-12-21 14:00:00,Thursday,Afternoon
5007,2017-12-21 15:00:00,Thursday,Afternoon
5008,2017-12-21 16:00:00,Thursday,Afternoon
5009,2017-12-21 17:00:00,Thursday,Afternoon
