,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,State Holiday,Datetime
391,41 F,28 F,61 %,NW,14 mph,0 mph,30.3 in,0,2017-01-09 04:00:00
392,41 F,30 F,65 %,NNW,15 mph,0 mph,30.3 in,0,2017-01-09 04:30:00
393,41 F,30 F,65 %,NW,15 mph,0 mph,30.2 in,0,2017-01-09 05:00:00
394,41 F,30 F,65 %,NW,14 mph,0 mph,30.2 in,0,2017-01-09 05:30:00
395,43 F,30 F,61 %,NNW,15 mph,0 mph,30.2 in,0,2017-01-09 06:00:00
396,43 F,30 F,61 %,NNW,13 mph,0 mph,30.3 in,0,2017-01-09 06:30:00
397,43 F,30 F,61 %,NW,13 mph,0 mph,30.3 in,0,2017-01-09 07:00:00
398,41 F,30 F,65 %,NW,14 mph,0 mph,30.3 in,0,2017-01-09 07:30:00
399,41 F,32 F,70 %,NNW,12 mph,0 mph,30.3 in,0,2017-01-09 08:00:00
400,41 F,32 F,70 %,NNW,15 mph,31 mph,30.3 in,0,2017-01-09 08:30:00
401,41 F,32 F,70 %,NNW,16 mph,0 mph,30.3 in,0,2017-01-09 09:00:00
402,41 F,32 F,70 %,NNW,17 mph,35 mph,30.3 in,0,2017-01-09 09:30:00
403,43 F,34 F,70 %,NNW,16 mph,0 mph,30.3 in,0,2017-01-09 10:00:00
404,43 F,34 F,70 %,NNW,18 mph,0 mph,30.3 in,0,2017-01-09 10:30:00
405,45 F,36 F,71 %,NNW,17 mph,0 mph,30.3 in,0,2017-01-09 11:00:00
406,46 F,36 F,66 %,NNW,15 mph,0 mph,30.3 in,0,2017-01-09 11:30:00
407,48 F,37 F,66 %,NW,9 mph,0 mph,30.3 in,0,2017-01-09 12:00:00
409,50 F,37 F,62 %,NW,8 mph,0 mph,30.3 in,0,2017-01-09 13:00:00
411,55 F,41 F,58 %,NW,7 mph,0 mph,30.2 in,0,2017-01-09 14:00:00
413,55 F,39 F,54 %,SW,16 mph,0 mph,30.2 in,0,2017-01-09 15:00:00
415,55 F,41 F,58 %,W,14 mph,0 mph,30.2 in,0,2017-01-09 16:00:00
417,52 F,37 F,58 %,NW,8 mph,20 mph,30.2 in,0,2017-01-09 17:00:00
419,50 F,36 F,58 %,NNW,7 mph,0 mph,30.2 in,0,2017-01-09 18:00:00
421,48 F,36 F,62 %,NNW,12 mph,0 mph,30.2 in,0,2017-01-09 19:00:00
423,45 F,36 F,71 %,NNW,12 mph,0 mph,30.2 in,0,2017-01-09 20:00:00
425,45 F,36 F,71 %,NNW,9 mph,0 mph,30.2 in,0,2017-01-09 21:00:00
427,45 F,34 F,66 %,NW,13 mph,0 mph,30.2 in,0,2017-01-09 22:00:00
429,43 F,34 F,70 %,NW,10 mph,0 mph,30.1 in,0,2017-01-09 23:00:00
431,41 F,34 F,76 %,NW,13 mph,0 mph,30.1 in,0,2017-01-10 00:00:00
433,39 F,32 F,75 %,NNW,14 mph,0 mph,30.1 in,0,2017-01-10 01:00:00
434,39 F,32 F,75 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-10 01:30:00
435,39 F,32 F,75 %,NNW,13 mph,0 mph,30.1 in,0,2017-01-10 02:00:00
436,39 F,32 F,75 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-10 02:30:00
437,39 F,32 F,75 %,NNW,13 mph,0 mph,30.0 in,0,2017-01-10 03:00:00
438,39 F,32 F,75 %,NNW,13 mph,0 mph,30.0 in,0,2017-01-10 03:30:00
439,39 F,32 F,75 %,NNW,15 mph,0 mph,30.0 in,0,2017-01-10 04:00:00
440,39 F,32 F,75 %,NNW,12 mph,0 mph,30.0 in,0,2017-01-10 04:30:00
441,39 F,32 F,75 %,NNW,12 mph,0 mph,30.0 in,0,2017-01-10 05:00:00
442,39 F,32 F,75 %,NNW,13 mph,0 mph,30.0 in,0,2017-01-10 05:30:00
443,41 F,34 F,76 %,NW,14 mph,0 mph,30.0 in,0,2017-01-10 06:00:00
444,41 F,34 F,76 %,NNW,12 mph,0 mph,30.0 in,0,2017-01-10 06:30:00
445,41 F,34 F,76 %,NW,14 mph,0 mph,29.9 in,0,2017-01-10 07:00:00
446,43 F,34 F,70 %,NW,13 mph,0 mph,29.9 in,0,2017-01-10 07:30:00
447,39 F,32 F,75 %,NW,7 mph,0 mph,29.9 in,0,2017-01-10 08:00:00
448,41 F,34 F,76 %,NNW,13 mph,0 mph,29.9 in,0,2017-01-10 08:30:00
449,41 F,34 F,76 %,NNW,15 mph,0 mph,29.9 in,0,2017-01-10 09:00:00
450,41 F,34 F,76 %,NNW,9 mph,0 mph,29.9 in,0,2017-01-10 09:30:00
451,41 F,34 F,76 %,NNW,10 mph,0 mph,29.9 in,0,2017-01-10 10:00:00
452,43 F,34 F,70 %,NW,8 mph,0 mph,29.9 in,0,2017-01-10 10:30:00
453,45 F,36 F,71 %,NW,7 mph,0 mph,29.9 in,0,2017-01-10 11:00:00
454,45 F,36 F,71 %,NNW,9 mph,0 mph,29.9 in,0,2017-01-10 11:30:00
455,46 F,36 F,66 %,NW,7 mph,0 mph,29.9 in,0,2017-01-10 12:00:00
457,48 F,37 F,66 %,NNW,12 mph,0 mph,29.8 in,0,2017-01-10 13:00:00
459,50 F,36 F,58 %,NNW,10 mph,0 mph,29.8 in,0,2017-01-10 14:00:00
461,52 F,37 F,58 %,NNW,9 mph,0 mph,29.8 in,0,2017-01-10 15:00:00
463,55 F,37 F,51 %,NNW,9 mph,0 mph,29.8 in,0,2017-01-10 16:00:00
465,54 F,37 F,54 %,N,6 mph,0 mph,29.8 in,0,2017-01-10 17:00:00
467,52 F,39 F,62 %,NE,8 mph,0 mph,29.8 in,0,2017-01-10 18:00:00
469,50 F,41 F,71 %,ENE,6 mph,0 mph,29.8 in,0,2017-01-10 19:00:00
471,48 F,43 F,82 %,NNE,6 mph,0 mph,29.8 in,0,2017-01-10 20:00:00
473,46 F,41 F,81 %,NNW,5 mph,0 mph,29.8 in,0,2017-01-10 21:00:00
475,46 F,39 F,76 %,NW,6 mph,0 mph,29.9 in,0,2017-01-10 22:00:00
477,45 F,39 F,81 %,NNW,8 mph,0 mph,29.9 in,0,2017-01-10 23:00:00
479,45 F,39 F,81 %,NNW,8 mph,0 mph,29.9 in,0,2017-01-11 00:00:00
481,43 F,37 F,81 %,NNW,8 mph,0 mph,29.9 in,0,2017-01-11 01:00:00
482,43 F,37 F,81 %,NNW,12 mph,0 mph,29.9 in,0,2017-01-11 01:30:00
483,43 F,37 F,81 %,NNW,10 mph,0 mph,29.9 in,0,2017-01-11 02:00:00
484,43 F,37 F,81 %,NNW,12 mph,0 mph,29.9 in,0,2017-01-11 02:30:00
485,41 F,37 F,87 %,NW,13 mph,0 mph,29.9 in,0,2017-01-11 03:00:00
486,41 F,36 F,81 %,N,8 mph,0 mph,29.9 in,0,2017-01-11 03:30:00
487,41 F,36 F,81 %,NNW,9 mph,0 mph,29.9 in,0,2017-01-11 04:00:00
488,41 F,36 F,81 %,NNW,9 mph,0 mph,29.9 in,0,2017-01-11 04:30:00
489,41 F,36 F,81 %,NNW,9 mph,0 mph,30.0 in,0,2017-01-11 05:00:00
490,39 F,34 F,81 %,NNW,10 mph,0 mph,30.0 in,0,2017-01-11 05:30:00
491,39 F,34 F,81 %,NNW,9 mph,0 mph,30.0 in,0,2017-01-11 06:00:00
492,39 F,34 F,81 %,NNW,10 mph,0 mph,30.0 in,0,2017-01-11 06:30:00
493,37 F,34 F,87 %,NW,9 mph,0 mph,30.0 in,0,2017-01-11 07:00:00
494,37 F,34 F,87 %,NW,8 mph,0 mph,30.0 in,0,2017-01-11 07:30:00
495,37 F,34 F,87 %,NW,8 mph,0 mph,30.1 in,0,2017-01-11 08:00:00
496,37 F,32 F,81 %,NW,9 mph,0 mph,30.1 in,0,2017-01-11 08:30:00
497,37 F,32 F,81 %,NW,7 mph,0 mph,30.1 in,0,2017-01-11 09:00:00
498,39 F,34 F,81 %,NW,6 mph,0 mph,30.1 in,0,2017-01-11 09:30:00
499,41 F,34 F,76 %,NW,7 mph,0 mph,30.1 in,0,2017-01-11 10:00:00
500,45 F,34 F,66 %,NW,6 mph,0 mph,30.2 in,0,2017-01-11 10:30:00
501,46 F,36 F,66 %,NW,5 mph,0 mph,30.2 in,0,2017-01-11 11:00:00
502,50 F,36 F,58 %,VAR,2 mph,0 mph,30.2 in,0,2017-01-11 11:30:00
503,54 F,36 F,51 %,CALM,0 mph,0 mph,30.2 in,0,2017-01-11 12:00:00
505,54 F,37 F,54 %,SSW,7 mph,0 mph,30.2 in,0,2017-01-11 13:00:00
507,54 F,39 F,58 %,SSW,10 mph,0 mph,30.1 in,0,2017-01-11 14:00:00
509,55 F,39 F,54 %,SW,12 mph,0 mph,30.2 in,0,2017-01-11 15:00:00
511,55 F,41 F,58 %,SW,15 mph,0 mph,30.2 in,0,2017-01-11 16:00:00
513,54 F,43 F,67 %,SW,14 mph,0 mph,30.2 in,0,2017-01-11 17:00:00
515,52 F,43 F,71 %,SW,13 mph,0 mph,30.2 in,0,2017-01-11 18:00:00
517,54 F,43 F,67 %,SW,16 mph,0 mph,30.2 in,0,2017-01-11 19:00:00
519,54 F,43 F,67 %,SW,17 mph,0 mph,30.2 in,0,2017-01-11 20:00:00
521,54 F,43 F,67 %,WSW,13 mph,0 mph,30.2 in,0,2017-01-11 21:00:00
523,55 F,43 F,63 %,WSW,15 mph,0 mph,30.2 in,0,2017-01-11 22:00:00
525,54 F,45 F,72 %,WSW,13 mph,0 mph,30.2 in,0,2017-01-11 23:00:00
527,52 F,45 F,76 %,NNW,5 mph,0 mph,30.2 in,0,2017-01-12 00:00:00
529,50 F,41 F,71 %,VAR,1 mph,0 mph,30.2 in,0,2017-01-12 01:00:00
530,50 F,41 F,71 %,VAR,1 mph,0 mph,30.2 in,0,2017-01-12 01:30:00
531,48 F,41 F,76 %,VAR,1 mph,0 mph,30.2 in,0,2017-01-12 02:00:00
532,48 F,41 F,76 %,NNW,6 mph,0 mph,30.2 in,0,2017-01-12 02:30:00
533,48 F,41 F,76 %,NW,7 mph,0 mph,30.2 in,0,2017-01-12 03:00:00
534,48 F,43 F,82 %,NW,7 mph,0 mph,30.2 in,0,2017-01-12 03:30:00
535,48 F,41 F,76 %,NW,8 mph,0 mph,30.2 in,0,2017-01-12 04:00:00
536,46 F,41 F,81 %,NW,7 mph,0 mph,30.2 in,0,2017-01-12 04:30:00
537,46 F,41 F,81 %,NW,8 mph,0 mph,30.2 in,0,2017-01-12 05:00:00
538,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,0,2017-01-12 05:30:00
539,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,0,2017-01-12 06:00:00
540,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,0,2017-01-12 06:30:00
541,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,0,2017-01-12 07:00:00
542,45 F,39 F,81 %,NW,9 mph,0 mph,30.2 in,0,2017-01-12 07:30:00
543,46 F,39 F,76 %,NNW,12 mph,0 mph,30.2 in,0,2017-01-12 08:00:00
544,46 F,39 F,76 %,NNW,10 mph,0 mph,30.2 in,0,2017-01-12 08:30:00
545,46 F,41 F,81 %,NNW,9 mph,0 mph,30.2 in,0,2017-01-12 09:00:00
546,48 F,41 F,76 %,NW,6 mph,0 mph,30.2 in,0,2017-01-12 09:30:00
547,52 F,43 F,71 %,WNW,6 mph,0 mph,30.2 in,0,2017-01-12 10:00:00
548,55 F,46 F,72 %,WNW,5 mph,0 mph,30.2 in,0,2017-01-12 10:30:00
549,55 F,45 F,67 %,WNW,7 mph,0 mph,30.2 in,0,2017-01-12 11:00:00
550,55 F,45 F,67 %,NNW,7 mph,0 mph,30.2 in,0,2017-01-12 11:30:00
551,57 F,46 F,67 %,WNW,5 mph,0 mph,30.1 in,0,2017-01-12 12:00:00
553,59 F,50 F,72 %,SW,12 mph,0 mph,30.1 in,0,2017-01-12 13:00:00
555,59 F,50 F,72 %,SW,16 mph,0 mph,30.1 in,0,2017-01-12 14:00:00
557,59 F,52 F,77 %,SW,20 mph,0 mph,30.0 in,0,2017-01-12 15:00:00
559,59 F,52 F,77 %,SW,20 mph,0 mph,30.0 in,0,2017-01-12 16:00:00
561,57 F,54 F,88 %,SW,16 mph,0 mph,30.0 in,0,2017-01-12 17:00:00
563,57 F,54 F,88 %,SW,14 mph,0 mph,30.0 in,0,2017-01-12 18:00:00
565,55 F,52 F,88 %,WSW,13 mph,0 mph,29.9 in,0,2017-01-12 19:00:00
567,57 F,50 F,77 %,WSW,21 mph,0 mph,29.9 in,0,2017-01-12 20:00:00
569,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,0,2017-01-12 21:00:00
571,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,0,2017-01-12 22:00:00
573,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,0,2017-01-12 23:00:00
575,57 F,52 F,82 %,WSW,21 mph,0 mph,29.9 in,0,2017-01-13 00:00:00
577,55 F,52 F,88 %,WSW,14 mph,0 mph,29.9 in,0,2017-01-13 01:00:00
578,54 F,50 F,88 %,NNE,6 mph,0 mph,29.9 in,0,2017-01-13 01:30:00
579,54 F,46 F,77 %,WNW,7 mph,0 mph,29.9 in,0,2017-01-13 02:00:00
580,55 F,45 F,67 %,W,10 mph,0 mph,29.9 in,0,2017-01-13 02:30:00
581,57 F,43 F,59 %,W,12 mph,0 mph,29.9 in,0,2017-01-13 03:00:00
582,57 F,43 F,59 %,WSW,12 mph,0 mph,29.9 in,0,2017-01-13 03:30:00
583,59 F,43 F,55 %,VAR,7 mph,0 mph,29.9 in,0,2017-01-13 04:00:00
584,54 F,43 F,67 %,WSW,3 mph,0 mph,29.8 in,0,2017-01-13 04:30:00
585,54 F,43 F,67 %,W,9 mph,0 mph,29.9 in,0,2017-01-13 05:00:00
586,54 F,43 F,67 %,WNW,7 mph,0 mph,29.8 in,0,2017-01-13 05:30:00
587,54 F,39 F,58 %,WSW,9 mph,0 mph,29.8 in,0,2017-01-13 06:00:00
588,54 F,39 F,58 %,WSW,13 mph,0 mph,29.8 in,0,2017-01-13 06:30:00
589,55 F,36 F,47 %,WSW,20 mph,0 mph,29.8 in,0,2017-01-13 07:00:00
590,54 F,34 F,47 %,WSW,21 mph,0 mph,29.9 in,0,2017-01-13 07:30:00
591,54 F,32 F,44 %,W,15 mph,0 mph,29.9 in,0,2017-01-13 08:00:00
592,54 F,30 F,41 %,W,21 mph,0 mph,29.9 in,0,2017-01-13 08:30:00
593,54 F,30 F,41 %,WNW,22 mph,0 mph,29.9 in,0,2017-01-13 09:00:00
594,55 F,32 F,41 %,WNW,20 mph,0 mph,29.9 in,0,2017-01-13 09:30:00
595,54 F,30 F,41 %,WNW,20 mph,0 mph,29.9 in,0,2017-01-13 10:00:00
596,54 F,30 F,41 %,NW,25 mph,0 mph,29.9 in,0,2017-01-13 10:30:00
597,54 F,32 F,44 %,NW,24 mph,0 mph,29.9 in,0,2017-01-13 11:00:00
598,55 F,32 F,41 %,NW,22 mph,0 mph,29.9 in,0,2017-01-13 11:30:00
599,55 F,32 F,41 %,NW,17 mph,0 mph,29.9 in,0,2017-01-13 12:00:00
601,57 F,32 F,38 %,WNW,15 mph,0 mph,29.9 in,0,2017-01-13 13:00:00
603,57 F,30 F,36 %,W,15 mph,0 mph,29.9 in,0,2017-01-13 14:00:00
605,57 F,32 F,38 %,W,18 mph,0 mph,29.9 in,0,2017-01-13 15:00:00
607,55 F,32 F,41 %,WNW,16 mph,0 mph,29.9 in,0,2017-01-13 16:00:00
609,55 F,30 F,38 %,W,15 mph,0 mph,30.0 in,0,2017-01-13 17:00:00
611,54 F,30 F,41 %,WNW,15 mph,0 mph,30.0 in,0,2017-01-13 18:00:00
613,52 F,30 F,44 %,NW,14 mph,0 mph,30.0 in,0,2017-01-13 19:00:00
615,50 F,30 F,47 %,NNW,10 mph,0 mph,30.0 in,0,2017-01-13 20:00:00
617,48 F,30 F,50 %,N,7 mph,0 mph,30.1 in,0,2017-01-13 21:00:00
619,48 F,30 F,50 %,NNW,9 mph,0 mph,30.1 in,0,2017-01-13 22:00:00
621,46 F,27 F,46 %,N,5 mph,0 mph,30.1 in,0,2017-01-13 23:00:00
623,45 F,27 F,49 %,N,5 mph,0 mph,30.1 in,0,2017-01-14 00:00:00
625,41 F,27 F,57 %,NNW,8 mph,0 mph,30.1 in,0,2017-01-14 01:00:00
626,43 F,27 F,53 %,NNW,6 mph,0 mph,30.1 in,0,2017-01-14 01:30:00
627,41 F,27 F,57 %,NNW,6 mph,0 mph,30.1 in,0,2017-01-14 02:00:00
628,41 F,27 F,57 %,WNW,9 mph,0 mph,30.1 in,0,2017-01-14 02:30:00
629,41 F,28 F,61 %,N,6 mph,0 mph,30.1 in,0,2017-01-14 03:00:00
630,41 F,28 F,61 %,NW,9 mph,0 mph,30.1 in,0,2017-01-14 03:30:00
631,41 F,28 F,61 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-14 04:00:00
632,41 F,30 F,65 %,NW,12 mph,0 mph,30.1 in,0,2017-01-14 04:30:00
633,41 F,30 F,65 %,NW,12 mph,0 mph,30.1 in,0,2017-01-14 05:00:00
634,41 F,30 F,65 %,NW,14 mph,0 mph,30.1 in,0,2017-01-14 05:30:00
635,41 F,30 F,65 %,NW,8 mph,0 mph,30.1 in,0,2017-01-14 06:00:00
636,41 F,30 F,65 %,NW,13 mph,0 mph,30.1 in,0,2017-01-14 06:30:00
637,41 F,30 F,65 %,NNW,7 mph,0 mph,30.1 in,0,2017-01-14 07:00:00
638,39 F,30 F,70 %,NNW,9 mph,0 mph,30.1 in,0,2017-01-14 07:30:00
639,39 F,30 F,70 %,NW,16 mph,0 mph,30.1 in,0,2017-01-14 08:00:00
640,41 F,30 F,65 %,NW,18 mph,0 mph,30.1 in,0,2017-01-14 08:30:00
641,41 F,30 F,65 %,NW,17 mph,0 mph,30.1 in,0,2017-01-14 09:00:00
642,41 F,30 F,65 %,NNW,18 mph,0 mph,30.1 in,0,2017-01-14 09:30:00
643,43 F,30 F,61 %,NW,16 mph,0 mph,30.1 in,0,2017-01-14 10:00:00
644,43 F,30 F,61 %,NNW,20 mph,0 mph,30.1 in,0,2017-01-14 10:30:00
645,46 F,28 F,50 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-14 11:00:00
646,48 F,28 F,46 %,NW,16 mph,0 mph,30.1 in,0,2017-01-14 11:30:00
647,48 F,28 F,46 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-14 12:00:00
649,52 F,27 F,38 %,NW,13 mph,0 mph,30.1 in,0,2017-01-14 13:00:00
651,52 F,18 F,26 %,NW,13 mph,0 mph,30.1 in,0,2017-01-14 14:00:00
653,54 F,16 F,22 %,NNW,17 mph,0 mph,30.1 in,0,2017-01-14 15:00:00
655,54 F,14 F,21 %,NW,16 mph,0 mph,30.1 in,0,2017-01-14 16:00:00
657,52 F,12 F,21 %,NNW,12 mph,0 mph,30.1 in,0,2017-01-14 17:00:00
659,50 F,18 F,28 %,NW,7 mph,0 mph,30.1 in,0,2017-01-14 18:00:00
661,48 F,18 F,30 %,NNW,6 mph,0 mph,30.1 in,0,2017-01-14 19:00:00
663,45 F,18 F,34 %,NW,9 mph,0 mph,30.2 in,0,2017-01-14 20:00:00
665,43 F,18 F,36 %,NW,9 mph,0 mph,30.2 in,0,2017-01-14 21:00:00
667,43 F,18 F,36 %,NNW,7 mph,0 mph,30.2 in,0,2017-01-14 22:00:00
669,45 F,18 F,34 %,NW,9 mph,0 mph,30.2 in,0,2017-01-14 23:00:00
671,43 F,18 F,36 %,WNW,10 mph,0 mph,30.2 in,0,2017-01-15 00:00:00
673,41 F,19 F,42 %,NW,14 mph,0 mph,30.2 in,0,2017-01-15 01:00:00
674,41 F,19 F,42 %,NW,13 mph,0 mph,30.1 in,0,2017-01-15 01:30:00
675,41 F,19 F,42 %,NNW,10 mph,0 mph,30.1 in,0,2017-01-15 02:00:00
676,39 F,21 F,49 %,NNW,9 mph,0 mph,30.1 in,0,2017-01-15 02:30:00
677,39 F,23 F,52 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-15 03:00:00
678,39 F,23 F,52 %,NNW,14 mph,0 mph,30.1 in,0,2017-01-15 03:30:00
679,41 F,23 F,49 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-15 04:00:00
680,39 F,23 F,52 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-15 04:30:00
681,39 F,23 F,52 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-15 05:00:00
682,39 F,25 F,56 %,NNW,16 mph,0 mph,30.1 in,0,2017-01-15 05:30:00
683,39 F,25 F,56 %,NNW,16 mph,0 mph,30.1 in,0,2017-01-15 06:00:00
684,39 F,27 F,61 %,NW,14 mph,0 mph,30.1 in,0,2017-01-15 06:30:00
685,39 F,27 F,61 %,NW,14 mph,0 mph,30.1 in,0,2017-01-15 07:00:00
686,39 F,28 F,65 %,NW,12 mph,0 mph,30.1 in,0,2017-01-15 07:30:00
687,39 F,28 F,65 %,NW,13 mph,0 mph,30.1 in,0,2017-01-15 08:00:00
688,39 F,30 F,70 %,NW,14 mph,0 mph,30.1 in,0,2017-01-15 08:30:00
689,39 F,30 F,70 %,NW,16 mph,0 mph,30.1 in,0,2017-01-15 09:00:00
691,41 F,30 F,65 %,NW,18 mph,0 mph,30.1 in,0,2017-01-15 10:00:00
692,43 F,30 F,61 %,NNW,17 mph,0 mph,30.1 in,0,2017-01-15 10:30:00
693,45 F,30 F,57 %,NNW,16 mph,0 mph,30.1 in,0,2017-01-15 11:00:00
694,46 F,30 F,53 %,NNW,14 mph,0 mph,30.1 in,0,2017-01-15 11:30:00
695,48 F,30 F,50 %,N,10 mph,0 mph,30.1 in,0,2017-01-15 12:00:00
697,52 F,30 F,44 %,NNW,12 mph,0 mph,30.1 in,0,2017-01-15 13:00:00
699,54 F,27 F,35 %,NW,13 mph,0 mph,30.1 in,0,2017-01-15 14:00:00
701,55 F,23 F,29 %,NW,13 mph,0 mph,30.1 in,0,2017-01-15 15:00:00
703,55 F,23 F,29 %,NNW,15 mph,0 mph,30.1 in,0,2017-01-15 16:00:00
705,55 F,19 F,25 %,N,10 mph,0 mph,30.1 in,0,2017-01-15 17:00:00
707,52 F,21 F,30 %,WSW,3 mph,0 mph,30.1 in,0,2017-01-15 18:00:00
709,46 F,25 F,43 %,W,5 mph,0 mph,30.1 in,0,2017-01-15 19:00:00
711,45 F,25 F,46 %,W,7 mph,0 mph,30.1 in,0,2017-01-15 20:00:00
713,45 F,25 F,46 %,WNW,6 mph,0 mph,30.1 in,0,2017-01-15 21:00:00
715,45 F,27 F,49 %,WNW,3 mph,0 mph,30.1 in,0,2017-01-15 22:00:00
717,41 F,27 F,57 %,NW,7 mph,0 mph,30.1 in,0,2017-01-15 23:00:00
719,41 F,27 F,57 %,NNW,7 mph,0 mph,30.1 in,0,2017-01-16 00:00:00
721,43 F,27 F,53 %,NNW,8 mph,0 mph,30.1 in,0,2017-01-16 01:00:00
722,41 F,28 F,61 %,NNW,6 mph,0 mph,30.1 in,0,2017-01-16 01:30:00
723,41 F,28 F,61 %,NW,9 mph,0 mph,30.1 in,0,2017-01-16 02:00:00
724,41 F,30 F,65 %,NNW,7 mph,0 mph,30.1 in,0,2017-01-16 02:30:00
725,43 F,30 F,61 %,NW,9 mph,0 mph,30.1 in,0,2017-01-16 03:00:00
726,43 F,30 F,61 %,NNW,8 mph,0 mph,30.0 in,0,2017-01-16 03:30:00
727,41 F,30 F,65 %,NNW,12 mph,0 mph,30.0 in,0,2017-01-16 04:00:00
728,41 F,30 F,65 %,NW,10 mph,0 mph,30.0 in,0,2017-01-16 04:30:00
729,39 F,30 F,70 %,NNW,12 mph,0 mph,30.0 in,0,2017-01-16 05:00:00
730,39 F,30 F,70 %,NNW,10 mph,0 mph,30.0 in,0,2017-01-16 05:30:00
731,39 F,30 F,70 %,NW,12 mph,0 mph,30.0 in,0,2017-01-16 06:00:00
732,39 F,30 F,70 %,NNW,14 mph,0 mph,30.0 in,0,2017-01-16 06:30:00
733,39 F,30 F,70 %,NW,12 mph,0 mph,30.0 in,0,2017-01-16 07:00:00
734,39 F,30 F,70 %,NNW,13 mph,0 mph,30.0 in,0,2017-01-16 07:30:00
735,37 F,30 F,75 %,NNW,9 mph,0 mph,30.0 in,0,2017-01-16 08:00:00
736,37 F,30 F,75 %,NNW,8 mph,0 mph,30.0 in,0,2017-01-16 08:30:00
737,39 F,30 F,70 %,NW,9 mph,0 mph,30.0 in,0,2017-01-16 09:00:00
738,43 F,32 F,66 %,WNW,6 mph,0 mph,30.0 in,0,2017-01-16 09:30:00
739,43 F,32 F,66 %,NW,7 mph,0 mph,30.0 in,0,2017-01-16 10:00:00
740,45 F,32 F,61 %,NNW,9 mph,0 mph,30.0 in,0,2017-01-16 10:30:00
741,46 F,34 F,62 %,NNW,8 mph,0 mph,30.0 in,0,2017-01-16 11:00:00
742,50 F,36 F,58 %,NW,9 mph,0 mph,30.0 in,0,2017-01-16 11:30:00
743,50 F,36 F,58 %,NW,6 mph,0 mph,30.0 in,0,2017-01-16 12:00:00
745,54 F,37 F,54 %,NNW,8 mph,0 mph,29.9 in,0,2017-01-16 13:00:00
747,54 F,39 F,58 %,N,1 mph,0 mph,29.9 in,0,2017-01-16 14:00:00
749,54 F,39 F,58 %,S,5 mph,0 mph,29.9 in,0,2017-01-16 15:00:00
751,54 F,39 F,58 %,SSE,5 mph,0 mph,29.9 in,0,2017-01-16 16:00:00
753,52 F,37 F,58 %,E,6 mph,0 mph,29.9 in,0,2017-01-16 17:00:00
755,50 F,37 F,62 %,E,3 mph,0 mph,29.9 in,0,2017-01-16 18:00:00
757,52 F,39 F,62 %,VAR,2 mph,0 mph,29.9 in,0,2017-01-16 19:00:00
759,45 F,37 F,76 %,W,3 mph,0 mph,29.9 in,0,2017-01-16 20:00:00
761,45 F,37 F,76 %,NW,5 mph,0 mph,29.9 in,0,2017-01-16 21:00:00
763,43 F,37 F,81 %,NW,5 mph,0 mph,29.9 in,0,2017-01-16 22:00:00
765,43 F,37 F,81 %,NW,2 mph,0 mph,29.9 in,0,2017-01-16 23:00:00
767,48 F,39 F,71 %,S,3 mph,0 mph,29.9 in,0,2017-01-17 00:00:00
769,43 F,36 F,76 %,NNE,5 mph,0 mph,29.9 in,0,2017-01-17 01:00:00
770,41 F,36 F,81 %,NNW,5 mph,0 mph,29.9 in,0,2017-01-17 01:30:00
771,41 F,32 F,70 %,N,7 mph,0 mph,29.9 in,0,2017-01-17 02:00:00
772,39 F,30 F,70 %,NNW,6 mph,0 mph,29.9 in,0,2017-01-17 02:30:00
773,37 F,28 F,70 %,NW,7 mph,0 mph,29.9 in,0,2017-01-17 03:30:00
774,37 F,28 F,70 %,NNW,6 mph,0 mph,29.9 in,0,2017-01-17 04:00:00
775,41 F,21 F,45 %,NE,8 mph,0 mph,29.9 in,0,2017-01-17 04:30:00
776,39 F,19 F,45 %,E,3 mph,0 mph,29.9 in,0,2017-01-17 05:00:00
777,41 F,7 F,24 %,NE,12 mph,0 mph,29.9 in,0,2017-01-17 05:30:00
778,41 F,3 F,21 %,NNE,16 mph,0 mph,29.9 in,0,2017-01-17 06:00:00
779,41 F,3 F,21 %,NNE,14 mph,0 mph,29.9 in,0,2017-01-17 06:30:00
780,41 F,3 F,21 %,N,23 mph,0 mph,29.9 in,0,2017-01-17 07:00:00
781,41 F,1 F,19 %,N,22 mph,0 mph,29.9 in,0,2017-01-17 07:30:00
782,41 F,1 F,19 %,N,25 mph,38 mph,29.9 in,0,2017-01-17 08:00:00
783,41 F,1 F,19 %,N,14 mph,26 mph,30.0 in,0,2017-01-17 08:30:00
