,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Date,State Holiday
293,3:00:00,37 F,30 F,75 %,NNW,14 mph,0 mph,30.4 in,1-7,0
294,3:30:00,37 F,30 F,75 %,NNW,16 mph,0 mph,30.4 in,1-7,0
295,4:00:00,37 F,30 F,75 %,NNW,15 mph,0 mph,30.4 in,1-7,0
296,4:30:00,36 F,30 F,81 %,NNW,15 mph,0 mph,30.4 in,1-7,0
297,5:00:00,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,1-7,0
298,5:30:00,36 F,28 F,75 %,NNW,15 mph,0 mph,30.4 in,1-7,0
299,6:00:00,36 F,28 F,75 %,NNW,15 mph,0 mph,30.4 in,1-7,0
300,6:30:00,36 F,28 F,75 %,NNW,16 mph,0 mph,30.4 in,1-7,0
301,7:00:00,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,1-7,0
302,7:30:00,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,1-7,0
303,8:00:00,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,1-7,0
304,8:30:00,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,1-7,0
305,9:00:00,36 F,28 F,75 %,NNW,13 mph,0 mph,30.4 in,1-7,0
306,9:30:00,37 F,28 F,70 %,NNW,13 mph,0 mph,30.4 in,1-7,0
307,10:00:00,37 F,28 F,70 %,NNW,15 mph,0 mph,30.4 in,1-7,0
308,10:30:00,39 F,30 F,70 %,NNW,14 mph,28 mph,30.4 in,1-7,0
309,11:00:00,41 F,30 F,65 %,NNW,12 mph,0 mph,30.4 in,1-7,0
310,11:30:00,45 F,32 F,61 %,NNW,10 mph,0 mph,30.4 in,1-7,0
311,12:00:00,46 F,32 F,57 %,NW,8 mph,20 mph,30.4 in,1-7,0
312,24:00:00,48 F,34 F,57 %,NNW,8 mph,0 mph,30.4 in,1-7,0
313,13:00:00,50 F,34 F,54 %,NW,6 mph,0 mph,30.4 in,1-7,0
314,13:00:00,52 F,36 F,54 %,WNW,3 mph,0 mph,30.4 in,1-7,0
315,14:00:00,54 F,36 F,51 %,W,1 mph,0 mph,30.4 in,1-7,0
316,14:00:00,54 F,36 F,51 %,SSW,6 mph,0 mph,30.4 in,1-7,0
317,15:00:00,54 F,32 F,44 %,WSW,5 mph,0 mph,30.4 in,1-7,0
318,15:00:00,52 F,30 F,44 %,SSW,5 mph,0 mph,30.4 in,1-7,0
319,16:00:00,54 F,30 F,41 %,S,3 mph,0 mph,30.4 in,1-7,0
320,16:00:00,54 F,30 F,41 %,VAR,1 mph,0 mph,30.4 in,1-7,0
321,17:00:00,54 F,30 F,41 %,CALM,0 mph,0 mph,30.4 in,1-7,0
322,17:00:00,52 F,30 F,44 %,CALM,0 mph,0 mph,30.4 in,1-7,0
323,18:00:00,50 F,30 F,47 %,CALM,0 mph,0 mph,30.4 in,1-7,0
324,18:00:00,46 F,34 F,62 %,CALM,0 mph,0 mph,30.4 in,1-7,0
325,19:00:00,45 F,34 F,66 %,WNW,3 mph,0 mph,30.4 in,1-7,0
326,19:00:00,43 F,34 F,70 %,NW,6 mph,0 mph,30.4 in,1-7,0
327,20:00:00,43 F,34 F,70 %,NW,7 mph,0 mph,30.4 in,1-7,0
328,20:00:00,43 F,34 F,70 %,NW,6 mph,0 mph,30.4 in,1-7,0
329,21:00:00,43 F,34 F,70 %,NW,7 mph,0 mph,30.4 in,1-7,0
330,21:00:00,41 F,34 F,76 %,NW,6 mph,0 mph,30.4 in,1-7,0
331,22:00:00,41 F,34 F,76 %,NW,6 mph,0 mph,30.4 in,1-7,0
332,22:00:00,41 F,34 F,76 %,NW,9 mph,0 mph,30.4 in,1-7,0
333,23:00:00,41 F,32 F,70 %,NNW,10 mph,0 mph,30.4 in,1-7,0
334,23:00:00,41 F,32 F,70 %,NNW,12 mph,0 mph,30.4 in,1-7,0
335,00:00:00,41 F,30 F,65 %,NNW,10 mph,0 mph,30.4 in,1-8,0
336,12:30:00,41 F,30 F,65 %,NNW,12 mph,0 mph,30.4 in,1-8,0
337,1:00:00,41 F,30 F,65 %,NNW,14 mph,0 mph,30.4 in,1-8,0
338,1:30:00,41 F,30 F,65 %,NNW,14 mph,0 mph,30.4 in,1-8,0
339,2:00:00,39 F,30 F,70 %,NW,14 mph,0 mph,30.3 in,1-8,0
340,2:30:00,39 F,30 F,70 %,NW,15 mph,0 mph,30.3 in,1-8,0
341,3:00:00,39 F,30 F,70 %,NW,16 mph,0 mph,30.3 in,1-8,0
342,3:30:00,39 F,28 F,65 %,NW,15 mph,0 mph,30.3 in,1-8,0
343,4:00:00,39 F,28 F,65 %,NW,15 mph,0 mph,30.3 in,1-8,0
344,4:30:00,39 F,28 F,65 %,NNW,13 mph,0 mph,30.3 in,1-8,0
345,5:00:00,39 F,27 F,61 %,NNW,14 mph,0 mph,30.3 in,1-8,0
346,5:30:00,39 F,28 F,65 %,NNW,15 mph,0 mph,30.3 in,1-8,0
347,6:00:00,39 F,28 F,65 %,NNW,14 mph,0 mph,30.3 in,1-8,0
348,6:30:00,39 F,28 F,65 %,NW,15 mph,0 mph,30.3 in,1-8,0
349,7:00:00,39 F,28 F,65 %,NW,16 mph,0 mph,30.3 in,1-8,0
350,7:30:00,39 F,28 F,65 %,NW,15 mph,0 mph,30.3 in,1-8,0
351,8:00:00,39 F,28 F,65 %,NW,14 mph,0 mph,30.3 in,1-8,0
352,8:30:00,39 F,28 F,65 %,NNW,16 mph,0 mph,30.3 in,1-8,0
353,9:00:00,39 F,28 F,65 %,NW,14 mph,0 mph,30.3 in,1-8,0
354,9:30:00,41 F,28 F,61 %,NW,12 mph,0 mph,30.3 in,1-8,0
355,10:00:00,43 F,30 F,61 %,NW,10 mph,0 mph,30.3 in,1-8,0
356,10:30:00,45 F,30 F,57 %,NW,13 mph,0 mph,30.3 in,1-8,0
357,11:00:00,46 F,30 F,53 %,NW,13 mph,24 mph,30.3 in,1-8,0
358,11:30:00,48 F,32 F,54 %,NW,15 mph,0 mph,30.3 in,1-8,0
359,12:00:00,50 F,32 F,50 %,WNW,14 mph,0 mph,30.3 in,1-8,0
360,24:00:00,52 F,34 F,50 %,NW,14 mph,30 mph,30.3 in,1-8,0
361,13:00:00,55 F,36 F,47 %,WNW,12 mph,0 mph,30.3 in,1-8,0
362,13:00:00,55 F,34 F,44 %,WNW,13 mph,24 mph,30.3 in,1-8,0
363,14:00:00,57 F,36 F,44 %,W,12 mph,0 mph,30.2 in,1-8,0
364,14:00:00,59 F,41 F,51 %,WNW,8 mph,0 mph,30.2 in,1-8,0
365,15:00:00,59 F,39 F,48 %,WNW,8 mph,0 mph,30.2 in,1-8,0
366,15:00:00,61 F,36 F,39 %,NW,8 mph,0 mph,30.2 in,1-8,0
367,16:00:00,59 F,36 F,42 %,NNW,8 mph,0 mph,30.2 in,1-8,0
368,16:00:00,57 F,41 F,55 %,NNW,9 mph,0 mph,30.2 in,1-8,0
369,17:00:00,55 F,43 F,63 %,NNW,10 mph,0 mph,30.2 in,1-8,0
370,17:00:00,55 F,36 F,47 %,NW,14 mph,0 mph,30.2 in,1-8,0
371,18:00:00,54 F,34 F,47 %,NNW,14 mph,0 mph,30.2 in,1-8,0
372,18:00:00,52 F,34 F,50 %,NNW,10 mph,0 mph,30.2 in,1-8,0
373,19:00:00,52 F,32 F,47 %,NNW,15 mph,0 mph,30.2 in,1-8,0
374,19:00:00,50 F,30 F,47 %,NW,13 mph,0 mph,30.2 in,1-8,0
375,20:00:00,50 F,30 F,47 %,NW,10 mph,25 mph,30.2 in,1-8,0
376,20:00:00,48 F,30 F,50 %,NW,13 mph,0 mph,30.2 in,1-8,0
377,21:00:00,48 F,28 F,46 %,NNW,14 mph,0 mph,30.2 in,1-8,0
378,21:00:00,48 F,27 F,43 %,NW,14 mph,0 mph,30.2 in,1-8,0
379,22:00:00,46 F,27 F,46 %,NNW,13 mph,0 mph,30.2 in,1-8,0
380,22:00:00,46 F,27 F,46 %,NNW,13 mph,24 mph,30.2 in,1-8,0
381,23:00:00,45 F,28 F,53 %,NNW,14 mph,0 mph,30.2 in,1-8,0
382,23:00:00,45 F,28 F,53 %,NNW,15 mph,0 mph,30.2 in,1-8,0
383,00:00:00,45 F,27 F,49 %,NNW,15 mph,0 mph,30.2 in,1-9,0
384,12:30:00,45 F,27 F,49 %,NNW,14 mph,0 mph,30.2 in,1-9,0
385,1:00:00,45 F,28 F,53 %,NNW,14 mph,0 mph,30.2 in,1-9,0
386,1:30:00,43 F,28 F,57 %,NNW,16 mph,0 mph,30.2 in,1-9,0
387,2:00:00,41 F,28 F,61 %,NNW,16 mph,0 mph,30.2 in,1-9,0
388,2:30:00,41 F,28 F,61 %,NNW,15 mph,0 mph,30.2 in,1-9,0
389,3:00:00,41 F,28 F,61 %,NNW,16 mph,0 mph,30.3 in,1-9,0
390,3:30:00,41 F,28 F,61 %,NNW,15 mph,0 mph,30.3 in,1-9,0
391,4:00:00,41 F,28 F,61 %,NW,14 mph,0 mph,30.3 in,1-9,0
392,4:30:00,41 F,30 F,65 %,NNW,15 mph,0 mph,30.3 in,1-9,0
393,5:00:00,41 F,30 F,65 %,NW,15 mph,0 mph,30.2 in,1-9,0
394,5:30:00,41 F,30 F,65 %,NW,14 mph,0 mph,30.2 in,1-9,0
395,6:00:00,43 F,30 F,61 %,NNW,15 mph,0 mph,30.2 in,1-9,0
396,6:30:00,43 F,30 F,61 %,NNW,13 mph,0 mph,30.3 in,1-9,0
397,7:00:00,43 F,30 F,61 %,NW,13 mph,0 mph,30.3 in,1-9,0
398,7:30:00,41 F,30 F,65 %,NW,14 mph,0 mph,30.3 in,1-9,0
399,8:00:00,41 F,32 F,70 %,NNW,12 mph,0 mph,30.3 in,1-9,0
400,8:30:00,41 F,32 F,70 %,NNW,15 mph,31 mph,30.3 in,1-9,0
401,9:00:00,41 F,32 F,70 %,NNW,16 mph,0 mph,30.3 in,1-9,0
402,9:30:00,41 F,32 F,70 %,NNW,17 mph,35 mph,30.3 in,1-9,0
403,10:00:00,43 F,34 F,70 %,NNW,16 mph,0 mph,30.3 in,1-9,0
404,10:30:00,43 F,34 F,70 %,NNW,18 mph,0 mph,30.3 in,1-9,0
405,11:00:00,45 F,36 F,71 %,NNW,17 mph,0 mph,30.3 in,1-9,0
406,11:30:00,46 F,36 F,66 %,NNW,15 mph,0 mph,30.3 in,1-9,0
407,12:00:00,48 F,37 F,66 %,NW,9 mph,0 mph,30.3 in,1-9,0
408,24:00:00,50 F,37 F,62 %,NW,7 mph,0 mph,30.3 in,1-9,0
409,13:00:00,50 F,37 F,62 %,NW,8 mph,0 mph,30.3 in,1-9,0
410,13:00:00,52 F,37 F,58 %,NW,5 mph,0 mph,30.3 in,1-9,0
411,14:00:00,55 F,41 F,58 %,NW,7 mph,0 mph,30.2 in,1-9,0
412,14:00:00,55 F,39 F,54 %,SW,13 mph,0 mph,30.2 in,1-9,0
413,15:00:00,55 F,39 F,54 %,SW,16 mph,0 mph,30.2 in,1-9,0
414,15:00:00,55 F,41 F,58 %,WSW,15 mph,0 mph,30.2 in,1-9,0
415,16:00:00,55 F,41 F,58 %,W,14 mph,0 mph,30.2 in,1-9,0
416,16:00:00,54 F,37 F,54 %,W,9 mph,0 mph,30.2 in,1-9,0
417,17:00:00,52 F,37 F,58 %,NW,8 mph,20 mph,30.2 in,1-9,0
418,17:00:00,50 F,36 F,58 %,NNW,10 mph,0 mph,30.2 in,1-9,0
419,18:00:00,50 F,36 F,58 %,NNW,7 mph,0 mph,30.2 in,1-9,0
420,18:00:00,48 F,36 F,62 %,NNW,10 mph,0 mph,30.2 in,1-9,0
421,19:00:00,48 F,36 F,62 %,NNW,12 mph,0 mph,30.2 in,1-9,0
422,19:00:00,46 F,36 F,66 %,NNW,9 mph,0 mph,30.2 in,1-9,0
423,20:00:00,45 F,36 F,71 %,NNW,12 mph,0 mph,30.2 in,1-9,0
424,20:00:00,45 F,36 F,71 %,NNW,12 mph,0 mph,30.2 in,1-9,0
425,21:00:00,45 F,36 F,71 %,NNW,9 mph,0 mph,30.2 in,1-9,0
426,21:00:00,45 F,34 F,66 %,NW,15 mph,0 mph,30.2 in,1-9,0
427,22:00:00,45 F,34 F,66 %,NW,13 mph,0 mph,30.2 in,1-9,0
428,22:00:00,45 F,34 F,66 %,NNW,13 mph,0 mph,30.2 in,1-9,0
429,23:00:00,43 F,34 F,70 %,NW,10 mph,0 mph,30.1 in,1-9,0
430,23:00:00,43 F,34 F,70 %,NNW,13 mph,0 mph,30.1 in,1-9,0
431,00:00:00,41 F,34 F,76 %,NW,13 mph,0 mph,30.1 in,1-10,0
432,12:30:00,41 F,34 F,76 %,NNW,13 mph,0 mph,30.1 in,1-10,0
433,1:00:00,39 F,32 F,75 %,NNW,14 mph,0 mph,30.1 in,1-10,0
434,1:30:00,39 F,32 F,75 %,NNW,15 mph,0 mph,30.1 in,1-10,0
435,2:00:00,39 F,32 F,75 %,NNW,13 mph,0 mph,30.1 in,1-10,0
436,2:30:00,39 F,32 F,75 %,NNW,15 mph,0 mph,30.1 in,1-10,0
437,3:00:00,39 F,32 F,75 %,NNW,13 mph,0 mph,30.0 in,1-10,0
438,3:30:00,39 F,32 F,75 %,NNW,13 mph,0 mph,30.0 in,1-10,0
439,4:00:00,39 F,32 F,75 %,NNW,15 mph,0 mph,30.0 in,1-10,0
440,4:30:00,39 F,32 F,75 %,NNW,12 mph,0 mph,30.0 in,1-10,0
441,5:00:00,39 F,32 F,75 %,NNW,12 mph,0 mph,30.0 in,1-10,0
442,5:30:00,39 F,32 F,75 %,NNW,13 mph,0 mph,30.0 in,1-10,0
443,6:00:00,41 F,34 F,76 %,NW,14 mph,0 mph,30.0 in,1-10,0
444,6:30:00,41 F,34 F,76 %,NNW,12 mph,0 mph,30.0 in,1-10,0
445,7:00:00,41 F,34 F,76 %,NW,14 mph,0 mph,29.9 in,1-10,0
446,7:30:00,43 F,34 F,70 %,NW,13 mph,0 mph,29.9 in,1-10,0
447,8:00:00,39 F,32 F,75 %,NW,7 mph,0 mph,29.9 in,1-10,0
448,8:30:00,41 F,34 F,76 %,NNW,13 mph,0 mph,29.9 in,1-10,0
449,9:00:00,41 F,34 F,76 %,NNW,15 mph,0 mph,29.9 in,1-10,0
450,9:30:00,41 F,34 F,76 %,NNW,9 mph,0 mph,29.9 in,1-10,0
451,10:00:00,41 F,34 F,76 %,NNW,10 mph,0 mph,29.9 in,1-10,0
452,10:30:00,43 F,34 F,70 %,NW,8 mph,0 mph,29.9 in,1-10,0
453,11:00:00,45 F,36 F,71 %,NW,7 mph,0 mph,29.9 in,1-10,0
454,11:30:00,45 F,36 F,71 %,NNW,9 mph,0 mph,29.9 in,1-10,0
455,12:00:00,46 F,36 F,66 %,NW,7 mph,0 mph,29.9 in,1-10,0
456,24:00:00,46 F,36 F,66 %,NNW,8 mph,0 mph,29.9 in,1-10,0
457,13:00:00,48 F,37 F,66 %,NNW,12 mph,0 mph,29.8 in,1-10,0
458,13:00:00,48 F,37 F,66 %,NNW,9 mph,0 mph,29.8 in,1-10,0
459,14:00:00,50 F,36 F,58 %,NNW,10 mph,0 mph,29.8 in,1-10,0
460,14:00:00,52 F,37 F,58 %,NNW,10 mph,0 mph,29.8 in,1-10,0
461,15:00:00,52 F,37 F,58 %,NNW,9 mph,0 mph,29.8 in,1-10,0
462,15:00:00,54 F,37 F,54 %,NNW,7 mph,0 mph,29.8 in,1-10,0
463,16:00:00,55 F,37 F,51 %,NNW,9 mph,0 mph,29.8 in,1-10,0
464,16:00:00,54 F,37 F,54 %,WNW,8 mph,0 mph,29.8 in,1-10,0
465,17:00:00,54 F,37 F,54 %,N,6 mph,0 mph,29.8 in,1-10,0
466,17:00:00,52 F,37 F,58 %,N,8 mph,0 mph,29.8 in,1-10,0
467,18:00:00,52 F,39 F,62 %,NE,8 mph,0 mph,29.8 in,1-10,0
468,18:00:00,50 F,41 F,71 %,NE,7 mph,0 mph,29.8 in,1-10,0
469,19:00:00,50 F,41 F,71 %,ENE,6 mph,0 mph,29.8 in,1-10,0
470,19:00:00,50 F,43 F,76 %,NE,5 mph,0 mph,29.8 in,1-10,0
471,20:00:00,48 F,43 F,82 %,NNE,6 mph,0 mph,29.8 in,1-10,0
472,20:00:00,48 F,41 F,76 %,NE,5 mph,0 mph,29.8 in,1-10,0
473,21:00:00,46 F,41 F,81 %,NNW,5 mph,0 mph,29.8 in,1-10,0
474,21:00:00,46 F,41 F,81 %,NW,5 mph,0 mph,29.8 in,1-10,0
475,22:00:00,46 F,39 F,76 %,NW,6 mph,0 mph,29.9 in,1-10,0
476,22:00:00,45 F,39 F,81 %,NNW,9 mph,0 mph,29.9 in,1-10,0
477,23:00:00,45 F,39 F,81 %,NNW,8 mph,0 mph,29.9 in,1-10,0
478,23:00:00,45 F,39 F,81 %,NNW,8 mph,0 mph,29.9 in,1-10,0
479,00:00:00,45 F,39 F,81 %,NNW,8 mph,0 mph,29.9 in,1-11,0
480,12:30:00,43 F,39 F,87 %,NNW,8 mph,0 mph,29.9 in,1-11,0
481,1:00:00,43 F,37 F,81 %,NNW,8 mph,0 mph,29.9 in,1-11,0
482,1:30:00,43 F,37 F,81 %,NNW,12 mph,0 mph,29.9 in,1-11,0
483,2:00:00,43 F,37 F,81 %,NNW,10 mph,0 mph,29.9 in,1-11,0
484,2:30:00,43 F,37 F,81 %,NNW,12 mph,0 mph,29.9 in,1-11,0
485,3:00:00,41 F,37 F,87 %,NW,13 mph,0 mph,29.9 in,1-11,0
486,3:30:00,41 F,36 F,81 %,N,8 mph,0 mph,29.9 in,1-11,0
487,4:00:00,41 F,36 F,81 %,NNW,9 mph,0 mph,29.9 in,1-11,0
488,4:30:00,41 F,36 F,81 %,NNW,9 mph,0 mph,29.9 in,1-11,0
489,5:00:00,41 F,36 F,81 %,NNW,9 mph,0 mph,30.0 in,1-11,0
490,5:30:00,39 F,34 F,81 %,NNW,10 mph,0 mph,30.0 in,1-11,0
491,6:00:00,39 F,34 F,81 %,NNW,9 mph,0 mph,30.0 in,1-11,0
492,6:30:00,39 F,34 F,81 %,NNW,10 mph,0 mph,30.0 in,1-11,0
493,7:00:00,37 F,34 F,87 %,NW,9 mph,0 mph,30.0 in,1-11,0
494,7:30:00,37 F,34 F,87 %,NW,8 mph,0 mph,30.0 in,1-11,0
495,8:00:00,37 F,34 F,87 %,NW,8 mph,0 mph,30.1 in,1-11,0
496,8:30:00,37 F,32 F,81 %,NW,9 mph,0 mph,30.1 in,1-11,0
497,9:00:00,37 F,32 F,81 %,NW,7 mph,0 mph,30.1 in,1-11,0
498,9:30:00,39 F,34 F,81 %,NW,6 mph,0 mph,30.1 in,1-11,0
499,10:00:00,41 F,34 F,76 %,NW,7 mph,0 mph,30.1 in,1-11,0
500,10:30:00,45 F,34 F,66 %,NW,6 mph,0 mph,30.2 in,1-11,0
501,11:00:00,46 F,36 F,66 %,NW,5 mph,0 mph,30.2 in,1-11,0
502,11:30:00,50 F,36 F,58 %,VAR,2 mph,0 mph,30.2 in,1-11,0
503,12:00:00,54 F,36 F,51 %,CALM,0 mph,0 mph,30.2 in,1-11,0
504,24:00:00,54 F,36 F,51 %,S,3 mph,0 mph,30.2 in,1-11,0
505,13:00:00,54 F,37 F,54 %,SSW,7 mph,0 mph,30.2 in,1-11,0
506,13:00:00,54 F,39 F,58 %,SSW,8 mph,0 mph,30.2 in,1-11,0
507,14:00:00,54 F,39 F,58 %,SSW,10 mph,0 mph,30.1 in,1-11,0
508,14:00:00,55 F,39 F,54 %,SW,12 mph,0 mph,30.1 in,1-11,0
509,15:00:00,55 F,39 F,54 %,SW,12 mph,0 mph,30.2 in,1-11,0
510,15:00:00,55 F,39 F,54 %,SSW,13 mph,0 mph,30.2 in,1-11,0
511,16:00:00,55 F,41 F,58 %,SW,15 mph,0 mph,30.2 in,1-11,0
512,16:00:00,54 F,43 F,67 %,SSW,13 mph,0 mph,30.2 in,1-11,0
513,17:00:00,54 F,43 F,67 %,SW,14 mph,0 mph,30.2 in,1-11,0
514,17:00:00,54 F,43 F,67 %,SW,15 mph,0 mph,30.2 in,1-11,0
515,18:00:00,52 F,43 F,71 %,SW,13 mph,0 mph,30.2 in,1-11,0
516,18:00:00,52 F,43 F,71 %,SW,15 mph,0 mph,30.2 in,1-11,0
517,19:00:00,54 F,43 F,67 %,SW,16 mph,0 mph,30.2 in,1-11,0
518,19:00:00,54 F,43 F,67 %,SW,16 mph,0 mph,30.2 in,1-11,0
519,20:00:00,54 F,43 F,67 %,SW,17 mph,0 mph,30.2 in,1-11,0
520,20:00:00,54 F,41 F,62 %,WSW,16 mph,0 mph,30.2 in,1-11,0
521,21:00:00,54 F,43 F,67 %,WSW,13 mph,0 mph,30.2 in,1-11,0
522,21:00:00,55 F,43 F,63 %,WSW,15 mph,0 mph,30.2 in,1-11,0
523,22:00:00,55 F,43 F,63 %,WSW,15 mph,0 mph,30.2 in,1-11,0
524,22:00:00,55 F,43 F,63 %,SW,16 mph,0 mph,30.2 in,1-11,0
525,23:00:00,54 F,45 F,72 %,WSW,13 mph,0 mph,30.2 in,1-11,0
526,23:00:00,54 F,45 F,72 %,WSW,10 mph,0 mph,30.2 in,1-11,0
527,00:00:00,52 F,45 F,76 %,NNW,5 mph,0 mph,30.2 in,1-12,0
528,12:30:00,50 F,43 F,76 %,NNW,6 mph,0 mph,30.2 in,1-12,0
529,1:00:00,50 F,41 F,71 %,VAR,1 mph,0 mph,30.2 in,1-12,0
530,1:30:00,50 F,41 F,71 %,VAR,1 mph,0 mph,30.2 in,1-12,0
531,2:00:00,48 F,41 F,76 %,VAR,1 mph,0 mph,30.2 in,1-12,0
532,2:30:00,48 F,41 F,76 %,NNW,6 mph,0 mph,30.2 in,1-12,0
533,3:00:00,48 F,41 F,76 %,NW,7 mph,0 mph,30.2 in,1-12,0
534,3:30:00,48 F,43 F,82 %,NW,7 mph,0 mph,30.2 in,1-12,0
535,4:00:00,48 F,41 F,76 %,NW,8 mph,0 mph,30.2 in,1-12,0
536,4:30:00,46 F,41 F,81 %,NW,7 mph,0 mph,30.2 in,1-12,0
537,5:00:00,46 F,41 F,81 %,NW,8 mph,0 mph,30.2 in,1-12,0
538,5:30:00,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,1-12,0
539,6:00:00,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,1-12,0
540,6:30:00,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,1-12,0
541,7:00:00,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,1-12,0
542,7:30:00,45 F,39 F,81 %,NW,9 mph,0 mph,30.2 in,1-12,0
543,8:00:00,46 F,39 F,76 %,NNW,12 mph,0 mph,30.2 in,1-12,0
544,8:30:00,46 F,39 F,76 %,NNW,10 mph,0 mph,30.2 in,1-12,0
545,9:00:00,46 F,41 F,81 %,NNW,9 mph,0 mph,30.2 in,1-12,0
546,9:30:00,48 F,41 F,76 %,NW,6 mph,0 mph,30.2 in,1-12,0
547,10:00:00,52 F,43 F,71 %,WNW,6 mph,0 mph,30.2 in,1-12,0
548,10:30:00,55 F,46 F,72 %,WNW,5 mph,0 mph,30.2 in,1-12,0
549,11:00:00,55 F,45 F,67 %,WNW,7 mph,0 mph,30.2 in,1-12,0
550,11:30:00,55 F,45 F,67 %,NNW,7 mph,0 mph,30.2 in,1-12,0
551,12:00:00,57 F,46 F,67 %,WNW,5 mph,0 mph,30.1 in,1-12,0
552,24:00:00,59 F,50 F,72 %,VAR,1 mph,0 mph,30.1 in,1-12,0
553,13:00:00,59 F,50 F,72 %,SW,12 mph,0 mph,30.1 in,1-12,0
554,13:00:00,59 F,48 F,67 %,SSW,12 mph,0 mph,30.1 in,1-12,0
555,14:00:00,59 F,50 F,72 %,SW,16 mph,0 mph,30.1 in,1-12,0
556,14:00:00,59 F,52 F,77 %,SW,17 mph,0 mph,30.0 in,1-12,0
557,15:00:00,59 F,52 F,77 %,SW,20 mph,0 mph,30.0 in,1-12,0
558,15:00:00,59 F,52 F,77 %,SW,17 mph,0 mph,30.0 in,1-12,0
559,16:00:00,59 F,52 F,77 %,SW,20 mph,0 mph,30.0 in,1-12,0
560,16:00:00,59 F,54 F,82 %,SW,20 mph,0 mph,30.0 in,1-12,0
561,17:00:00,57 F,54 F,88 %,SW,16 mph,0 mph,30.0 in,1-12,0
562,17:00:00,57 F,54 F,88 %,SW,15 mph,0 mph,30.0 in,1-12,0
563,18:00:00,57 F,54 F,88 %,SW,14 mph,0 mph,30.0 in,1-12,0
564,18:00:00,57 F,52 F,82 %,SW,10 mph,0 mph,30.0 in,1-12,0
565,19:00:00,55 F,52 F,88 %,WSW,13 mph,0 mph,29.9 in,1-12,0
566,19:00:00,57 F,50 F,77 %,WSW,17 mph,0 mph,29.9 in,1-12,0
567,20:00:00,57 F,50 F,77 %,WSW,21 mph,0 mph,29.9 in,1-12,0
568,20:00:00,55 F,50 F,82 %,WSW,21 mph,0 mph,29.9 in,1-12,0
569,21:00:00,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,1-12,0
570,21:00:00,55 F,52 F,88 %,WSW,16 mph,0 mph,29.9 in,1-12,0
571,22:00:00,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,1-12,0
572,22:00:00,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,1-12,0
573,23:00:00,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,1-12,0
574,23:00:00,57 F,52 F,82 %,WSW,20 mph,0 mph,29.9 in,1-12,0
575,00:00:00,57 F,52 F,82 %,WSW,21 mph,0 mph,29.9 in,1-13,0
576,12:30:00,55 F,54 F,94 %,WSW,17 mph,0 mph,29.9 in,1-13,0
577,1:00:00,55 F,52 F,88 %,WSW,14 mph,0 mph,29.9 in,1-13,0
578,1:30:00,54 F,50 F,88 %,NNE,6 mph,0 mph,29.9 in,1-13,0
579,2:00:00,54 F,46 F,77 %,WNW,7 mph,0 mph,29.9 in,1-13,0
580,2:30:00,55 F,45 F,67 %,W,10 mph,0 mph,29.9 in,1-13,0
581,3:00:00,57 F,43 F,59 %,W,12 mph,0 mph,29.9 in,1-13,0
582,3:30:00,57 F,43 F,59 %,WSW,12 mph,0 mph,29.9 in,1-13,0
583,4:00:00,59 F,43 F,55 %,VAR,7 mph,0 mph,29.9 in,1-13,0
584,4:30:00,54 F,43 F,67 %,WSW,3 mph,0 mph,29.8 in,1-13,0
585,5:00:00,54 F,43 F,67 %,W,9 mph,0 mph,29.9 in,1-13,0
586,5:30:00,54 F,43 F,67 %,WNW,7 mph,0 mph,29.8 in,1-13,0
587,6:00:00,54 F,39 F,58 %,WSW,9 mph,0 mph,29.8 in,1-13,0
588,6:30:00,54 F,39 F,58 %,WSW,13 mph,0 mph,29.8 in,1-13,0
589,7:00:00,55 F,36 F,47 %,WSW,20 mph,0 mph,29.8 in,1-13,0
590,7:30:00,54 F,34 F,47 %,WSW,21 mph,0 mph,29.9 in,1-13,0
591,8:00:00,54 F,32 F,44 %,W,15 mph,0 mph,29.9 in,1-13,0
592,8:30:00,54 F,30 F,41 %,W,21 mph,0 mph,29.9 in,1-13,0
593,9:00:00,54 F,30 F,41 %,WNW,22 mph,0 mph,29.9 in,1-13,0
594,9:30:00,55 F,32 F,41 %,WNW,20 mph,0 mph,29.9 in,1-13,0
595,10:00:00,54 F,30 F,41 %,WNW,20 mph,0 mph,29.9 in,1-13,0
596,10:30:00,54 F,30 F,41 %,NW,25 mph,0 mph,29.9 in,1-13,0
597,11:00:00,54 F,32 F,44 %,NW,24 mph,0 mph,29.9 in,1-13,0
598,11:30:00,55 F,32 F,41 %,NW,22 mph,0 mph,29.9 in,1-13,0
