,Datetime,Id,District Name,Weekday,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude,Datetime.1
3762,2017-10-25 09:00:00,2017S008819    ,Sant Andreu,Wednesday,Morning,1,0,1,2,2.1836580000000003,41.434136,2017-10-25 09:00:00
2360,2017-10-25 11:00:00,2017S008823    ,Horta-Guinardó,Wednesday,Morning,1,0,1,2,2.168192,41.412596,2017-10-25 11:00:00
5680,2017-10-25 12:00:00,2017S008825    ,Eixample,Wednesday,Morning,1,0,1,2,2.182474,41.40042,2017-10-25 12:00:00
785,2017-10-25 13:00:00,2017S008826    ,Les Corts,Wednesday,Morning,1,0,1,2,2.13086,41.384175,2017-10-25 13:00:00
687,2017-10-25 14:00:00,2017S008832    ,Sants-Montjuïc,Wednesday,Afternoon,2,0,2,5,2.168121,41.361562,2017-10-25 14:00:00
3866,2017-10-25 15:00:00,2017S008830    ,Sant Martí,Wednesday,Afternoon,1,0,1,2,2.210847,41.41773,2017-10-25 15:00:00
1611,2017-10-25 16:00:00,2017S008836    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.161854,41.38819,2017-10-25 16:00:00
1508,2017-10-25 17:00:00,2017S008839    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.1482810000000003,41.37967800000001,2017-10-25 17:00:00
4860,2017-10-25 19:00:00,2017S008841    ,Horta-Guinardó,Wednesday,Afternoon,1,0,1,2,2.131395,41.425179,2017-10-25 19:00:00
6102,2017-10-25 20:00:00,2017S008847    ,Sarrià-Sant Gervasi,Wednesday,Afternoon,1,0,1,2,2.144863,41.402703,2017-10-25 20:00:00
1810,2017-10-25 21:00:00,2017S008846    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.172039,41.400953,2017-10-25 21:00:00
230,2017-10-25 23:00:00,2017S008850    ,Ciutat Vella,Wednesday,Night,1,0,1,2,2.184135,41.38215200000001,2017-10-25 23:00:00
1250,2017-10-26 07:00:00,2017S008852    ,Unknown,Thursday,Morning,0,1,1,2,2.182588,41.439233,2017-10-26 07:00:00
84,2017-10-26 08:00:00,2017S008856    ,Sant Martí,Thursday,Morning,1,0,1,1,2.203962,41.407568,2017-10-26 08:00:00
1003,2017-10-26 09:00:00,2017S008859    ,Gràcia,Thursday,Morning,1,0,1,1,2.152123,41.403693,2017-10-26 09:00:00
4280,2017-10-26 11:00:00,2017S008858    ,Eixample,Thursday,Morning,1,0,1,2,2.15262,41.391892,2017-10-26 11:00:00
719,2017-10-26 13:00:00,2017S008864    ,Sants-Montjuïc,Thursday,Morning,1,0,1,1,2.1425560000000003,41.375267,2017-10-26 13:00:00
7493,2017-10-26 14:00:00,2017S008862    ,Horta-Guinardó,Thursday,Afternoon,1,0,1,1,2.144068,41.421541,2017-10-26 14:00:00
5040,2017-10-26 15:00:00,2017S008865    ,Sant Andreu,Thursday,Afternoon,0,0,0,2,2.19356,41.44928400000001,2017-10-26 15:00:00
6196,2017-10-26 16:00:00,2017S008867    ,Horta-Guinardó,Thursday,Afternoon,1,0,1,2,2.141889,41.423759,2017-10-26 16:00:00
3466,2017-10-26 17:00:00,2017S008866    ,Sarrià-Sant Gervasi,Thursday,Afternoon,2,0,2,2,2.1361380000000003,41.405929,2017-10-26 17:00:00
1960,2017-10-26 18:00:00,2017S008870    ,Sants-Montjuïc,Thursday,Afternoon,1,0,1,1,2.134416,41.367,2017-10-26 18:00:00
3840,2017-10-26 19:00:00,2017S008875    ,Sant Martí,Thursday,Afternoon,2,0,2,2,2.191767,41.411606,2017-10-26 19:00:00
6466,2017-10-26 20:00:00,2017S008873    ,Sant Martí,Thursday,Afternoon,1,1,2,1,2.192518,41.413192,2017-10-26 20:00:00
78,2017-10-26 21:00:00,2017S008874    ,Sant Martí,Thursday,Afternoon,1,0,1,2,2.203962,41.407568,2017-10-26 21:00:00
2317,2017-10-26 22:00:00,2017S008876    ,Horta-Guinardó,Thursday,Night,2,0,2,3,2.160782,41.423641,2017-10-26 22:00:00
1901,2017-10-26 23:00:00,2017S008880    ,Sants-Montjuïc,Thursday,Night,0,0,0,2,2.137634,41.36606,2017-10-26 23:00:00
406,2017-10-27 01:00:00,2017S008882    ,Eixample,Friday,Night,1,0,1,2,2.160748,41.390739,2017-10-27 01:00:00
1532,2017-10-27 05:00:00,2017S008883    ,Eixample,Friday,Night,1,0,1,1,2.162627,41.385505,2017-10-27 05:00:00
7933,2017-10-27 06:00:00,2017S008884    ,Ciutat Vella,Friday,Morning,1,0,1,2,2.178637,41.376449,2017-10-27 06:00:00
767,2017-10-27 08:00:00,2017S008890    ,Sants-Montjuïc,Friday,Morning,1,0,1,2,2.132197,41.375466,2017-10-27 08:00:00
4483,2017-10-27 09:00:00,2017S008891    ,Sants-Montjuïc,Friday,Morning,2,0,2,2,2.111894,41.335371,2017-10-27 09:00:00
8103,2017-10-27 10:00:00,2017S008888    ,Eixample,Friday,Morning,1,0,1,2,2.151223,41.377315,2017-10-27 10:00:00
2465,2017-10-27 11:00:00,2017S008898    ,Sant Andreu,Friday,Morning,1,0,1,1,2.19095,41.436962,2017-10-27 11:00:00
1991,2017-10-27 12:00:00,2017S008895    ,Les Corts,Friday,Morning,1,0,1,2,2.131471,41.382883,2017-10-27 12:00:00
1238,2017-10-27 13:00:00,2017S008899    ,Sant Andreu,Friday,Morning,1,0,1,2,2.2075240000000003,41.441601,2017-10-27 13:00:00
6898,2017-10-27 14:00:00,2017S008901    ,Eixample,Friday,Afternoon,1,0,1,2,2.165635,41.392536,2017-10-27 14:00:00
389,2017-10-27 15:00:00,2017S008904    ,Eixample,Friday,Afternoon,1,0,1,2,2.157318,41.383073,2017-10-27 15:00:00
255,2017-10-27 16:00:00,2017S008905    ,Eixample,Friday,Afternoon,2,0,2,2,2.1494,41.383924,2017-10-27 16:00:00
9516,2017-10-27 17:00:00,2017S008906    ,Eixample,Friday,Afternoon,2,0,2,2,2.169936,41.399124,2017-10-27 17:00:00
1969,2017-10-27 18:00:00,2017S008907    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,2,2.142525,41.380617,2017-10-27 18:00:00
1082,2017-10-27 19:00:00,2017S008927    ,Horta-Guinardó,Friday,Afternoon,1,0,1,2,2.1526650000000003,41.438175,2017-10-27 19:00:00
1165,2017-10-27 20:00:00,2017S008912    ,Nou Barris,Friday,Afternoon,1,0,1,1,2.173532,41.427694,2017-10-27 20:00:00
4809,2017-10-27 21:00:00,2017S008910    ,Gràcia,Friday,Afternoon,1,0,1,2,2.149392,41.406132,2017-10-27 21:00:00
8282,2017-10-27 23:00:00,2017S008913    ,Eixample,Friday,Night,2,1,3,2,2.179047,41.395634,2017-10-27 23:00:00
7295,2017-10-28 00:00:00,2017S008915    ,Sarrià-Sant Gervasi,Saturday,Night,4,0,4,2,2.147492,41.40032100000001,2017-10-28 00:00:00
9948,2017-10-28 02:00:00,2017S008917    ,Sarrià-Sant Gervasi,Saturday,Night,0,0,0,1,2.137677,41.399907,2017-10-28 02:00:00
8106,2017-10-28 03:00:00,2017S008918    ,Eixample,Saturday,Night,1,0,1,1,2.15846,41.383924,2017-10-28 03:00:00
8531,2017-10-28 04:00:00,2017S008919    ,Les Corts,Saturday,Night,0,0,0,1,2.104609,41.385015,2017-10-28 04:00:00
8255,2017-10-28 06:00:00,2017S008920    ,Eixample,Saturday,Morning,1,0,1,1,2.164116,41.388186,2017-10-28 06:00:00
6430,2017-10-28 09:00:00,2017S008922    ,Sant Martí,Saturday,Morning,1,0,1,1,2.180607,41.414672,2017-10-28 09:00:00
3333,2017-10-28 12:00:00,2017S008923    ,Les Corts,Saturday,Morning,2,0,2,2,2.111129,41.391266,2017-10-28 12:00:00
7816,2017-10-28 13:00:00,2017S008930    ,Sant Martí,Saturday,Morning,1,0,1,2,2.197063,41.411044,2017-10-28 13:00:00
4514,2017-10-28 16:00:00,2017S008925    ,Sants-Montjuïc,Saturday,Afternoon,2,0,2,2,2.145132,41.371695,2017-10-28 16:00:00
2921,2017-10-28 17:00:00,2017S008928    ,Eixample,Saturday,Afternoon,0,1,1,2,2.157335,41.38818,2017-10-28 17:00:00
1140,2017-10-28 20:00:00,2017S008932    ,Nou Barris,Saturday,Afternoon,1,0,1,2,2.176155,41.44538,2017-10-28 20:00:00
8073,2017-10-28 21:00:00,2017S008937    ,Eixample,Saturday,Afternoon,1,0,1,3,2.15998,41.393601,2017-10-28 21:00:00
2114,2017-10-28 22:00:00,2017S008934    ,Sarrià-Sant Gervasi,Saturday,Night,1,0,1,2,2.121824,41.392126,2017-10-28 22:00:00
3432,2017-10-29 10:00:00,2017S008938    ,Sarrià-Sant Gervasi,Sunday,Morning,4,0,4,3,2.125775,41.398599,2017-10-29 10:00:00
1037,2017-10-29 11:00:00,2017S008943    ,Gràcia,Sunday,Morning,1,0,1,1,2.170998,41.397994,2017-10-29 11:00:00
1793,2017-10-29 12:00:00,2017S008939    ,Eixample,Sunday,Morning,2,0,2,2,2.18351,41.400877,2017-10-29 12:00:00
4046,2017-10-29 13:00:00,2017S008945    ,Ciutat Vella,Sunday,Morning,1,0,1,2,2.18304,41.388628,2017-10-29 13:00:00
4889,2017-10-29 14:00:00,2017S008940    ,Horta-Guinardó,Sunday,Afternoon,1,0,1,1,2.159718,41.433964,2017-10-29 14:00:00
7356,2017-10-29 15:00:00,2017S008941    ,Sarrià-Sant Gervasi,Sunday,Afternoon,3,0,3,2,2.130786,41.397097,2017-10-29 15:00:00
98,2017-10-29 17:00:00,2017S008946    ,Sant Martí,Sunday,Afternoon,1,0,1,1,2.201731,41.409239,2017-10-29 17:00:00
8557,2017-10-29 18:00:00,2017S008947    ,Les Corts,Sunday,Afternoon,1,0,1,3,2.117048,41.385691,2017-10-29 18:00:00
4124,2017-10-29 19:00:00,2017S008948    ,Eixample,Sunday,Afternoon,1,0,1,2,2.157555,41.377781,2017-10-29 19:00:00
167,2017-10-29 21:00:00,2017S008950    ,Ciutat Vella,Sunday,Afternoon,0,0,0,1,2.177624,41.374301,2017-10-29 21:00:00
4267,2017-10-29 22:00:00,2017S008952    ,Eixample,Sunday,Night,1,0,1,2,2.1697740000000003,41.395845,2017-10-29 22:00:00
1518,2017-10-30 03:00:00,2017S008953    ,Eixample,Monday,Night,0,0,0,2,2.1490240000000003,41.382383,2017-10-30 03:00:00
6039,2017-10-30 06:00:00,2017S008961    ,Sarrià-Sant Gervasi,Monday,Morning,1,0,1,2,2.124472,41.401621,2017-10-30 06:00:00
1204,2017-10-30 07:00:00,2017S008968    ,Sant Andreu,Monday,Morning,1,0,1,4,2.1845950000000003,41.435802,2017-10-30 07:00:00
269,2017-10-30 08:00:00,2017S008956    ,Eixample,Monday,Morning,1,0,1,2,2.147159,41.38053,2017-10-30 08:00:00
1727,2017-10-30 09:00:00,2017S008960    ,Eixample,Monday,Morning,1,0,1,2,2.167507,41.39244,2017-10-30 09:00:00
674,2017-10-30 10:00:00,2017S008963    ,Sants-Montjuïc,Monday,Morning,2,0,2,2,2.156821,41.352475,2017-10-30 10:00:00
1183,2017-10-30 11:00:00,2017S008966    ,Sant Andreu,Monday,Morning,2,0,2,1,2.183972,41.423153000000006,2017-10-30 11:00:00
7982,2017-10-30 13:00:00,2017S008970    ,Eixample,Monday,Morning,2,0,2,2,2.151848,41.376715,2017-10-30 13:00:00
1922,2017-10-30 14:00:00,2017S008972    ,Sants-Montjuïc,Monday,Afternoon,1,0,1,2,2.148113,41.374967,2017-10-30 14:00:00
214,2017-10-30 15:00:00,2017S008971    ,Ciutat Vella,Monday,Afternoon,1,0,1,2,2.185192,41.384459,2017-10-30 15:00:00
7569,2017-10-30 16:00:00,2017S008973    ,Horta-Guinardó,Monday,Afternoon,1,0,1,3,2.173987,41.411074,2017-10-30 16:00:00
451,2017-10-30 17:00:00,2017S008977    ,Eixample,Monday,Afternoon,1,0,1,1,2.170866,41.399615,2017-10-30 17:00:00
1284,2017-10-30 18:00:00,2017S008979    ,Sant Martí,Monday,Afternoon,1,0,1,2,2.185657,41.40606500000001,2017-10-30 18:00:00
22,2017-10-30 20:00:00,2017S008987    ,Sant Martí,Monday,Afternoon,1,0,1,2,2.1840330000000003,41.408102,2017-10-30 20:00:00
9517,2017-10-30 21:00:00,2017S008986    ,Eixample,Monday,Afternoon,0,0,0,2,2.169936,41.399124,2017-10-30 21:00:00
7905,2017-10-30 22:00:00,2017S008984    ,Sant Martí,Monday,Night,3,0,3,2,2.199916,41.391337,2017-10-30 22:00:00
6823,2017-10-31 03:00:00,2017S008989    ,Eixample,Tuesday,Night,1,0,1,1,2.156205,41.385633,2017-10-31 03:00:00
7235,2017-10-31 04:00:00,2017S008990    ,Sarrià-Sant Gervasi,Tuesday,Night,0,0,0,2,2.13414,41.39934,2017-10-31 04:00:00
8682,2017-10-31 06:00:00,2017S008991    ,Sarrià-Sant Gervasi,Tuesday,Morning,2,0,2,2,2.133306,41.414305,2017-10-31 06:00:00
7105,2017-10-31 08:00:00,2017S008992    ,Sants-Montjuïc,Tuesday,Morning,1,0,1,2,2.143666,41.357574,2017-10-31 08:00:00
4963,2017-10-31 10:00:00,2017S008994    ,Nou Barris,Tuesday,Morning,2,0,2,3,2.170593,41.442922,2017-10-31 10:00:00
5819,2017-10-31 13:00:00,2017S008996    ,Sants-Montjuïc,Tuesday,Morning,2,0,2,3,2.147519,41.373836,2017-10-31 13:00:00
193,2017-10-31 14:00:00,2017S009001    ,Ciutat Vella,Tuesday,Afternoon,1,0,1,1,2.165814,41.385829,2017-10-31 14:00:00
4575,2017-10-31 15:00:00,2017S009005    ,Les Corts,Tuesday,Afternoon,0,0,0,1,2.117779,41.377318,2017-10-31 15:00:00
3071,2017-10-31 16:00:00,2017S009003    ,Eixample,Tuesday,Afternoon,1,0,1,2,2.166097,41.389339,2017-10-31 16:00:00
6653,2017-10-31 17:00:00,2017S009006    ,Ciutat Vella,Tuesday,Afternoon,1,0,1,2,2.176959,41.385301,2017-10-31 17:00:00
69,2017-10-31 19:00:00,2017S009012    ,Sant Martí,Tuesday,Afternoon,1,0,1,2,2.202633,41.418803,2017-10-31 19:00:00
4521,2017-10-31 20:00:00,2017S009015    ,Sants-Montjuïc,Tuesday,Afternoon,1,0,1,1,2.129953,41.376958,2017-10-31 20:00:00
808,2017-10-31 21:00:00,2017S009017    ,Les Corts,Tuesday,Afternoon,1,0,1,2,2.1326080000000003,41.389624,2017-10-31 21:00:00
1832,2017-10-31 22:00:00,2017S009020    ,Eixample,Tuesday,Night,1,0,1,2,2.176069,41.402417,2017-10-31 22:00:00
3760,2017-10-31 23:00:00,2017S009019    ,Sant Andreu,Tuesday,Night,0,0,0,2,2.187336,41.417399,2017-10-31 23:00:00
2335,2017-11-01 00:00:00,2017S009026    ,Horta-Guinardó,Wednesday,Night,1,0,1,2,2.1579580000000003,41.427653,2017-11-01 00:00:00
517,2017-11-01 01:00:00,2017S009024    ,Eixample,Wednesday,Night,1,0,1,2,2.169896,41.390642,2017-11-01 01:00:00
268,2017-11-01 08:00:00,2017S009025    ,Eixample,Wednesday,Morning,1,0,1,2,2.147159,41.38053,2017-11-01 08:00:00
10218,2017-11-01 12:00:00,2017S009027    ,Nou Barris,Wednesday,Morning,1,0,1,2,2.17413,41.444434,2017-11-01 12:00:00
3422,2017-11-01 13:00:00,2017S009029    ,Sarrià-Sant Gervasi,Wednesday,Morning,1,0,1,2,2.120046,41.405841,2017-11-01 13:00:00
2430,2017-11-01 14:00:00,2017S009030    ,Nou Barris,Wednesday,Afternoon,4,0,4,2,2.174521,41.428944,2017-11-01 14:00:00
393,2017-11-01 18:00:00,2017S009031    ,Eixample,Wednesday,Afternoon,1,0,1,2,2.156441,41.385682,2017-11-01 18:00:00
6754,2017-11-01 20:00:00,2017S009033    ,Eixample,Wednesday,Afternoon,1,0,1,3,2.180009,41.403541,2017-11-01 20:00:00
10111,2017-11-01 21:00:00,2017S009034    ,Gràcia,Wednesday,Afternoon,1,0,1,2,2.166701,41.40691,2017-11-01 21:00:00
2394,2017-11-02 05:00:00,2017S009035    ,Nou Barris,Thursday,Night,1,0,1,2,2.175378,41.445715,2017-11-02 05:00:00
6239,2017-11-02 07:00:00,2017S009037    ,Horta-Guinardó,Thursday,Morning,1,0,1,2,2.166982,41.409796,2017-11-02 07:00:00
1558,2017-11-02 08:00:00,2017S009038    ,Eixample,Thursday,Morning,1,0,1,3,2.162231,41.390377,2017-11-02 08:00:00
4984,2017-11-02 09:00:00,2017S009040    ,Nou Barris,Thursday,Morning,1,0,1,3,2.174302,41.432717,2017-11-02 09:00:00
7620,2017-11-02 10:00:00,2017S009043    ,Nou Barris,Thursday,Morning,1,0,1,2,2.181281,41.439377,2017-11-02 10:00:00
6767,2017-11-02 11:00:00,2017S009047    ,Eixample,Thursday,Morning,1,0,1,2,2.177769,41.405254,2017-11-02 11:00:00
5923,2017-11-02 12:00:00,2017S009055    ,Les Corts,Thursday,Morning,1,0,1,1,2.143645,41.390505,2017-11-02 12:00:00
1219,2017-11-02 13:00:00,2017S009056    ,Sant Andreu,Thursday,Morning,5,0,5,2,2.20493,41.444642,2017-11-02 13:00:00
3369,2017-11-02 15:00:00,2017S009050    ,Les Corts,Thursday,Afternoon,1,0,1,2,2.126554,41.387667,2017-11-02 15:00:00
1101,2017-11-02 16:00:00,2017S009053    ,Horta-Guinardó,Thursday,Afternoon,1,0,1,1,2.171321,41.408332,2017-11-02 16:00:00
4681,2017-11-02 17:00:00,2017S009059    ,Sarrià-Sant Gervasi,Thursday,Afternoon,0,1,1,1,2.140592,41.397175,2017-11-02 17:00:00
3697,2017-11-02 18:00:00,2017S009060    ,Nou Barris,Thursday,Afternoon,2,0,2,1,2.178812,41.449518,2017-11-02 18:00:00
2860,2017-11-02 19:00:00,2017S009062    ,Eixample,Thursday,Afternoon,1,0,1,2,2.157645,41.395813,2017-11-02 19:00:00
5330,2017-11-02 20:00:00,2017S009064    ,Ciutat Vella,Thursday,Afternoon,1,0,1,2,2.175366,41.388461,2017-11-02 20:00:00
7544,2017-11-02 21:00:00,2017S009065    ,Horta-Guinardó,Thursday,Afternoon,2,0,2,2,2.169231,41.408475,2017-11-02 21:00:00
5240,2017-11-02 23:00:00,2017S009067    ,Ciutat Vella,Thursday,Night,1,0,1,2,2.172052,41.376969,2017-11-02 23:00:00
695,2017-11-03 00:00:00,2017S009066    ,Sants-Montjuïc,Friday,Night,1,0,1,1,2.129612,41.336163,2017-11-03 00:00:00
5413,2017-11-03 05:00:00,2017S009071    ,Eixample,Friday,Night,0,0,0,2,2.1618470000000003,41.39672,2017-11-03 05:00:00
149,2017-11-03 07:00:00,2017S009070    ,Sant Martí,Friday,Morning,1,0,1,2,2.21288,41.402187,2017-11-03 07:00:00
9216,2017-11-03 08:00:00,2017S009072    ,Sant Martí,Friday,Morning,1,0,1,2,2.188682,41.403765,2017-11-03 08:00:00
1657,2017-11-03 10:00:00,2017S009073    ,Eixample,Friday,Morning,1,0,1,1,2.154442,41.389288,2017-11-03 10:00:00
1360,2017-11-03 11:00:00,2017S009076    ,Sant Martí,Friday,Morning,1,0,1,2,2.192684,41.397387,2017-11-03 11:00:00
2448,2017-11-03 12:00:00,2017S009080    ,Sant Andreu,Friday,Morning,2,0,2,2,2.185806,41.425646,2017-11-03 12:00:00
179,2017-11-03 13:00:00,2017S009081    ,Ciutat Vella,Friday,Morning,0,0,0,1,2.174252,41.376651,2017-11-03 13:00:00
3601,2017-11-03 14:00:00,2017S009089    ,Horta-Guinardó,Friday,Afternoon,1,0,1,3,2.153769,41.438523,2017-11-03 14:00:00
3208,2017-11-03 15:00:00,2017S009088    ,Sants-Montjuïc,Friday,Afternoon,1,0,1,2,2.1193150000000003,41.330128,2017-11-03 15:00:00
2660,2017-11-03 16:00:00,2017S009084    ,Sant Martí,Friday,Afternoon,1,0,1,2,2.217285,41.4053,2017-11-03 16:00:00
812,2017-11-03 17:00:00,2017S009090    ,Les Corts,Friday,Afternoon,1,0,1,2,2.136198,41.385611,2017-11-03 17:00:00
1863,2017-11-03 18:00:00,2017S009092    ,Sants-Montjuïc,Friday,Afternoon,3,0,3,2,2.159254,41.372941,2017-11-03 18:00:00
7479,2017-11-03 19:00:00,2017S009096    ,Gràcia,Friday,Afternoon,1,0,1,2,2.165901,41.404988,2017-11-03 19:00:00
3784,2017-11-03 20:00:00,2017S009098    ,Sant Andreu,Friday,Afternoon,2,0,2,2,2.194653,41.435309,2017-11-03 20:00:00
440,2017-11-03 21:00:00,2017S009097    ,Eixample,Friday,Afternoon,1,0,1,2,2.156225,41.390736,2017-11-03 21:00:00
756,2017-11-04 07:00:00,2017S009105    ,Sants-Montjuïc,Saturday,Morning,0,0,0,6,2.135875,41.377632,2017-11-04 07:00:00
7760,2017-11-04 08:00:00,2017S009107    ,Sant Martí,Saturday,Morning,1,0,1,2,2.185863,41.402617,2017-11-04 08:00:00
3587,2017-11-04 11:00:00,2017S009109    ,Horta-Guinardó,Saturday,Morning,2,0,2,2,2.164857,41.426625,2017-11-04 11:00:00
944,2017-11-04 12:00:00,2017S009112    ,Sarrià-Sant Gervasi,Saturday,Morning,1,0,1,1,2.135917,41.41556,2017-11-04 12:00:00
1725,2017-11-04 13:00:00,2017S009111    ,Eixample,Saturday,Morning,1,0,1,2,2.17906,41.392237,2017-11-04 13:00:00
1599,2017-11-04 14:00:00,2017S009115    ,Eixample,Saturday,Afternoon,2,0,2,2,2.164884,41.39216500000001,2017-11-04 14:00:00
10184,2017-11-04 15:00:00,2017S009117    ,Horta-Guinardó,Saturday,Afternoon,0,0,0,2,2.180392,41.417157,2017-11-04 15:00:00
2412,2017-11-04 16:00:00,2017S009118    ,Nou Barris,Saturday,Afternoon,1,0,1,2,2.168287,41.428866,2017-11-04 16:00:00
357,2017-11-04 17:00:00,2017S009120    ,Eixample,Saturday,Afternoon,1,0,1,2,2.156578,41.395549,2017-11-04 17:00:00
2782,2017-11-04 18:00:00,2017S009126    ,Eixample,Saturday,Afternoon,1,0,1,2,2.150539,41.381379,2017-11-04 18:00:00
4884,2017-11-04 19:00:00,2017S009134    ,Horta-Guinardó,Saturday,Afternoon,0,0,0,1,2.147141,41.435727,2017-11-04 19:00:00
143,2017-11-04 20:00:00,2017S009139    ,Sant Martí,Saturday,Afternoon,3,0,3,2,2.193389,41.40004,2017-11-04 20:00:00
4553,2017-11-04 21:00:00,2017S009129    ,Sants-Montjuïc,Saturday,Afternoon,2,0,2,2,2.136054,41.380946,2017-11-04 21:00:00
1904,2017-11-04 22:00:00,2017S009136    ,Sants-Montjuïc,Saturday,Night,1,0,1,1,2.139566,41.36751,2017-11-04 22:00:00
5403,2017-11-04 23:00:00,2017S009132    ,Eixample,Saturday,Night,3,0,3,2,2.156427,41.378622,2017-11-04 23:00:00
307,2017-11-05 00:00:00,2017S009133    ,Eixample,Sunday,Night,0,1,1,1,2.162809,41.384192,2017-11-05 00:00:00
7330,2017-11-05 01:00:00,2017S009143    ,Sarrià-Sant Gervasi,Sunday,Night,0,0,0,1,2.117184,41.404013,2017-11-05 01:00:00
2859,2017-11-05 02:00:00,2017S009137    ,Eixample,Sunday,Night,0,1,1,1,2.162602,41.390652,2017-11-05 02:00:00
10109,2017-11-05 04:00:00,2017S009142    ,Gràcia,Sunday,Night,1,0,1,2,2.166385,41.403538,2017-11-05 04:00:00
4015,2017-11-05 06:00:00,2017S009141    ,Ciutat Vella,Sunday,Morning,0,0,0,2,2.188088,41.378039,2017-11-05 06:00:00
10329,2017-11-05 09:00:00,2017S009145    ,Sant Andreu,Sunday,Morning,2,0,2,2,2.201479,41.43417,2017-11-05 09:00:00
6146,2017-11-05 10:00:00,2017S009144    ,Gràcia,Sunday,Morning,1,0,1,1,2.154141,41.412414,2017-11-05 10:00:00
1038,2017-11-05 11:00:00,2017S009146    ,Gràcia,Sunday,Morning,1,0,1,2,2.169769,41.404378,2017-11-05 11:00:00
4913,2017-11-05 12:00:00,2017S009148    ,Horta-Guinardó,Sunday,Morning,1,0,1,2,2.171022,41.408714,2017-11-05 12:00:00
4906,2017-11-05 13:00:00,2017S009155    ,Horta-Guinardó,Sunday,Morning,1,0,1,1,2.156475,41.437746,2017-11-05 13:00:00
3505,2017-11-05 14:00:00,2017S009156    ,Sarrià-Sant Gervasi,Sunday,Afternoon,2,0,2,1,2.103959,41.416865,2017-11-05 14:00:00
3130,2017-11-05 15:00:00,2017S009151    ,Eixample,Sunday,Afternoon,2,0,2,2,2.175579,41.403618,2017-11-05 15:00:00
2381,2017-11-05 16:00:00,2017S009153    ,Nou Barris,Sunday,Afternoon,0,0,0,2,2.172939,41.460168,2017-11-05 16:00:00
820,2017-11-05 20:00:00,2017S009158    ,Sarrià-Sant Gervasi,Sunday,Afternoon,1,0,1,1,2.137378,41.401348,2017-11-05 20:00:00
9208,2017-11-06 07:00:00,2017S009159    ,Sant Martí,Monday,Morning,0,1,1,2,2.214588,41.403472,2017-11-06 07:00:00
949,2017-11-06 08:00:00,2017S009160    ,Sarrià-Sant Gervasi,Monday,Morning,2,0,2,3,2.131585,41.413949,2017-11-06 08:00:00
1343,2017-11-06 09:00:00,2017S009162    ,Sant Martí,Monday,Morning,2,0,2,2,2.211219,41.409144,2017-11-06 09:00:00
5320,2017-11-06 11:00:00,2017S009164    ,Ciutat Vella,Monday,Morning,0,1,1,2,2.191425,41.384372,2017-11-06 11:00:00
6420,2017-11-06 12:00:00,2017S009165    ,Sant Andreu,Monday,Morning,2,0,2,4,2.203828,41.445821,2017-11-06 12:00:00
4663,2017-11-06 13:00:00,2017S009167    ,Sarrià-Sant Gervasi,Monday,Morning,1,0,1,2,2.152045,41.399693,2017-11-06 13:00:00
2014,2017-11-06 14:00:00,2017S009347    ,Les Corts,Monday,Afternoon,1,0,1,2,2.143645,41.390505,2017-11-06 14:00:00
3512,2017-11-06 15:00:00,2017S009169    ,Gràcia,Monday,Afternoon,1,0,1,2,2.137884,41.415666,2017-11-06 15:00:00
4241,2017-11-06 17:00:00,2017S009170    ,Eixample,Monday,Afternoon,1,0,1,2,2.169928,41.399132,2017-11-06 17:00:00
6202,2017-11-06 18:00:00,2017S009171    ,Horta-Guinardó,Monday,Afternoon,1,0,1,1,2.156034,41.4296,2017-11-06 18:00:00
294,2017-11-06 19:00:00,2017S009172    ,Eixample,Monday,Afternoon,1,0,1,1,2.160946,41.380329,2017-11-06 19:00:00
5006,2017-11-06 20:00:00,2017S009207    ,Sant Andreu,Monday,Afternoon,1,0,1,2,2.191402,41.417911,2017-11-06 20:00:00
3892,2017-11-06 21:00:00,2017S009174    ,Sant Martí,Monday,Afternoon,0,1,1,2,2.197063,41.411044,2017-11-06 21:00:00
1026,2017-11-07 08:00:00,2017S009176    ,Gràcia,Tuesday,Morning,1,0,1,2,2.155459,41.399843,2017-11-07 08:00:00
1438,2017-11-07 09:00:00,2017S009183    ,Ciutat Vella,Tuesday,Morning,1,0,1,1,2.175581,41.383855,2017-11-07 09:00:00
2976,2017-11-07 10:00:00,2017S009188    ,Eixample,Tuesday,Morning,1,0,1,1,2.1539490000000003,41.390746,2017-11-07 10:00:00
6573,2017-11-07 11:00:00,2017S009204    ,Ciutat Vella,Tuesday,Morning,1,0,1,2,2.175424,41.376237,2017-11-07 11:00:00
817,2017-11-07 12:00:00,2017S009201    ,Sarrià-Sant Gervasi,Tuesday,Morning,0,0,0,1,2.138023,41.402618,2017-11-07 12:00:00
6100,2017-11-07 13:00:00,2017S009199    ,Sarrià-Sant Gervasi,Tuesday,Morning,1,0,1,2,2.134274,41.40266,2017-11-07 13:00:00
1185,2017-11-07 14:00:00,2017S009195    ,Sant Andreu,Tuesday,Afternoon,1,0,1,2,2.186909,41.420327,2017-11-07 14:00:00
