Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Date,State Holiday
6:00 AM,36 F,28 F,75 %,NNW,15 mph,0 mph,30.4 in,1/7,0
6:30 AM,36 F,28 F,75 %,NNW,16 mph,0 mph,30.4 in,1/7,0
7:00 AM,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,1/7,0
7:30 AM,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,1/7,0
8:00 AM,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,1/7,0
8:30 AM,36 F,28 F,75 %,NNW,14 mph,0 mph,30.4 in,1/7,0
9:00 AM,36 F,28 F,75 %,NNW,13 mph,0 mph,30.4 in,1/7,0
9:30 AM,37 F,28 F,70 %,NNW,13 mph,0 mph,30.4 in,1/7,0
10:00 AM,37 F,28 F,70 %,NNW,15 mph,0 mph,30.4 in,1/7,0
10:30 AM,39 F,30 F,70 %,NNW,14 mph,28 mph,30.4 in,1/7,0
11:00 AM,41 F,30 F,65 %,NNW,12 mph,0 mph,30.4 in,1/7,0
11:30 AM,45 F,32 F,61 %,NNW,10 mph,0 mph,30.4 in,1/7,0
12:00 PM,46 F,32 F,57 %,NW,8 mph,20 mph,30.4 in,1/7,0
12:30 PM,48 F,34 F,57 %,NNW,8 mph,0 mph,30.4 in,1/7,0
1:00 PM,50 F,34 F,54 %,NW,6 mph,0 mph,30.4 in,1/7,0
1:30 PM,52 F,36 F,54 %,WNW,3 mph,0 mph,30.4 in,1/7,0
2:00 PM,54 F,36 F,51 %,W,1 mph,0 mph,30.4 in,1/7,0
2:30 PM,54 F,36 F,51 %,SSW,6 mph,0 mph,30.4 in,1/7,0
3:00 PM,54 F,32 F,44 %,WSW,5 mph,0 mph,30.4 in,1/7,0
3:30 PM,52 F,30 F,44 %,SSW,5 mph,0 mph,30.4 in,1/7,0
4:00 PM,54 F,30 F,41 %,S,3 mph,0 mph,30.4 in,1/7,0
4:30 PM,54 F,30 F,41 %,VAR,1 mph,0 mph,30.4 in,1/7,0
5:00 PM,54 F,30 F,41 %,CALM,0 mph,0 mph,30.4 in,1/7,0
5:30 PM,52 F,30 F,44 %,CALM,0 mph,0 mph,30.4 in,1/7,0
6:00 PM,50 F,30 F,47 %,CALM,0 mph,0 mph,30.4 in,1/7,0
6:30 PM,46 F,34 F,62 %,CALM,0 mph,0 mph,30.4 in,1/7,0
7:00 PM,45 F,34 F,66 %,WNW,3 mph,0 mph,30.4 in,1/7,0
7:30 PM,43 F,34 F,70 %,NW,6 mph,0 mph,30.4 in,1/7,0
8:00 PM,43 F,34 F,70 %,NW,7 mph,0 mph,30.4 in,1/7,0
8:30 PM,43 F,34 F,70 %,NW,6 mph,0 mph,30.4 in,1/7,0
9:00 PM,43 F,34 F,70 %,NW,7 mph,0 mph,30.4 in,1/7,0
9:30 PM,41 F,34 F,76 %,NW,6 mph,0 mph,30.4 in,1/7,0
10:00 PM,41 F,34 F,76 %,NW,6 mph,0 mph,30.4 in,1/7,0
10:30 PM,41 F,34 F,76 %,NW,9 mph,0 mph,30.4 in,1/7,0
11:00 PM,41 F,32 F,70 %,NNW,10 mph,0 mph,30.4 in,1/7,0
11:30 PM,41 F,32 F,70 %,NNW,12 mph,0 mph,30.4 in,1/7,0
12:00 AM,41 F,30 F,65 %,NNW,10 mph,0 mph,30.4 in,1/8,0
12:30 AM,41 F,30 F,65 %,NNW,12 mph,0 mph,30.4 in,1/8,0
1:00 AM,41 F,30 F,65 %,NNW,14 mph,0 mph,30.4 in,1/8,0
1:30 AM,41 F,30 F,65 %,NNW,14 mph,0 mph,30.4 in,1/8,0
2:00 AM,39 F,30 F,70 %,NW,14 mph,0 mph,30.3 in,1/8,0
2:30 AM,39 F,30 F,70 %,NW,15 mph,0 mph,30.3 in,1/8,0
3:00 AM,39 F,30 F,70 %,NW,16 mph,0 mph,30.3 in,1/8,0
3:30 AM,39 F,28 F,65 %,NW,15 mph,0 mph,30.3 in,1/8,0
4:00 AM,39 F,28 F,65 %,NW,15 mph,0 mph,30.3 in,1/8,0
4:30 AM,39 F,28 F,65 %,NNW,13 mph,0 mph,30.3 in,1/8,0
5:00 AM,39 F,27 F,61 %,NNW,14 mph,0 mph,30.3 in,1/8,0
5:30 AM,39 F,28 F,65 %,NNW,15 mph,0 mph,30.3 in,1/8,0
6:00 AM,39 F,28 F,65 %,NNW,14 mph,0 mph,30.3 in,1/8,0
6:30 AM,39 F,28 F,65 %,NW,15 mph,0 mph,30.3 in,1/8,0
7:00 AM,39 F,28 F,65 %,NW,16 mph,0 mph,30.3 in,1/8,0
7:30 AM,39 F,28 F,65 %,NW,15 mph,0 mph,30.3 in,1/8,0
8:00 AM,39 F,28 F,65 %,NW,14 mph,0 mph,30.3 in,1/8,0
8:30 AM,39 F,28 F,65 %,NNW,16 mph,0 mph,30.3 in,1/8,0
9:00 AM,39 F,28 F,65 %,NW,14 mph,0 mph,30.3 in,1/8,0
9:30 AM,41 F,28 F,61 %,NW,12 mph,0 mph,30.3 in,1/8,0
10:00 AM,43 F,30 F,61 %,NW,10 mph,0 mph,30.3 in,1/8,0
10:30 AM,45 F,30 F,57 %,NW,13 mph,0 mph,30.3 in,1/8,0
11:00 AM,46 F,30 F,53 %,NW,13 mph,24 mph,30.3 in,1/8,0
11:30 AM,48 F,32 F,54 %,NW,15 mph,0 mph,30.3 in,1/8,0
12:00 PM,50 F,32 F,50 %,WNW,14 mph,0 mph,30.3 in,1/8,0
12:30 PM,52 F,34 F,50 %,NW,14 mph,30 mph,30.3 in,1/8,0
1:00 PM,55 F,36 F,47 %,WNW,12 mph,0 mph,30.3 in,1/8,0
1:30 PM,55 F,34 F,44 %,WNW,13 mph,24 mph,30.3 in,1/8,0
2:00 PM,57 F,36 F,44 %,W,12 mph,0 mph,30.2 in,1/8,0
2:30 PM,59 F,41 F,51 %,WNW,8 mph,0 mph,30.2 in,1/8,0
3:00 PM,59 F,39 F,48 %,WNW,8 mph,0 mph,30.2 in,1/8,0
3:30 PM,61 F,36 F,39 %,NW,8 mph,0 mph,30.2 in,1/8,0
4:00 PM,59 F,36 F,42 %,NNW,8 mph,0 mph,30.2 in,1/8,0
4:30 PM,57 F,41 F,55 %,NNW,9 mph,0 mph,30.2 in,1/8,0
5:00 PM,55 F,43 F,63 %,NNW,10 mph,0 mph,30.2 in,1/8,0
5:30 PM,55 F,36 F,47 %,NW,14 mph,0 mph,30.2 in,1/8,0
6:00 PM,54 F,34 F,47 %,NNW,14 mph,0 mph,30.2 in,1/8,0
6:30 PM,52 F,34 F,50 %,NNW,10 mph,0 mph,30.2 in,1/8,0
7:00 PM,52 F,32 F,47 %,NNW,15 mph,0 mph,30.2 in,1/8,0
7:30 PM,50 F,30 F,47 %,NW,13 mph,0 mph,30.2 in,1/8,0
8:00 PM,50 F,30 F,47 %,NW,10 mph,25 mph,30.2 in,1/8,0
8:30 PM,48 F,30 F,50 %,NW,13 mph,0 mph,30.2 in,1/8,0
9:00 PM,48 F,28 F,46 %,NNW,14 mph,0 mph,30.2 in,1/8,0
9:30 PM,48 F,27 F,43 %,NW,14 mph,0 mph,30.2 in,1/8,0
10:00 PM,46 F,27 F,46 %,NNW,13 mph,0 mph,30.2 in,1/8,0
10:30 PM,46 F,27 F,46 %,NNW,13 mph,24 mph,30.2 in,1/8,0
11:00 PM,45 F,28 F,53 %,NNW,14 mph,0 mph,30.2 in,1/8,0
11:30 PM,45 F,28 F,53 %,NNW,15 mph,0 mph,30.2 in,1/8,0
12:00 AM,45 F,27 F,49 %,NNW,15 mph,0 mph,30.2 in,1/9,0
12:30 AM,45 F,27 F,49 %,NNW,14 mph,0 mph,30.2 in,1/9,0
1:00 AM,45 F,28 F,53 %,NNW,14 mph,0 mph,30.2 in,1/9,0
1:30 AM,43 F,28 F,57 %,NNW,16 mph,0 mph,30.2 in,1/9,0
2:00 AM,41 F,28 F,61 %,NNW,16 mph,0 mph,30.2 in,1/9,0
2:30 AM,41 F,28 F,61 %,NNW,15 mph,0 mph,30.2 in,1/9,0
3:00 AM,41 F,28 F,61 %,NNW,16 mph,0 mph,30.3 in,1/9,0
3:30 AM,41 F,28 F,61 %,NNW,15 mph,0 mph,30.3 in,1/9,0
4:00 AM,41 F,28 F,61 %,NW,14 mph,0 mph,30.3 in,1/9,0
4:30 AM,41 F,30 F,65 %,NNW,15 mph,0 mph,30.3 in,1/9,0
5:00 AM,41 F,30 F,65 %,NW,15 mph,0 mph,30.2 in,1/9,0
5:30 AM,41 F,30 F,65 %,NW,14 mph,0 mph,30.2 in,1/9,0
6:00 AM,43 F,30 F,61 %,NNW,15 mph,0 mph,30.2 in,1/9,0
6:30 AM,43 F,30 F,61 %,NNW,13 mph,0 mph,30.3 in,1/9,0
7:00 AM,43 F,30 F,61 %,NW,13 mph,0 mph,30.3 in,1/9,0
7:30 AM,41 F,30 F,65 %,NW,14 mph,0 mph,30.3 in,1/9,0
8:00 AM,41 F,32 F,70 %,NNW,12 mph,0 mph,30.3 in,1/9,0
8:30 AM,41 F,32 F,70 %,NNW,15 mph,31 mph,30.3 in,1/9,0
9:00 AM,41 F,32 F,70 %,NNW,16 mph,0 mph,30.3 in,1/9,0
9:30 AM,41 F,32 F,70 %,NNW,17 mph,35 mph,30.3 in,1/9,0
10:00 AM,43 F,34 F,70 %,NNW,16 mph,0 mph,30.3 in,1/9,0
10:30 AM,43 F,34 F,70 %,NNW,18 mph,0 mph,30.3 in,1/9,0
11:00 AM,45 F,36 F,71 %,NNW,17 mph,0 mph,30.3 in,1/9,0
11:30 AM,46 F,36 F,66 %,NNW,15 mph,0 mph,30.3 in,1/9,0
12:00 PM,48 F,37 F,66 %,NW,9 mph,0 mph,30.3 in,1/9,0
12:30 PM,50 F,37 F,62 %,NW,7 mph,0 mph,30.3 in,1/9,0
1:00 PM,50 F,37 F,62 %,NW,8 mph,0 mph,30.3 in,1/9,0
1:30 PM,52 F,37 F,58 %,NW,5 mph,0 mph,30.3 in,1/9,0
2:00 PM,55 F,41 F,58 %,NW,7 mph,0 mph,30.2 in,1/9,0
2:30 PM,55 F,39 F,54 %,SW,13 mph,0 mph,30.2 in,1/9,0
3:00 PM,55 F,39 F,54 %,SW,16 mph,0 mph,30.2 in,1/9,0
3:30 PM,55 F,41 F,58 %,WSW,15 mph,0 mph,30.2 in,1/9,0
4:00 PM,55 F,41 F,58 %,W,14 mph,0 mph,30.2 in,1/9,0
4:30 PM,54 F,37 F,54 %,W,9 mph,0 mph,30.2 in,1/9,0
5:00 PM,52 F,37 F,58 %,NW,8 mph,20 mph,30.2 in,1/9,0
5:30 PM,50 F,36 F,58 %,NNW,10 mph,0 mph,30.2 in,1/9,0
6:00 PM,50 F,36 F,58 %,NNW,7 mph,0 mph,30.2 in,1/9,0
6:30 PM,48 F,36 F,62 %,NNW,10 mph,0 mph,30.2 in,1/9,0
7:00 PM,48 F,36 F,62 %,NNW,12 mph,0 mph,30.2 in,1/9,0
7:30 PM,46 F,36 F,66 %,NNW,9 mph,0 mph,30.2 in,1/9,0
8:00 PM,45 F,36 F,71 %,NNW,12 mph,0 mph,30.2 in,1/9,0
8:30 PM,45 F,36 F,71 %,NNW,12 mph,0 mph,30.2 in,1/9,0
9:00 PM,45 F,36 F,71 %,NNW,9 mph,0 mph,30.2 in,1/9,0
9:30 PM,45 F,34 F,66 %,NW,15 mph,0 mph,30.2 in,1/9,0
10:00 PM,45 F,34 F,66 %,NW,13 mph,0 mph,30.2 in,1/9,0
10:30 PM,45 F,34 F,66 %,NNW,13 mph,0 mph,30.2 in,1/9,0
11:00 PM,43 F,34 F,70 %,NW,10 mph,0 mph,30.1 in,1/9,0
11:30 PM,43 F,34 F,70 %,NNW,13 mph,0 mph,30.1 in,1/9,0
12:00 AM,41 F,34 F,76 %,NW,13 mph,0 mph,30.1 in,1/10,0
12:30 AM,41 F,34 F,76 %,NNW,13 mph,0 mph,30.1 in,1/10,0
1:00 AM,39 F,32 F,75 %,NNW,14 mph,0 mph,30.1 in,1/10,0
1:30 AM,39 F,32 F,75 %,NNW,15 mph,0 mph,30.1 in,1/10,0
2:00 AM,39 F,32 F,75 %,NNW,13 mph,0 mph,30.1 in,1/10,0
2:30 AM,39 F,32 F,75 %,NNW,15 mph,0 mph,30.1 in,1/10,0
3:00 AM,39 F,32 F,75 %,NNW,13 mph,0 mph,30.0 in,1/10,0
3:30 AM,39 F,32 F,75 %,NNW,13 mph,0 mph,30.0 in,1/10,0
4:00 AM,39 F,32 F,75 %,NNW,15 mph,0 mph,30.0 in,1/10,0
4:30 AM,39 F,32 F,75 %,NNW,12 mph,0 mph,30.0 in,1/10,0
5:00 AM,39 F,32 F,75 %,NNW,12 mph,0 mph,30.0 in,1/10,0
5:30 AM,39 F,32 F,75 %,NNW,13 mph,0 mph,30.0 in,1/10,0
6:00 AM,41 F,34 F,76 %,NW,14 mph,0 mph,30.0 in,1/10,0
6:30 AM,41 F,34 F,76 %,NNW,12 mph,0 mph,30.0 in,1/10,0
7:00 AM,41 F,34 F,76 %,NW,14 mph,0 mph,29.9 in,1/10,0
7:30 AM,43 F,34 F,70 %,NW,13 mph,0 mph,29.9 in,1/10,0
8:00 AM,39 F,32 F,75 %,NW,7 mph,0 mph,29.9 in,1/10,0
8:30 AM,41 F,34 F,76 %,NNW,13 mph,0 mph,29.9 in,1/10,0
9:00 AM,41 F,34 F,76 %,NNW,15 mph,0 mph,29.9 in,1/10,0
9:30 AM,41 F,34 F,76 %,NNW,9 mph,0 mph,29.9 in,1/10,0
10:00 AM,41 F,34 F,76 %,NNW,10 mph,0 mph,29.9 in,1/10,0
10:30 AM,43 F,34 F,70 %,NW,8 mph,0 mph,29.9 in,1/10,0
11:00 AM,45 F,36 F,71 %,NW,7 mph,0 mph,29.9 in,1/10,0
11:30 AM,45 F,36 F,71 %,NNW,9 mph,0 mph,29.9 in,1/10,0
12:00 PM,46 F,36 F,66 %,NW,7 mph,0 mph,29.9 in,1/10,0
12:30 PM,46 F,36 F,66 %,NNW,8 mph,0 mph,29.9 in,1/10,0
1:00 PM,48 F,37 F,66 %,NNW,12 mph,0 mph,29.8 in,1/10,0
1:30 PM,48 F,37 F,66 %,NNW,9 mph,0 mph,29.8 in,1/10,0
2:00 PM,50 F,36 F,58 %,NNW,10 mph,0 mph,29.8 in,1/10,0
2:30 PM,52 F,37 F,58 %,NNW,10 mph,0 mph,29.8 in,1/10,0
3:00 PM,52 F,37 F,58 %,NNW,9 mph,0 mph,29.8 in,1/10,0
3:30 PM,54 F,37 F,54 %,NNW,7 mph,0 mph,29.8 in,1/10,0
4:00 PM,55 F,37 F,51 %,NNW,9 mph,0 mph,29.8 in,1/10,0
4:30 PM,54 F,37 F,54 %,WNW,8 mph,0 mph,29.8 in,1/10,0
5:00 PM,54 F,37 F,54 %,N,6 mph,0 mph,29.8 in,1/10,0
5:30 PM,52 F,37 F,58 %,N,8 mph,0 mph,29.8 in,1/10,0
6:00 PM,52 F,39 F,62 %,NE,8 mph,0 mph,29.8 in,1/10,0
6:30 PM,50 F,41 F,71 %,NE,7 mph,0 mph,29.8 in,1/10,0
7:00 PM,50 F,41 F,71 %,ENE,6 mph,0 mph,29.8 in,1/10,0
7:30 PM,50 F,43 F,76 %,NE,5 mph,0 mph,29.8 in,1/10,0
8:00 PM,48 F,43 F,82 %,NNE,6 mph,0 mph,29.8 in,1/10,0
8:30 PM,48 F,41 F,76 %,NE,5 mph,0 mph,29.8 in,1/10,0
9:00 PM,46 F,41 F,81 %,NNW,5 mph,0 mph,29.8 in,1/10,0
9:30 PM,46 F,41 F,81 %,NW,5 mph,0 mph,29.8 in,1/10,0
10:00 PM,46 F,39 F,76 %,NW,6 mph,0 mph,29.9 in,1/10,0
10:30 PM,45 F,39 F,81 %,NNW,9 mph,0 mph,29.9 in,1/10,0
11:00 PM,45 F,39 F,81 %,NNW,8 mph,0 mph,29.9 in,1/10,0
11:30 PM,45 F,39 F,81 %,NNW,8 mph,0 mph,29.9 in,1/10,0
12:00 AM,45 F,39 F,81 %,NNW,8 mph,0 mph,29.9 in,1/11,0
12:30 AM,43 F,39 F,87 %,NNW,8 mph,0 mph,29.9 in,1/11,0
1:00 AM,43 F,37 F,81 %,NNW,8 mph,0 mph,29.9 in,1/11,0
1:30 AM,43 F,37 F,81 %,NNW,12 mph,0 mph,29.9 in,1/11,0
2:00 AM,43 F,37 F,81 %,NNW,10 mph,0 mph,29.9 in,1/11,0
2:30 AM,43 F,37 F,81 %,NNW,12 mph,0 mph,29.9 in,1/11,0
3:00 AM,41 F,37 F,87 %,NW,13 mph,0 mph,29.9 in,1/11,0
3:30 AM,41 F,36 F,81 %,N,8 mph,0 mph,29.9 in,1/11,0
4:00 AM,41 F,36 F,81 %,NNW,9 mph,0 mph,29.9 in,1/11,0
4:30 AM,41 F,36 F,81 %,NNW,9 mph,0 mph,29.9 in,1/11,0
5:00 AM,41 F,36 F,81 %,NNW,9 mph,0 mph,30.0 in,1/11,0
5:30 AM,39 F,34 F,81 %,NNW,10 mph,0 mph,30.0 in,1/11,0
6:00 AM,39 F,34 F,81 %,NNW,9 mph,0 mph,30.0 in,1/11,0
6:30 AM,39 F,34 F,81 %,NNW,10 mph,0 mph,30.0 in,1/11,0
7:00 AM,37 F,34 F,87 %,NW,9 mph,0 mph,30.0 in,1/11,0
7:30 AM,37 F,34 F,87 %,NW,8 mph,0 mph,30.0 in,1/11,0
8:00 AM,37 F,34 F,87 %,NW,8 mph,0 mph,30.1 in,1/11,0
8:30 AM,37 F,32 F,81 %,NW,9 mph,0 mph,30.1 in,1/11,0
9:00 AM,37 F,32 F,81 %,NW,7 mph,0 mph,30.1 in,1/11,0
9:30 AM,39 F,34 F,81 %,NW,6 mph,0 mph,30.1 in,1/11,0
10:00 AM,41 F,34 F,76 %,NW,7 mph,0 mph,30.1 in,1/11,0
10:30 AM,45 F,34 F,66 %,NW,6 mph,0 mph,30.2 in,1/11,0
11:00 AM,46 F,36 F,66 %,NW,5 mph,0 mph,30.2 in,1/11,0
11:30 AM,50 F,36 F,58 %,VAR,2 mph,0 mph,30.2 in,1/11,0
12:00 PM,54 F,36 F,51 %,CALM,0 mph,0 mph,30.2 in,1/11,0
12:30 PM,54 F,36 F,51 %,S,3 mph,0 mph,30.2 in,1/11,0
1:00 PM,54 F,37 F,54 %,SSW,7 mph,0 mph,30.2 in,1/11,0
1:30 PM,54 F,39 F,58 %,SSW,8 mph,0 mph,30.2 in,1/11,0
2:00 PM,54 F,39 F,58 %,SSW,10 mph,0 mph,30.1 in,1/11,0
2:30 PM,55 F,39 F,54 %,SW,12 mph,0 mph,30.1 in,1/11,0
3:00 PM,55 F,39 F,54 %,SW,12 mph,0 mph,30.2 in,1/11,0
3:30 PM,55 F,39 F,54 %,SSW,13 mph,0 mph,30.2 in,1/11,0
4:00 PM,55 F,41 F,58 %,SW,15 mph,0 mph,30.2 in,1/11,0
4:30 PM,54 F,43 F,67 %,SSW,13 mph,0 mph,30.2 in,1/11,0
5:00 PM,54 F,43 F,67 %,SW,14 mph,0 mph,30.2 in,1/11,0
5:30 PM,54 F,43 F,67 %,SW,15 mph,0 mph,30.2 in,1/11,0
6:00 PM,52 F,43 F,71 %,SW,13 mph,0 mph,30.2 in,1/11,0
6:30 PM,52 F,43 F,71 %,SW,15 mph,0 mph,30.2 in,1/11,0
7:00 PM,54 F,43 F,67 %,SW,16 mph,0 mph,30.2 in,1/11,0
7:30 PM,54 F,43 F,67 %,SW,16 mph,0 mph,30.2 in,1/11,0
8:00 PM,54 F,43 F,67 %,SW,17 mph,0 mph,30.2 in,1/11,0
8:30 PM,54 F,41 F,62 %,WSW,16 mph,0 mph,30.2 in,1/11,0
9:00 PM,54 F,43 F,67 %,WSW,13 mph,0 mph,30.2 in,1/11,0
9:30 PM,55 F,43 F,63 %,WSW,15 mph,0 mph,30.2 in,1/11,0
10:00 PM,55 F,43 F,63 %,WSW,15 mph,0 mph,30.2 in,1/11,0
10:30 PM,55 F,43 F,63 %,SW,16 mph,0 mph,30.2 in,1/11,0
11:00 PM,54 F,45 F,72 %,WSW,13 mph,0 mph,30.2 in,1/11,0
11:30 PM,54 F,45 F,72 %,WSW,10 mph,0 mph,30.2 in,1/11,0
12:00 AM,52 F,45 F,76 %,NNW,5 mph,0 mph,30.2 in,1/12,0
12:30 AM,50 F,43 F,76 %,NNW,6 mph,0 mph,30.2 in,1/12,0
1:00 AM,50 F,41 F,71 %,VAR,1 mph,0 mph,30.2 in,1/12,0
1:30 AM,50 F,41 F,71 %,VAR,1 mph,0 mph,30.2 in,1/12,0
2:00 AM,48 F,41 F,76 %,VAR,1 mph,0 mph,30.2 in,1/12,0
2:30 AM,48 F,41 F,76 %,NNW,6 mph,0 mph,30.2 in,1/12,0
3:00 AM,48 F,41 F,76 %,NW,7 mph,0 mph,30.2 in,1/12,0
3:30 AM,48 F,43 F,82 %,NW,7 mph,0 mph,30.2 in,1/12,0
4:00 AM,48 F,41 F,76 %,NW,8 mph,0 mph,30.2 in,1/12,0
4:30 AM,46 F,41 F,81 %,NW,7 mph,0 mph,30.2 in,1/12,0
5:00 AM,46 F,41 F,81 %,NW,8 mph,0 mph,30.2 in,1/12,0
5:30 AM,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,1/12,0
6:00 AM,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,1/12,0
6:30 AM,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,1/12,0
7:00 AM,46 F,39 F,76 %,NW,8 mph,0 mph,30.2 in,1/12,0
7:30 AM,45 F,39 F,81 %,NW,9 mph,0 mph,30.2 in,1/12,0
8:00 AM,46 F,39 F,76 %,NNW,12 mph,0 mph,30.2 in,1/12,0
8:30 AM,46 F,39 F,76 %,NNW,10 mph,0 mph,30.2 in,1/12,0
9:00 AM,46 F,41 F,81 %,NNW,9 mph,0 mph,30.2 in,1/12,0
9:30 AM,48 F,41 F,76 %,NW,6 mph,0 mph,30.2 in,1/12,0
10:00 AM,52 F,43 F,71 %,WNW,6 mph,0 mph,30.2 in,1/12,0
10:30 AM,55 F,46 F,72 %,WNW,5 mph,0 mph,30.2 in,1/12,0
11:00 AM,55 F,45 F,67 %,WNW,7 mph,0 mph,30.2 in,1/12,0
11:30 AM,55 F,45 F,67 %,NNW,7 mph,0 mph,30.2 in,1/12,0
12:00 PM,57 F,46 F,67 %,WNW,5 mph,0 mph,30.1 in,1/12,0
12:30 PM,59 F,50 F,72 %,VAR,1 mph,0 mph,30.1 in,1/12,0
1:00 PM,59 F,50 F,72 %,SW,12 mph,0 mph,30.1 in,1/12,0
1:30 PM,59 F,48 F,67 %,SSW,12 mph,0 mph,30.1 in,1/12,0
2:00 PM,59 F,50 F,72 %,SW,16 mph,0 mph,30.1 in,1/12,0
2:30 PM,59 F,52 F,77 %,SW,17 mph,0 mph,30.0 in,1/12,0
3:00 PM,59 F,52 F,77 %,SW,20 mph,0 mph,30.0 in,1/12,0
3:30 PM,59 F,52 F,77 %,SW,17 mph,0 mph,30.0 in,1/12,0
4:00 PM,59 F,52 F,77 %,SW,20 mph,0 mph,30.0 in,1/12,0
4:30 PM,59 F,54 F,82 %,SW,20 mph,0 mph,30.0 in,1/12,0
5:00 PM,57 F,54 F,88 %,SW,16 mph,0 mph,30.0 in,1/12,0
5:30 PM,57 F,54 F,88 %,SW,15 mph,0 mph,30.0 in,1/12,0
6:00 PM,57 F,54 F,88 %,SW,14 mph,0 mph,30.0 in,1/12,0
6:30 PM,57 F,52 F,82 %,SW,10 mph,0 mph,30.0 in,1/12,0
7:00 PM,55 F,52 F,88 %,WSW,13 mph,0 mph,29.9 in,1/12,0
7:30 PM,57 F,50 F,77 %,WSW,17 mph,0 mph,29.9 in,1/12,0
8:00 PM,57 F,50 F,77 %,WSW,21 mph,0 mph,29.9 in,1/12,0
8:30 PM,55 F,50 F,82 %,WSW,21 mph,0 mph,29.9 in,1/12,0
9:00 PM,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,1/12,0
9:30 PM,55 F,52 F,88 %,WSW,16 mph,0 mph,29.9 in,1/12,0
10:00 PM,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,1/12,0
10:30 PM,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,1/12,0
11:00 PM,55 F,52 F,88 %,WSW,20 mph,0 mph,29.9 in,1/12,0
11:30 PM,57 F,52 F,82 %,WSW,20 mph,0 mph,29.9 in,1/12,0
12:00 AM,57 F,52 F,82 %,WSW,21 mph,0 mph,29.9 in,1/13,0
12:30 AM,55 F,54 F,94 %,WSW,17 mph,0 mph,29.9 in,1/13,0
1:00 AM,55 F,52 F,88 %,WSW,14 mph,0 mph,29.9 in,1/13,0
1:30 AM,54 F,50 F,88 %,NNE,6 mph,0 mph,29.9 in,1/13,0
2:00 AM,54 F,46 F,77 %,WNW,7 mph,0 mph,29.9 in,1/13,0
2:30 AM,55 F,45 F,67 %,W,10 mph,0 mph,29.9 in,1/13,0
3:00 AM,57 F,43 F,59 %,W,12 mph,0 mph,29.9 in,1/13,0
3:30 AM,57 F,43 F,59 %,WSW,12 mph,0 mph,29.9 in,1/13,0
4:00 AM,59 F,43 F,55 %,VAR,7 mph,0 mph,29.9 in,1/13,0
4:30 AM,54 F,43 F,67 %,WSW,3 mph,0 mph,29.8 in,1/13,0
5:00 AM,54 F,43 F,67 %,W,9 mph,0 mph,29.9 in,1/13,0
5:30 AM,54 F,43 F,67 %,WNW,7 mph,0 mph,29.8 in,1/13,0
6:00 AM,54 F,39 F,58 %,WSW,9 mph,0 mph,29.8 in,1/13,0
6:30 AM,54 F,39 F,58 %,WSW,13 mph,0 mph,29.8 in,1/13,0
7:00 AM,55 F,36 F,47 %,WSW,20 mph,0 mph,29.8 in,1/13,0
7:30 AM,54 F,34 F,47 %,WSW,21 mph,0 mph,29.9 in,1/13,0
8:00 AM,54 F,32 F,44 %,W,15 mph,0 mph,29.9 in,1/13,0
8:30 AM,54 F,30 F,41 %,W,21 mph,0 mph,29.9 in,1/13,0
9:00 AM,54 F,30 F,41 %,WNW,22 mph,0 mph,29.9 in,1/13,0
9:30 AM,55 F,32 F,41 %,WNW,20 mph,0 mph,29.9 in,1/13,0
10:00 AM,54 F,30 F,41 %,WNW,20 mph,0 mph,29.9 in,1/13,0
10:30 AM,54 F,30 F,41 %,NW,25 mph,0 mph,29.9 in,1/13,0
11:00 AM,54 F,32 F,44 %,NW,24 mph,0 mph,29.9 in,1/13,0
11:30 AM,55 F,32 F,41 %,NW,22 mph,0 mph,29.9 in,1/13,0
12:00 PM,55 F,32 F,41 %,NW,17 mph,0 mph,29.9 in,1/13,0
12:30 PM,55 F,32 F,41 %,NW,17 mph,0 mph,29.9 in,1/13,0
1:00 PM,57 F,32 F,38 %,WNW,15 mph,0 mph,29.9 in,1/13,0
1:30 PM,57 F,30 F,36 %,W,15 mph,0 mph,29.9 in,1/13,0
2:00 PM,57 F,30 F,36 %,W,15 mph,0 mph,29.9 in,1/13,0
2:30 PM,57 F,32 F,38 %,WNW,20 mph,0 mph,29.9 in,1/13,0
3:00 PM,57 F,32 F,38 %,W,18 mph,0 mph,29.9 in,1/13,0
3:30 PM,55 F,30 F,38 %,W,16 mph,0 mph,29.9 in,1/13,0
4:00 PM,55 F,32 F,41 %,WNW,16 mph,0 mph,29.9 in,1/13,0
4:30 PM,55 F,30 F,38 %,WNW,16 mph,0 mph,29.9 in,1/13,0
5:00 PM,55 F,30 F,38 %,W,15 mph,0 mph,30.0 in,1/13,0
5:30 PM,54 F,30 F,41 %,W,12 mph,0 mph,30.0 in,1/13,0
6:00 PM,54 F,30 F,41 %,WNW,15 mph,0 mph,30.0 in,1/13,0
